Mixture	Bcells	Monocytes	NKcells	Neutrophils	CD4_Tcells	CD8_Tcells	P-value	Correlation	RMSE	Absolute score (sig.score)
mix_25	0.0116423137839246	0.313813507460419	0	0	0.869725542642487	0	9999	0.68396102560965	0.754355223828068	1.19518136388683
mix_26	0.0417406933689587	0.0633790053299262	0.0631971207083999	0	1.02272538166057	0	9999	0.698416037972778	0.75373177739315	1.19104220106785
mix_27	0.193930460414588	0.556285249426097	0	0	0.414183642704991	0.0350405000070985	9999	0.680525968408318	0.741517847183918	1.19943985255278
mix_28	0.128923317192984	0.0524225356270644	0	0	1.00522352907966	0	9999	0.69861408781645	0.757783194353003	1.18656938189971
mix_29	0.0419495079369167	0.34983707993843	0	0	0.798487975578262	0	9999	0.684978171793459	0.749221573243043	1.19027456345361
mix_30	0.0655365050971467	0.33400632276304	0	0	0.799424281528173	0	9999	0.685108687670216	0.749302051061256	1.19896710938836
mix_31	0.0344450967503033	0.335411614079588	0	0	0.832561727673596	0	9999	0.684558354023032	0.751222706866003	1.20241843850349
mix_32	0.0740576465670153	0.273343957149128	0	0	0.856222253852878	0	9999	0.686251026269833	0.752117717490454	1.20362385756902
mix_33	0.0781674851872111	0.37142761976577	0	0	0.74609890405346	0	9999	0.685050352594158	0.746534300455936	1.19569400900644
mix_34	0.00630025805208216	0.566032468286443	0	0	0.624760511230116	0	9999	0.683594873101671	0.742774507482428	1.19709323756864
mix_35	0.0276404776494968	0.41764693640902	0	0	0.749893949828314	0	9999	0.683909835598827	0.74723007961185	1.19518136388683
mix_36	0.177293997096368	0.192338150288638	0	0	0.826574506741046	0	9999	0.695314408135651	0.743501136169507	1.19620665412605
mix_37	0.153045919804248	0.210412219130123	0	0	0.823111242965342	0	9999	0.69454834126025	0.74368716968217	1.18656938189971
mix_38	0.0685554084850826	0.106350322122169	0.0053807897245048	0.0013166899938202	1.02141147739412	0	9999	0.697448054233312	0.755125115385632	1.2030146877197
mix_39	0.21789519098112	0.119954120213952	0.0189133115676911	0.00256143735567038	0.819498262175359	0	9999	0.695742293797566	0.745388906945446	1.17882232229379
mix_40	0.0664429341048363	0.347914589929991	0	0	0.778637212707273	0	9999	0.68455605923715	0.74888531475108	1.1929947367421
mix_41	0.0163543278872648	0.491368444126173	0	0	0.65767759951282	0.0376143161934409	9999	0.684238790798088	0.743625987339241	1.2030146877197
mix_42	0.207932300212081	0.0668551896067464	0	0	0.9112297250247	0	9999	0.69711140623335	0.75306242810997	1.18601721484353
mix_43	0.00703839141120683	0.251583472690985	0	0	0.949046911667821	0	9999	0.686381414512918	0.757224234285798	1.20766877577001
mix_44	0.0179470048893244	0.217551658794926	0	0	0.969439298275885	0	9999	0.695456832324165	0.748959306940195	1.20493796196014
mix_45	0.00152456737280131	0.284456503550654	0	0	0.917475578452364	0	9999	0.685176711734576	0.75594727292343	1.20345664937582
mix_46	0.106687473239605	0.138344398654404	0	0.000474933313995126	0.946715733696402	0	9999	0.695425989194982	0.752196792708293	1.19222253890441
mix_47	0.0737489657711207	0.34691761989343	0	0	0.778300523723809	0	9999	0.684515935741786	0.748825579117171	1.19896710938836
mix_48	0.176444592945061	0.608157008209607	0	0	0.417014238021452	0	9999	0.679722792213944	0.742296355004559	1.20161583917612
mix_49	0.125781687567309	0.44645780035383	0	0	0.631882954078519	0	9999	0.680834827070488	0.746309672476202	1.20412244199966
mix_50	0.154242081830457	0.120327955243374	0	0	0.916797079914901	0	9999	0.697047864542615	0.749733610403159	1.19136711698873
mix_51	0.134311666080553	0.498372047970672	0	0	0.539406094029351	0.0288473178385945	9999	0.684351313467668	0.740053505189183	1.20093712591917
mix_52	0.261281076743065	0.0928718775515047	0	0	0.840288133318723	0	9999	0.696661446687264	0.747945777818129	1.19444108761329
mix_53	0.125719828252843	0.454683542851341	0	0	0.609871192349425	0	9999	0.68218815973948	0.744268993585679	1.19027456345361
mix_54	0.209594186562282	0.08678540076121	0	0	0.898801776563338	0	9999	0.70484412017082	0.741161858433326	1.19518136388683
mix_55	0.116950454443752	0.435906363631339	0	0	0.649407332868306	0	9999	0.681995888438103	0.745674663990078	1.2022641509434
mix_56	0.0366545522028853	0.220125342237482	0	0	0.93980335813901	0	9999	0.693928724713761	0.749394224495803	1.19658325257938
mix_57	0.00483033858606192	0.412303611866682	0	0	0.78762388268108	0	9999	0.684715343431296	0.747638979789958	1.20475783313382
mix_58	0.0959308543667928	0.234293235763502	0	0	0.879593310922356	0	9999	0.693819879032683	0.745561849534601	1.20981740105265
mix_59	0.00731156935122543	0.48457379796076	0	0	0.677794246770753	0.0339442434862821	9999	0.684159826990794	0.744323478087447	1.20362385756902
mix_60	0.147798852576743	0.260675882185382	0	0	0.790849592129892	0	9999	0.691102981369356	0.74417188996385	1.19932432689202
mix_61	0.147314593561395	0.0500494594178803	0	0	0.997077034634018	0	9999	0.701781699808196	0.753101649590033	1.19444108761329
mix_62	0.12816040398274	0.103169019081407	0	0	0.956019757045679	0	9999	0.697705631233158	0.752324327829603	1.18734918010983
mix_63	0.010428791055278	0.436586844518333	0	0	0.75694111830733	0	9999	0.684539859752751	0.746380156565772	1.20395675388094
mix_64	0.0824183495987774	0.357680244995797	0	0	0.75312263324559	0	9999	0.684540825396309	0.747694420992844	1.19322122784016
mix_65	0.0717616961703479	0.265914955230846	0.0125156521769572	0	0.840466078682579	0	9999	0.682876181708502	0.755230026382764	1.19065838226073
mix_66	0.121417858567826	0.49914631467995	0	0	0.540010109020903	0.0318637271937845	9999	0.683997982722617	0.740575165628606	1.19243800946246
mix_67	0.208344795952281	0.0865970266011535	0.0143113582137382	0	0.875873270428936	0	9999	0.696456985202747	0.749675056303836	1.18512645119611
mix_68	0.0479689110620807	0.149040625124387	0.0118761989274061	0.00264936121512893	0.98157288596213	0	9999	0.696071523680711	0.751778211553394	1.19310798229113
mix_69	0.0763760326098951	0.379672264724568	0	0	0.744212395439482	0	9999	0.685101921146403	0.746175786017676	1.20026069277395
mix_70	0.296758012582908	0.394224257496769	0	0	0.499292293373932	0	9999	0.680608118472223	0.743912299826221	1.19027456345361
mix_71	0.160065628036891	0.549611699000724	0	0	0.486529327088437	0	9999	0.681254994381377	0.741868461135185	1.19620665412605
mix_72	0.281685864163758	0.126083406345275	0	0	0.787924738497409	0	9999	0.695670448178956	0.744757438158374	1.19569400900644
mix_73	0.230176931731128	0.272528203417555	0	0	0.683364142245909	0	9999	0.683333949284175	0.748885800003433	1.18606927739459
mix_74	0.118013575613552	0.305287584041805	0	0	0.775228548300333	0	9999	0.68459064955747	0.749691953645317	1.19852970795569
mix_75	0.0952839034987943	0.537711599644999	0	0	0.568981353722193	0	9999	0.682735806134907	0.742101231000555	1.20197685686599
mix_76	0.0203210572154045	0.219245364123279	0	0	0.948786767967592	0	9999	0.694637814315509	0.749342377944265	1.18835318930628
mix_77	0.0781032605990308	0.0687917183814354	0	0	1.05163472897522	0	9999	0.698537090126461	0.759013476363627	1.19852970795569
mix_78	0.0808733605169814	0.454821435060672	0	0	0.66906303755617	0	9999	0.681971098474778	0.746082781375284	1.20475783313382
mix_79	0.0149631902033533	0.485099222207678	0	0	0.692061481798956	0.015978862825108	9999	0.68559215231932	0.742779964646793	1.20810275703509
mix_80	0.14358116806176	0.20779442713325	0	0	0.838655756341215	0	9999	0.693386035808379	0.745796941902319	1.19003135153623
mix_81	0.0451931305995904	0.209796667739831	0	0	0.938118183951711	0	9999	0.695522506224542	0.747957275472476	1.19310798229113
mix_82	0.102093025221355	0.364442291013614	0	0	0.746587486782379	0	9999	0.683625229428413	0.748017559614754	1.21312280301735
mix_83	0.080131105403083	0.499109643141348	0	0	0.580704080810755	0.0310973717126658	9999	0.684741206484303	0.74082662149892	1.19104220106785
mix_84	0.0787861506685811	0.243701163180201	0	0	0.876238103696678	0	9999	0.693406412596489	0.74582148974576	1.19872541754546
mix_85	0.0437809529984111	0.227385339474104	0	0	0.931406433591062	0	9999	0.693582224493685	0.748867488814784	1.20257272606358
mix_86	0.0446221337317894	0.135815180183325	0	0	1.00641290174545	0	9999	0.696882911217495	0.754308294454994	1.18685021566057
mix_87	0.0249286005145169	0.291238051460682	0	0	0.883157674916818	0	9999	0.684754065765065	0.754645597310755	1.19932432689202
mix_88	0.0980110973312192	0.208531070988022	0	0	0.887898919294052	0	9999	0.695087483881477	0.745941020554776	1.19444108761329
mix_89	0.096473430835977	0.120220517539454	0	0	0.972587246403113	0	9999	0.697548654328669	0.752315255877717	1.18928119477854
mix_90	0.018575488592607	0.320287310969436	0	0	0.859471198803877	0	9999	0.683479250060815	0.754169961449869	1.19833399836592
mix_91	0.0836884855776295	0.498616142786874	0	0	0.602711784904715	0.0207720303645207	9999	0.683923752632832	0.742002653897786	1.20578844363374
mix_92	0.055626638874282	0.321461138793926	0	0	0.822121023563053	0	9999	0.683691538084931	0.752205068677386	1.19920880123126
mix_93	0.00734524776744495	0.683521209120298	0	0	0.479492119705185	0.0244526491571339	9999	0.671835636912656	0.753215447949473	1.19481122575006
mix_94	0.00512827816871452	0.601205705882052	0	0	0.597289873518254	0	9999	0.680876311128154	0.745062245562531	1.20362385756902
mix_95	0.156720610625779	0.489497852902998	0	0	0.509576467252548	0.0506129432045006	9999	0.683079230601633	0.740979782975107	1.20640787398583
mix_96	0.11420599547954	0.496614253234171	0	0	0.600387260454239	0	9999	0.682450705506807	0.743215337018354	1.21120750916795
mix_97	0.0395216556556773	0.40303265868298	0	0	0.759422542527329	0	9999	0.683452821600401	0.748186274472017	1.20197685686599
mix_98	0.0796918293512941	0.35951747753316	0	0	0.761727819034716	0	9999	0.684819218566737	0.747528387140156	1.20093712591917
mix_99	0.076310853447008	0.0360881639694485	0	0	1.05920143100552	0	9999	0.705160061935752	0.755203774898059	1.17160044842197
mix_100	0.0642955320968232	0.309901813972713	0	0	0.828375379994041	0	9999	0.685002720541112	0.751207897902041	1.20257272606358
