CD14,CD19B,CD4HelperT,CD4MemoryT,CD4NaiveT,CD4RegulatoryT,CD56NK,CD8CytotoxicT,CD8NaiveT
S10001,0.472404615033931,0,0,0,0,0.117084856462544,0.400507320048402,0,0.0100032084551243
S10006,0.458811872428813,0,0,0,0,0.0513659803907059,0.403906269146339,0,0.0859158780341417
S1001,0.463550146988161,0,0,0,0,0.0489184479876854,0.40860300880994,0,0.0789283962142112
S10010,0.471494492125575,0,0,0,0,0.0897688842512078,0.410978734096112,0,0.0277578895271064
S10011,0.47380234915584,0,0,0,0,0.0519308501324743,0.393261287827925,0,0.0810055128837584
S10014,0.462828571582777,0,0,0,0,0.0789840196019464,0.41522142653028,0,0.0429659822849958
S10026,0.457873175593825,0,0,0,0,0.039035603293759,0.407028421622712,0,0.0960627994897046
S10032,0.46861715352467,0,0,0,0,0.0621503233025097,0.404812262929078,0,0.0644202602437404
S10036,0.457091123502858,0,0,0,0,0.0612663184693627,0.413820397852594,0,0.0678221601751853
S10042,0.470890452663498,0,0,0,0,0.0753657533805921,0.409296296804128,0,0.0444474971517833
S10044,0.454836293461148,0,0,0,0,0.0675550341764518,0.407994462116524,0,0.0696142102458761
S10049,0.456642547225547,0,0,0,0,0.0617870725277729,0.407609313475038,0,0.0739610667716419
S10057,0.462323678680051,0,0,0,0,0.0592405612962934,0.410364695119987,0,0.0680710649036666
S10062,0.464425059335184,0,0,0,0,0.0867616669573074,0.404178648774724,0,0.0446346249327848
S10066,0.480048070718013,0,0,0,0,0.113728396552837,0.400095497907043,0,0.00612803482210814
S10067,0.447056037391791,0,0,0,0,0.0595098401099348,0.414457045404331,0,0.0789770770939437
S1007,0.467778402537102,0,0,0,0,0.0690209643200714,0.404574081005886,0,0.058626552136941
S10073,0.455272220645122,0,0,0,0,0.0737244323805717,0.407384087355806,0,0.0636192596185019
S10077,0.479800777120663,0,0,0,0,0.113128074339627,0.407071148539708,0,0
S10080,0.474966530242529,0,0,0,0,0.0744515699849396,0.403534196011041,0,0.0470477037614881
S10082,0.453026232704495,0,0,0,0,0.0858214069746484,0.395875123915718,0,0.0652772364051371
S10087,0.460874454144259,0,0,0,0,0.0873559078450978,0.407725047148087,0,0.0440445908625585
