Mixture	Bcells	CD4_Tcells	CD8_Tcells	Endothelial	CAFs	Macrophages	P-value	Correlation	RMSE	Absolute score (sig.score)
Mix_38	0.236085667760677	0.784176749160334	0	0.00851746034200852	0.0469038327706797	0.0379093703093775	9999	0.759507612655351	0.679775848880064	1.11359308034308
Mix_39	0.3838611419864	0.62240501924551	0	0.0136751951851139	0.0382294975727279	0.0585065307986404	9999	0.760759151823241	0.675446859424157	1.11667738478839
Mix_40	0.303702710392676	0.75149083966302	0	0.0141031795557522	0.0313798835665878	0.00901856353371166	9999	0.755585404855706	0.685880368750099	1.10969517671175
Mix_41	0.277577281591777	0.749494667275477	0	0.0101243677974261	0.0323617263407128	0.0338207979321158	9999	0.769844116553361	0.665529155278024	1.10337884093751
Mix_42	0.347481437371411	0.722255953445302	0	0.00314445764202085	0.0370421946043692	0	9999	0.754629043215831	0.687179233196278	1.1099240430631
Mix_43	0.357169727851021	0.674879559884953	0	0.004860945842166	0.0348949929116307	0.0416054785980312	9999	0.755885680205878	0.684027300364722	1.1134107050878
Mix_44	0.239541852204662	0.769566700479567	0	0.0120676467686188	0.0498560572198206	0.0455327943976749	9999	0.766604558330729	0.668773783801649	1.11656505107034
Mix_45	0.290996591336276	0.748973997502619	0	0.00726398106470745	0.0436698421766331	0.0225062930075661	9999	0.752074713823389	0.689895661916018	1.1134107050878
Mix_46	0.360685252971579	0.689762782057626	0	0.00676011598355958	0.0310223621944928	0.0168103556716682	9999	0.747485662513326	0.696471830682989	1.10504086887893
Mix_47	0.312556928796096	0.695512302192362	0	0.0118131488182121	0.042945154595446	0.0555034631948879	9999	0.75813980861569	0.67978261051812	1.118330997597
Mix_48	0.331096438871676	0.723553562745318	0	0.0122445769181953	0.0319555897945748	0.00901165696667296	9999	0.759238351643794	0.680306428606117	1.10786182529644
Mix_49	0.237148228480693	0.827437639704497	0	0.011529136500627	0.0295465657867427	0	9999	0.770482123894089	0.667182347856897	1.10566157047256
Mix_50	0.262059300600365	0.785176308262106	0	0.0062830042595962	0.0392777837754667	0.0113147997081505	9999	0.75196669005642	0.691672165173355	1.10411119660569
Mix_51	0.347527330512688	0.708843763147834	0	0.0101278129551074	0.0377431157331735	0.0147327046527196	9999	0.760045143077153	0.678375406247196	1.11897472700152
Mix_52	0.236973923619264	0.826715401808264	0	0.014683608206772	0.043334781015394	0	9999	0.754887004806606	0.68768933548401	1.12170771464969
Mix_53	0.330728543502363	0.687833896213522	0	0.00617266980870955	0.039863754790559	0.0445082334612633	9999	0.755670233177666	0.683954818782435	1.10910709777642
Mix_54	0.213483480581711	0.747538138012632	0	0.00574178146801746	0.0492862260777707	0.0910160552272964	9999	0.773322394052863	0.659168901978044	1.10706568136743
Mix_55	0.214636770486517	0.841935019591895	0	0.00978468512065375	0.0334177792107002	0.0113574973583894	9999	0.766527712687679	0.672802725644003	1.11113175176815
Mix_56	0.266955896697865	0.762975712934105	0	0.00762627745235629	0.0435613492382341	0.0227887712202331	9999	0.751829021772431	0.69064023156912	1.10390800754279
Mix_57	0.174701868202343	0.869882661827068	0	0.00707015797385809	0.04054786736602	0.0224244120928685	9999	0.776030720427527	0.659247180509216	1.11462696746216
Mix_58	0.272943353213766	0.779110511278107	0	0.0117711955453497	0.0397953857645692	0	9999	0.755860053969011	0.685841655943274	1.10362044580179
Mix_59	0.210081566471903	0.833291006597054	0	0.00944451957934494	0.0368553264551116	0.018339740830185	9999	0.767951179218501	0.670185486228495	1.1080121599336
Mix_60	0.408790529442714	0.682784358655605	0	0.00340443698138818	0.0228172201285581	0	9999	0.74537740056336	0.700619132963685	1.11779654520826
Mix_61	0.375753806844744	0.667091169533506	0	0.00629243107021861	0.0299076390301735	0.0338116928716615	9999	0.75711306178942	0.682645356181231	1.1128567393503
Mix_62	0.38458090848157	0.692738143513699	0	0.00896863328069206	0.0203079539170073	0	9999	0.756931866094099	0.68457100710706	1.10659563919297
Mix_63	0.224512607379811	0.761227770943463	0	0.012527710881	0.050138174626856	0.0682989265329291	9999	0.775317847117876	0.655897867278894	1.11670519036406
Mix_64	0.333193100235809	0.672915049832626	0	0.0109844259255036	0.0417463498916501	0.0617571439269978	9999	0.757741472545147	0.680126539432269	1.12059606981259
Mix_65	0.328456038301371	0.690255593499846	0	0.00728432830030575	0.0421586396468001	0.0479941699864349	9999	0.756361457441289	0.682667223031293	1.11614876973476
Mix_66	0.333795882214023	0.735536046747611	0	0.00950479809799467	0.0271853317913219	0	9999	0.757864037817822	0.683326222907263	1.10602205885095
Mix_67	0.397754578096992	0.621008248189236	0	0.00898459925212486	0.034194175060453	0.0530179294636059	9999	0.764414553440867	0.671061715210206	1.11495953006241
Mix_68	0.300992422038855	0.754108068254147	0	0.00629235067190133	0.0408670465761728	0.0218877495483524	9999	0.752740710056217	0.68930317574414	1.12414763708943
Mix_69	0.386311271550903	0.677239799479281	0	0.006290969225779	0.0300518838464967	0.0153166626555031	9999	0.759474272872621	0.679722593312077	1.11521058675796
Mix_70	0.306296321259179	0.762932405397716	0	0.00480755686089274	0.0389497090297139	0.0104863168894364	9999	0.755642569811049	0.685930703734708	1.12347230943694
Mix_71	0.297491034143964	0.753499188003116	0	0.0142067568872462	0.0375147125896365	0.013853359446381	9999	0.756001318588553	0.684633570111487	1.11656505107034
Mix_72	0.287777920669958	0.732019289337524	0	0.0140270299420768	0.0397890024580735	0.0505343946817961	9999	0.755453746412848	0.68426676608978	1.12414763708943
Mix_73	0.214666083838647	0.848577533851398	0	0.0105621788528014	0.0343115743664596	0.00445280372063715	9999	0.767177841763583	0.672035399571839	1.11257017462994
Mix_74	0.360103658219558	0.671141404445109	0	0.0095515106409219	0.0334971096953119	0.0470246952848964	9999	0.759825354786118	0.678124501272226	1.1213183782858
Mix_75	0.257329292064774	0.798768960762771	0	0.00943653163508018	0.0328841064201345	0.00651858442100021	9999	0.77183168862082	0.664207017462231	1.10493747530376
Mix_76	0.271281509698745	0.79437359949243	0	0.0125094167923503	0.0261134224753809	0.00310166194432207	9999	0.767625560013429	0.670544464414404	1.10737961040323
Mix_77	0.290034667142894	0.712561825265836	0	0.00761202232726214	0.0460490362723564	0.055375947765769	9999	0.765463144829327	0.66985283472892	1.11163349877412
Mix_78	0.2353724517506	0.833474445105873	0	0.00981039447362911	0.0350227648404478	0	9999	0.755079545437411	0.688833493789825	1.11368005617055
Mix_79	0.200516559919812	0.803429822564746	0	0.0119656911382374	0.0445061792463613	0.0545412771932541	9999	0.771166074307283	0.663455549567902	1.11495953006241
Mix_80	0.317957448703112	0.731672563423586	0	0.0091825176000843	0.0389930944156703	0.0150511152078521	9999	0.763551717486387	0.67383575208361	1.1128567393503
Mix_81	0.304628925896191	0.722581880629827	0	0.00855328578739496	0.0387829058317706	0.0410319670793557	9999	0.759262559544508	0.679420630656808	1.11557896522454
Mix_82	0.32052787746767	0.748989795823666	0	0.00826845082717807	0.0271513511852464	0	9999	0.754372388738364	0.688614598381785	1.10493747530376
Mix_83	0.358964503692262	0.691304091677038	0	0.00333419818687326	0.0343592724760604	0.0266649014299232	9999	0.758216643136835	0.681356292724234	1.11462696746216
Mix_84	0.312481001512076	0.720696704225814	0	0.00552050874044311	0.0406147262896154	0.0263486297046116	9999	0.754504453409805	0.686370420041776	1.10566157047256
Mix_85	0.293551723874685	0.775179591485435	0	0.0113619711725784	0.0300596228817595	0	9999	0.762418213437	0.6772928495395	1.11015290941446
Mix_86	0.248496919663883	0.760157376704525	0	0.0114618841734528	0.0458081851977587	0.0437708109721288	9999	0.757910189630448	0.681307580687395	1.10969517671175
Mix_87	0.424890086394267	0.603655473806532	0	0.00683787212142521	0.0300446373930719	0.0425840902183014	9999	0.764181647901738	0.671914379786395	1.1080121599336
Mix_88	0.386553597042954	0.671849889673848	0	0.00602807235275937	0.0363985282541588	0.00654952307950877	9999	0.751872287225218	0.689887816362478	1.10737961040323
Mix_89	0.211977905522836	0.780431350138448	0	0.0113830913940853	0.0524273167213581	0.0590973783291874	9999	0.767851264668014	0.66703532530124	1.11531704210592
Mix_90	0.278909038786736	0.792152621169068	0	0.00887966282887654	0.0278688602620835	0.00459758228509792	9999	0.770739548393089	0.66601751012947	1.11240776533186
Mix_91	0.421532046946205	0.6558848254648	0	0.00845214623202596	0.0258435314718735	0.00835907716135778	9999	0.764525419920504	0.672642225897958	1.12007162727626
Mix_92	0.310659385186084	0.726922274860916	0	0.00789217026945263	0.0337930918732462	0.0353600452724586	9999	0.772742976533819	0.660827510406033	1.11462696746216
Mix_93	0.284530206887035	0.752130178746895	0	0.0083388770296325	0.0438104411134622	0.0366315996459356	9999	0.753690919919792	0.687324043923811	1.12544130342296
Mix_94	0.381260475578942	0.680903951224239	0	0.00880078984161702	0.0291225152003414	0.0152293102607764	9999	0.759404385127993	0.679750923743003	1.11531704210592
Mix_95	0.280277083438659	0.772742360405526	0	0.008782961417718	0.0363470335247904	0.0109576589897238	9999	0.769034416557458	0.667234431401683	1.10910709777642
Mix_96	0.254739002062039	0.795513182367693	0	0.0148822185229523	0.0389230180289638	0.00446159785943694	9999	0.758961605708257	0.681587512764695	1.10851901884109
Mix_97	0.328054551489625	0.687167522922274	0	0.0116094023207728	0.0366662760406652	0.0518457134265964	9999	0.76185551764177	0.675038041331284	1.11534346619993
Mix_98	0.410680878364051	0.560965040671059	0	0.0127270576139472	0.0363385676663132	0.104796264156221	9999	0.754351312092145	0.684237665306106	1.12550780847159
Mix_99	0.203539210970047	0.863819915672523	0	0.0119148297653102	0.0365821204063053	0	9999	0.757664150971153	0.685811396256797	1.11585607681419
Mix_100	0.320090036074758	0.683789594274437	0	0.0105607004657887	0.0467069241971148	0.0626198787210124	9999	0.766517671990183	0.667513388281527	1.12376713373311
