	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	16.832524	0	0	0
S10006	0	17.176472	0	0	0
S1001	0	17.064754	0	0	0
S10010	0	16.7852	0	0	0
S10011	0	16.824718	0	0	0
S10014	0	16.959326	0	0	0
S10026	0	17.058682	0	0	0
S10032	0	16.95451	0	0	0
S10036	0	16.981276	0	0	0
S10042	0	17.131276	0	0	0
S10044	0	17.326082	0	0	0
S10049	0	17.238494	0	0	0
S10057	0	16.899576	0	0	0
S10062	0	17.12467	0	0	0
S10066	0	16.677978	0	0	0
S10067	0	17.134304	0	0	0
S1007	0	17.075244	0	0	0
S10073	0	17.16315	0	0	0
S10077	0	16.820076	0	0	0
S10080	0	17.07511	0	0	0
S10082	0	17.024956	0	0	0
S10087	0	17.090704	0	0	0
S10089	0	16.77619	0	0	0
S1009	0	17.156392	0	0	0
S10090	0	16.910506	0	0	0
S10093	0	17.11867	0	0	0
S10094	0	17.017228	0	0	0
S1010	0	17.179012	0	0	0
S10111	0	17.128594	0	0	0
S10116	0	17.03197	0	0	0
S10119	0	17.101402	0	0	0
S10121	0	16.813476	0	0	0
S10130	0	16.90534	0	0	0
S10140	0	16.851346	0	0	0
S10142	0	17.113808	0	0	0
S10150	0	16.834782	0	0	0
S10155	0	17.212046	0	0	0
S1016	0	16.81473	0	0	0
S10163	0	17.007262	0	0	0
S10167	0	17.194834	0	0	0
S10168	0	17.058522	0	0	0
S10173	0	17.108224	0	0	0
S10175	0	17.058702	0	0	0
S10179	0	17.522404	0	0	0
S10186	0	17.204154	0	0	0
S1019	0	16.998734	0	0	0
S10190	0	17.446842	0	0	0
S10195	0	17.079154	0	0	0
S10196	0	17.335344	0	0	0
S10200	0	16.877328	0	0	0
S10201	0	16.53421	0	0	0
S10202	0	16.800298	0	0	0
S10205	0	17.229114	0	0	0
S10211	0	17.11437	0	0	0
S10221	0	17.344714	0	0	0
S10222	0	16.841992	0	0	0
S10226	0	16.994318	0	0	0
S10227	0	16.907658	0	0	0
S10228	0	17.011122	0	0	0
S10232	0	17.211466	0	0	0
S10248	0	17.054884	0	0	0
S10249	0	16.767176	0	0	0
S1025	0	17.136598	0	0	0
S10266	0	16.822302	0	0	0
S10269	0	16.879772	0	0	0
S10272	0	16.91463	0	0	0
S10273	0	16.899054	0	0	0
S10274	0	17.161872	0	0	0
S1028	0	17.123516	0	0	0
S10280	0	17.319772	0	0	0
S10283	0	17.168348	0	0	0
S1029	0	17.03911	0	0	0
S10292	0	17.008938	0	0	0
S10294	0	17.346458	0	0	0
S10302	0	17.152268	0	0	0
S10303	0	16.818888	0	0	0
S10323	0	16.93479	0	0	0
S10326	0	17.001834	0	0	0
S10328	0	17.028994	0	0	0
S10329	0	17.150782	0	0	0
S10336	0	16.858264	0	0	0
S10340	0	16.937456	0	0	0
S10347	0	16.631292	0	0	0
S10353	0	17.034766	0	0	0
S10356	0	16.896654	0	0	0
S10358	0	16.886318	0	0	0
S10365	0	16.82538	0	0	0
S1037	0	17.191026	0	0	0
S10373	0	17.324706	0	0	0
S10374	0	17.032264	0	0	0
S10375	0	17.149492	0	0	0
S10377	0	17.282392	0	0	0
S10378	0	17.337698	0	0	0
S10390	0	16.661228	0	0	0
S10391	0	17.081882	0	0	0
S10393	0	17.207724	0	0	0
S10400	0	16.90348	0	0	0
S10401	0	16.910814	0	0	0
S10406	0	16.842282	0	0	0
S10408	0	16.992324	0	0	0
S10409	0	17.566012	0	0	0
S10418	0	16.667602	0	0	0
S10431	0	16.945082	0	0	0
S10438	0	17.234594	0	0	0
S10439	0	17.153068	0	0	0
S10441	0	16.923926	0	0	0
S10442	0	17.107946	0	0	0
S1046	0	16.829482	0	0	0
S10478	0	16.657904	0	0	0
S10480	0	16.917044	0	0	0
S10484	0	16.862092	0	0	0
S10492	0	17.457356	0	0	0
S10496	0	17.209486	0	0	0
S10510	0	17.03	0	0	0
S10513	0	16.915104	0	0	0
S10516	0	16.91503	0	0	0
S10534	0	17.07725	0	0	0
S10535	0	17.184864	0	0	0
S10537	0	16.961112	0	0	0
S1054	0	16.99304	0	0	0
S10543	0	17.101172	0	0	0
S10546	0	16.989384	0	0	0
S1055	0	16.642692	0	0	0
S10551	0	16.753464	0	0	0
S10552	0	16.838842	0	0	0
S10555	0	17.34911	0	0	0
S10559	0	16.859696	0	0	0
S1056	0	17.066432	0	0	0
S10563	0	16.84652	0	0	0
S10574	0	17.164598	0	0	0
S10576	0	16.980276	0	0	0
S10578	0	16.832972	0	0	0
S10579	0	16.903262	0	0	0
S10582	0	16.995108	0	0	0
S1059	0	17.086806	0	0	0
S10599	0	17.107096	0	0	0
S10611	0	16.912546	0	0	0
S10614	0	16.81095	0	0	0
S10624	0	16.768836	0	0	0
S10632	0	16.778242	0	0	0
S10634	0	17.02532	0	0	0
S10638	0	16.99127	0	0	0
S10644	0	17.203536	0	0	0
S10649	0	16.87362	0	0	0
S10652	0	16.806706	0	0	0
S10654	0	17.124732	0	0	0
S10655	0	16.963602	0	0	0
S10656	0	17.37511	0	0	0
S10657	0	17.0416	0	0	0
S10658	0	17.260838	0	0	0
S10660	0	17.056754	0	0	0
S10661	0	17.152938	0	0	0
S10676	0	16.998372	0	0	0
S1068	0	16.963954	0	0	0
S10681	0	16.901224	0	0	0
S10686	0	16.810972	0	0	0
S10688	0	17.238944	0	0	0
S10690	0	16.899018	0	0	0
S10698	0	16.94555	0	0	0
S107	0	17.3159	0	0	0
S10703	0	17.178304	0	0	0
S10726	0	17.189658	0	0	0
S10729	0	17.145162	0	0	0
S10733	0	17.034066	0	0	0
S10734	0	17.118682	0	0	0
S10735	0	17.096796	0	0	0
S10740	0	16.909496	0	0	0
S10745	0	16.748802	0	0	0
S10748	0	16.956456	0	0	0
S10753	0	17.206412	0	0	0
S10756	0	17.134284	0	0	0
S10757	0	17.334396	0	0	0
S1076	0	16.867738	0	0	0
S10764	0	16.873198	0	0	0
S10767	0	17.384284	0	0	0
S10776	0	16.855306	0	0	0
S10778	0	17.198688	0	0	0
S10784	0	16.66782	0	0	0
S10787	0	16.940686	0	0	0
S10800	0	17.07615	0	0	0
S10805	0	17.015424	0	0	0
S10813	0	16.83468	0	0	0
S10814	0	16.897796	0	0	0
S10815	0	17.100684	0	0	0
S10817	0	17.00959	0	0	0
S1083	0	17.040212	0	0	0
S10835	0	16.983058	0	0	0
S10838	0	17.096304	0	0	0
S10844	0	16.84202	0	0	0
S10845	0	16.874696	0	0	0
S10846	0	17.237594	0	0	0
S10853	0	16.971024	0	0	0
S10854	0	17.149518	0	0	0
S10865	0	17.008654	0	0	0
S10866	0	17.09776	0	0	0
S10869	0	16.834554	0	0	0
S10873	0	16.926634	0	0	0
S10876	0	17.134058	0	0	0
S10883	0	17.082316	0	0	0
S10885	0	17.315364	0	0	0
S10893	0	16.888186	0	0	0
S10895	0	16.921102	0	0	0
S10902	0	17.004086	0	0	0
S10903	0	17.31096	0	0	0
S1092	0	16.921376	0	0	0
S10925	0	16.984194	0	0	0
S10927	0	16.887076	0	0	0
S10936	0	17.172304	0	0	0
S10945	0	16.883078	0	0	0
S10947	0	16.870546	0	0	0
S10949	0	17.305892	0	0	0
S1095	0	16.739016	0	0	0
S10961	0	16.965946	0	0	0
S10969	0	17.007266	0	0	0
S10972	0	16.898566	0	0	0
S10973	0	16.949902	0	0	0
S10978	0	16.990786	0	0	0
S10979	0	17.228218	0	0	0
S10986	0	16.718274	0	0	0
S10989	0	16.98873	0	0	0
S10995	0	17.18185	0	0	0
S11005	0	17.201476	0	0	0
S11008	0	17.044832	0	0	0
S11010	0	16.817224	0	0	0
S11013	0	16.813484	0	0	0
S11016	0	17.253524	0	0	0
S11017	0	16.83569	0	0	0
S11020	0	17.046698	0	0	0
S11027	0	16.996906	0	0	0
S11035	0	16.984256	0	0	0
S11041	0	16.871648	0	0	0
S1106	0	17.063908	0	0	0
S11071	0	17.41515	0	0	0
S11076	0	16.995314	0	0	0
S11078	0	16.885886	0	0	0
S11081	0	16.992468	0	0	0
S11086	0	16.978816	0	0	0
S1109	0	17.114238	0	0	0
S11096	0	16.981604	0	0	0
S11100	0	16.869306	0	0	0
S11107	0	16.877468	0	0	0
S11109	0	16.916924	0	0	0
S1111	0	17.564208	0	0	0
S11119	0	16.938656	0	0	0
S11127	0	17.36957	0	0	0
S11136	0	16.88095	0	0	0
S11147	0	16.998118	0	0	0
S11150	0	17.026716	0	0	0
S11152	0	17.006606	0	0	0
S1116	0	17.5183	0	0	0
S11163	0	17.080942	0	0	0
S11164	0	16.798002	0	0	0
S11166	0	16.738486	0	0	0
S11173	0	17.066858	0	0	0
S11174	0	16.894026	0	0	0
S11182	0	17.235292	0	0	0
S11188	0	16.922056	0	0	0
S11189	0	17.018146	0	0	0
S1119	0	17.155526	0	0	0
S11195	0	17.17936	0	0	0
S11197	0	16.860436	0	0	0
S11198	0	16.642494	0	0	0
S11211	0	16.837492	0	0	0
S11214	0	17.250944	0	0	0
S11216	0	16.968028	0	0	0
S11224	0	16.891464	0	0	0
S11236	0	16.940814	0	0	0
S11241	0	17.107614	0	0	0
S11243	0	16.984994	0	0	0
S11245	0	16.759158	0	0	0
S11249	0	16.719188	0	0	0
S11274	0	16.738912	0	0	0
S11280	0	17.205628	0	0	0
S11281	0	16.985898	0	0	0
S11285	0	16.88419	0	0	0
S11298	0	17.14655	0	0	0
S11311	0	17.233306	0	0	0
S11312	0	16.922912	0	0	0
S11316	0	17.12619	0	0	0
S1133	0	16.960596	0	0	0
S11330	0	16.957962	0	0	0
S11332	0	17.072268	0	0	0
S11334	0	16.993786	0	0	0
S11335	0	16.767394	0	0	0
S11345	0	16.90514	0	0	0
S11349	0	17.181998	0	0	0
S1135	0	17.010846	0	0	0
S11352	0	17.009404	0	0	0
S11353	0	16.77812	0	0	0
S11368	0	17.116002	0	0	0
S11369	0	16.828836	0	0	0
S11371	0	17.125368	0	0	0
S11377	0	16.846678	0	0	0
S11378	0	16.880824	0	0	0
S11383	0	17.392254	0	0	0
S11384	0	17.315802	0	0	0
S11392	0	17.000712	0	0	0
S1140	0	16.868322	0	0	0
