	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.0	0.0896	0.2079	0.5682	0.1343
mix_2	0.0	0.1067	0.0739	0.6979	0.1216
mix_3	0.1096	0.4425	0.3682	0.0487	0.031
mix_4	0.1675	0.251	0.2422	0.2545	0.0848
mix_5	0.1054	0.1207	0.4418	0.2339	0.0982
mix_6	0.0771	0.1422	0.2684	0.4049	0.1073
mix_7	0.2226	0.2836	0.2519	0.1509	0.091
mix_8	0.1777	0.2687	0.0003	0.4962	0.0571
mix_9	0.016	0.1855	0.26	0.4026	0.1358
mix_10	0.2542	0.1973	0.2918	0.2401	0.0168
mix_11	0.0239	0.1671	0.081	0.6346	0.0933
mix_12	0.0	0.1874	0.2014	0.5278	0.0836
mix_13	0.29	0.1415	0.3172	0.1602	0.0912
mix_14	0.2736	0.1595	0.2842	0.2388	0.0439
mix_15	0.2415	0.0241	0.4909	0.0552	0.1883
mix_16	0.1248	0.3292	0.2963	0.2021	0.0476
mix_17	0.3656	0.1953	0.43	0.0092	0.0
mix_18	0.0265	0.1322	0.0	0.7178	0.1236
mix_19	0.1531	0.1061	0.2674	0.4	0.0734
mix_20	0.058	0.1992	0.7039	0.0	0.039
mix_21	0.189	0.2201	0.3923	0.1789	0.0197
mix_22	0.1967	0.0601	0.2695	0.3384	0.1352
mix_23	0.1988	0.2843	0.0941	0.356	0.0667
mix_24	0.0	0.0696	0.0	0.7524	0.1779
mix_25	0.0	0.3422	0.2111	0.395	0.0517
mix_26	0.0	0.2493	0.605	0.0	0.1457
mix_27	0.2248	0.0161	0.0	0.6057	0.1534
mix_28	0.132	0.2813	0.545	0.0	0.0416
mix_29	0.0686	0.2028	0.2544	0.3712	0.103
mix_30	0.1122	0.2175	0.2364	0.3505	0.0834
mix_31	0.0742	0.3105	0.1805	0.3854	0.0492
mix_32	0.103	0.2426	0.3145	0.2512	0.0886
mix_33	0.1156	0.2736	0.1056	0.4073	0.0978
mix_34	0.0	0.1704	0.0888	0.5997	0.1411
mix_35	0.0538	0.0683	0.3217	0.4535	0.1027
mix_36	0.2364	0.4245	0.153	0.144	0.0421
mix_37	0.2074	0.409	0.1587	0.2231	0.0018
mix_38	0.0538	0.3783	0.4757	0.0	0.0922
mix_39	0.2363	0.1064	0.4903	0.0554	0.1116
mix_40	0.1314	0.3446	0.0601	0.3986	0.0653
mix_41	0.0229	0.0788	0.2395	0.5388	0.1199
mix_42	0.2455	0.2381	0.4905	0.0002	0.0256
mix_43	0.0	0.2207	0.4604	0.1944	0.1245
mix_44	0.0189	0.3678	0.3436	0.1411	0.1285
mix_45	0.0	0.4136	0.2213	0.335	0.0301
mix_46	0.122	0.1372	0.5965	0.0558	0.0885
mix_47	0.1321	0.2527	0.1411	0.4053	0.0688
mix_48	0.2183	0.0014	0.0	0.6212	0.1591
mix_49	0.1742	0.027	0.2217	0.4509	0.1262
mix_50	0.1784	0.4167	0.3492	0.0556	0.0
mix_51	0.1902	0.1193	0.0024	0.5332	0.155
mix_52	0.285	0.2593	0.3428	0.0207	0.0922
mix_53	0.2016	0.0819	0.1036	0.5032	0.1097
mix_54	0.2559	0.1304	0.5918	0.0219	0.0
mix_55	0.1601	0.1233	0.1092	0.4927	0.1146
mix_56	0.0707	0.3992	0.293	0.2282	0.0089
mix_57	0.0	0.2726	0.1939	0.4164	0.117
mix_58	0.1214	0.1957	0.3873	0.198	0.0976
mix_59	0.0	0.0583	0.312	0.5126	0.117
mix_60	0.2271	0.2159	0.222	0.3086	0.0264
mix_61	0.1474	0.4825	0.3701	0.0	0.0
mix_62	0.1379	0.4177	0.3452	0.0105	0.0887
mix_63	0.0	0.245	0.18	0.4733	0.1018
mix_64	0.1471	0.3005	0.0499	0.4617	0.0409
mix_65	0.1259	0.1315	0.3675	0.2175	0.1576
mix_66	0.1903	0.0445	0.0609	0.5498	0.1545
mix_67	0.219	0.2303	0.4406	0.012	0.0982
mix_68	0.0603	0.1059	0.6516	0.0798	0.1024
mix_69	0.1401	0.2798	0.0495	0.4725	0.0581
mix_70	0.2985	0.0	0.0883	0.3294	0.2839
mix_71	0.227	0.0927	0.0	0.6116	0.0687
mix_72	0.359	0.3403	0.21	0.0907	0.0
mix_73	0.2582	0.0843	0.2733	0.2203	0.1638
mix_74	0.1811	0.3093	0.1092	0.3016	0.0988
mix_75	0.1678	0.1197	0.0	0.587	0.1255
mix_76	0.0335	0.1838	0.5037	0.1671	0.112
mix_77	0.0452	0.3476	0.5705	0.0	0.0367
mix_78	0.132	0.0946	0.1821	0.4747	0.1166
mix_79	0.0064	0.2386	0.1153	0.5337	0.1061
mix_80	0.2043	0.24	0.3189	0.2213	0.0156
mix_81	0.0746	0.4222	0.3037	0.1896	0.0099
mix_82	0.166	0.1626	0.2125	0.3977	0.0612
mix_83	0.1334	0.1608	0.0299	0.56	0.1159
mix_84	0.128	0.2973	0.2916	0.259	0.0241
mix_85	0.0785	0.3291	0.3262	0.2365	0.0298
mix_86	0.024	0.4	0.4586	0.0365	0.0809
mix_87	0.0414	0.3846	0.1938	0.3478	0.0325
mix_88	0.134	0.2682	0.3703	0.147	0.0806
mix_89	0.0929	0.3172	0.5143	0.0165	0.0591
mix_90	0.0314	0.2739	0.2469	0.3903	0.0575
mix_91	0.1231	0.1411	0.0663	0.5253	0.1442
mix_92	0.0931	0.33	0.147	0.3881	0.0418
mix_93	0.0	0.0889	0.0	0.782	0.129
