	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	2823.4528125	159.925833333	704.646	0	0
mix_2	2868.0384375	122.886666667	566.289	0	0
mix_3	3375.371875	464.128333333	1558.936	0	0
mix_4	3483.4425	275.329166667	1063.14	0	0
mix_5	3338.9604375	245.670833333	1246.689	0	0
mix_6	3149.8560625	218.555	999.847	0	0
mix_7	3520.88025	300.166666667	1125.426	0	0
mix_8	3394.980625	215.513333333	650.112	0	0
mix_9	2928.6119375	238.5025	932.134	0	0
mix_10	3728.9614375	236.436666667	1122.546	0	0
mix_11	2935.988	175.4975	543.406	0	0
mix_12	2870.356375	212.245833333	903.641	0	0
mix_13	3750.8535625	230.623333333	899.951	0	0
mix_14	3745.9160625	194.796666667	1109.014	0	0
mix_15	3580.90825	190.979166667	1167.396	0	0
mix_16	3453.1951875	364.351666667	1252.294	0	0
mix_17	4289.448375	315.078333333	1486.503	0	0
mix_18	2932.1194375	104.671666667	480.207	0	0
mix_19	3320.8955625	177.299166667	934.491	0	0
mix_20	3276.6824375	403.629166667	2099.938	0	0
mix_21	3523.2601875	264.029166667	1358.036	0	0
mix_22	3390.257375	153.424166667	820.252	0	0
mix_23	3472.1888125	256.931666667	821.454	0	0
mix_24	2798.72975	86.3216666667	359.593	0	0
mix_25	3013.8845	327.855833333	1188.326	0	0
mix_26	3127.0256875	483.070833333	1738.594	0	0
mix_27	3301.0975	64.1375	261.162	0	0
mix_28	3467.8515	435.415833333	1866.111	0	0
mix_29	3119.1325	252.029166667	972.619	0	0
mix_30	3229.0074375	243.055	987.116	0	0
mix_31	3153.3799375	313.9875	976.868	0	0
mix_32	3374.479625	308.85	1192.725	0	0
mix_33	3202.92375	254.6825	774.301	0	0
mix_34	2879.567125	170.591666667	635.586	0	0
mix_35	3026.4780625	168.7	963.021	0	0
mix_36	3650.625	400.211666667	1074.304	0	0
mix_37	3670.5148125	374.6975	1115.482	0	0
mix_38	3279.326	508.3075	1623.531	0	0
mix_39	3651.3229375	242.4075	1239.829	0	0
mix_40	3211.9170625	298.770833333	786.515	0	0
mix_41	2916.89075	143.1425	795.49	0	0
mix_42	3848.2901875	378.086666667	1603.85	0	0
mix_43	3042.6735	308.676666667	1392.024	0	0
mix_44	3205.6681875	442.725	1294.757	0	0
mix_45	2937.390125	393.304166667	1307.184	0	0
mix_46	3325.1165	274.900833333	1725.775	0	0
mix_47	3280.4449375	250.649166667	884.812	0	0
mix_48	3208.8711875	38.7458333333	171.642	0	0
mix_49	3226.3365	124.2325	649.813	0	0
mix_50	3625.4634375	440.440833333	1604.252	0	0
mix_51	3224.991625	124.219166667	370.951	0	0
mix_52	3858.095	347.834166667	1207.375	0	0
mix_53	3255.7285625	147.876666667	539.511	0	0
mix_54	3842.2671875	266.440833333	1758.273	0	0
mix_55	3274.353875	167.2025	619.921	0	0
mix_56	3307.394	404.42	1372.519	0	0
mix_57	2878.021125	299.335833333	930.816	0	0
mix_58	3377.4625625	283.478333333	1225.16	0	0
mix_59	2847.1276875	148.749166667	924.6	0	0
mix_60	3665.359625	218.055	1051.295	0	0
mix_61	3674.7359375	589.269166667	1753.844	0	0
mix_62	3519.8285	492.036666667	1481.914	0	0
mix_63	2926.4915	250.4975	913.121	0	0
mix_64	3302.3428125	264.075833333	763.015	0	0
mix_65	3297.7221875	254.94	978.731	0	0
mix_66	3206.31675	89.6875	415.907	0	0
mix_67	3671.6808125	344.765833333	1352.697	0	0
mix_68	3125.1815625	291.858333333	1677.906	0	0
mix_69	3273.6829375	229.873333333	750.975	0	0
mix_70	3497.3311875	61.8108333333	299.014	0	0
mix_71	3357.72375	87.65	361.047	0	0
mix_72	4090.1101875	332.688333333	1000.223	0	0
mix_73	3508.633375	153.515	757.747	0	0
mix_74	3470.89475	294.416666667	844.483	0	0
mix_75	3201.9986875	129.168333333	369.167	0	0
mix_76	3196.3844375	325.538333333	1417.14	0	0
mix_77	3286.7364375	496.781666667	1978.722	0	0
mix_78	3183.9173125	143.501666667	737.448	0	0
mix_79	2941.647375	210.670833333	825.821	0	0
mix_80	3596.8815	285.2825	1267.8	0	0
mix_81	3297.9330625	429.529166667	1468.663	0	0
mix_82	3290.4551875	186.0275	890.876	0	0
mix_83	3186.403875	139.930833333	512.311	0	0
mix_84	3446.528	330.615833333	1261.783	0	0
mix_85	3316.571	352.5325	1376.664	0	0
mix_86	3193.943875	467.728333333	1655.751	0	0
mix_87	3131.122625	347.276666667	1180.848	0	0
mix_88	3357.838875	332.506666667	1294.076	0	0
mix_89	3355.103	424.330833333	1771.405	0	0
mix_90	3081.2843125	278.745833333	1138.824	0	0
mix_91	3101.15025	143.718333333	515.686	0	0
mix_92	3234.6939375	302.270833333	994.757	0	0
mix_93	2811.391625	103.954166667	326.2	0	0
mix_94	2820.2625	108.9275	637.067	0	0
mix_95	3241.99425	90.1766666667	386.464	0	0
mix_96	3158.9628125	103.391666667	468.602	0	0
mix_97	3124.66	211.479166667	893.982	0	0
mix_98	3268.505875	260.876666667	804.775	0	0
mix_99	3305.922	616.753333333	2148.924	0	0
mix_100	3276.0329375	304.718333333	1050.443	0	0
