	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0	0.24747336	0.2695908	0	0.092411042	0.22886599	0
mix_2	0.0	0.19985894	0.2689955	0	0.080660402	0.18079436	0
mix_3	0.0	0.12487984	0.2121886	0	0.27326466	0.22587635	0
mix_4	0.0	0.31888855	0.2813737	0	0.181618924	0.17545437	0
mix_5	0.0	0.21791153	0.2804841	0	0.257824315	0.19814796	0
mix_6	0.0	0.28145168	0.2977916	0	0.182411726	0.17072228	0
mix_7	0.0	0.17999987	0.2523519	0	0.283227901	0.1995502	0
mix_8	0.0	0.1650292	0.2716115	0	0.209374914	0.18100547	0
mix_9	0.0	0.36416813	0.2807012	0	0.122010607	0.1708076	0
mix_10	0.0	0.31614551	0.1814038	0	0.13637641	0.25666967	0
mix_11	0.0	0.30326686	0.2582751	0	0.003164964	0.24920073	0
mix_12	0.0	0.24990376	0.2697412	0	0.234985043	0.18437297	0
mix_13	0.0	0.35127815	0.2231466	0	0.083966239	0.17913563	0
mix_14	0.0	0.36516325	0.2500211	0	0.079959716	0.2347741	0
mix_15	0.0	0.21090116	0.2733302	0	0.209509324	0.16928785	0
mix_16	0.0	0.13054307	0.1720909	0	0.343987271	0.16347104	0
mix_17	0.0	0.16481589	0.1543213	0	0.329481339	0.16516398	0
mix_18	0.0	0.35368684	0.1490425	0	0.054676451	0.24007288	0
mix_19	0.0	0.1121737	0.22807	0	0.256152134	0.21522332	0
mix_20	0.0	0.29453676	0.2624105	0	0.077893587	0.16044296	0
mix_21	0.0	0.25966366	0.1478301	0	0.261888198	0.16933023	0
mix_22	0.0	0.29953121	0.2696878	0	0.122293883	0.26247304	0
mix_23	0.0	0.33511329	0.2472524	0	0.036031482	0.21026957	0
mix_24	0.0	0.23905104	0.2525078	0	0.24840083	0.16598946	0
mix_25	0.0	0.3387452	0.2919904	0	0.086898724	0.17240742	0
mix_26	0.0	0.25272477	0.125352	0	0.235122099	0.21035179	0
mix_27	0.0	0.29381093	0.2717496	0	0.076326768	0.20656671	0
mix_28	0.0	0.2808954	0.2681327	0	0.16558151	0.17394708	0
mix_29	0.0	0.26048209	0.2733677	0	0.090550072	0.23302404	0
mix_30	0.0	0.32696164	0.2718691	0	0.136662776	0.18820436	0
mix_31	0.0	0.29676614	0.2344365	0	0.11582704	0.22059743	0
mix_32	0.0	0.39846825	0.2510914	0	0.036031051	0.26539183	0
mix_33	0.0	0.27767262	0.2239045	0	0.122066333	0.2344094	0
