	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0599	0.3754	0.2108	0	0	0.0308	0.0757
mix_2	0.0882	0.3108	0.1441	0	0	0.0095	0.1265
mix_3	0.076	0.2946	0.0336	0	0	0.0819	0.1195
mix_4	0.0722	0.446	0.1808	0	0	0.0	0.0619
mix_5	0.0724	0.3342	0.1645	0	0	0.0409	0.1054
mix_6	0.0738	0.455	0.1869	0	0	0.0015	0.0575
mix_7	0.0715	0.3239	0.1077	0	0	0.0566	0.125
mix_8	0.0658	0.344	0.1335	0	0	0.0371	0.1207
mix_9	0.0648	0.4157	0.2466	0	0	0.0	0.0339
mix_10	0.0771	0.4876	0.0523	0	0	0.0352	0.0958
mix_11	0.0767	0.4002	0.1945	0	0	0.0	0.0755
mix_12	0.0566	0.4586	0.1422	0	0	0.0311	0.0861
mix_13	0.0637	0.5793	0.1133	0	0	0.0	0.0522
mix_14	0.0726	0.5212	0.1489	0	0	0.0029	0.0467
mix_15	0.0697	0.3827	0.143	0	0	0.0293	0.0904
mix_16	0.0851	0.2552	0.0364	0	0	0.078	0.0953
mix_17	0.0808	0.3223	0.0155	0	0	0.067	0.1207
mix_18	0.0715	0.5465	0.0146	0	0	0.0116	0.1006
mix_19	0.0654	0.3314	0.0465	0	0	0.0794	0.1222
mix_20	0.095	0.4666	0.1494	0	0	0.0	0.0469
mix_21	0.066	0.479	0.0358	0	0	0.0485	0.0979
mix_22	0.0566	0.4117	0.1847	0	0	0.027	0.0795
mix_23	0.0734	0.4808	0.1733	0	0	0.0	0.0532
mix_24	0.0692	0.438	0.1198	0	0	0.0317	0.0842
mix_25	0.0712	0.4793	0.2095	0	0	0.0	0.0264
mix_26	0.0667	0.4655	0.0073	0	0	0.0674	0.1053
mix_27	0.0689	0.4397	0.201	0	0	0.0014	0.0514
mix_28	0.0711	0.4487	0.1582	0	0	0.0106	0.0709
mix_29	0.0753	0.3568	0.2014	0	0	0.0231	0.0917
mix_30	0.0659	0.4633	0.2033	0	0	0.0002	0.0545
mix_31	0.061	0.4982	0.1121	0	0	0.0132	0.0783
mix_32	0.0683	0.4879	0.1952	0	0	0.0	0.0475
mix_33	0.0621	0.5352	0.0893	0	0	0.0321	0.0664
mix_34	0.0776	0.3945	0.0	0	0	0.061	0.1418
mix_35	0.0888	0.4113	0.1702	0	0	0.0171	0.0839
mix_36	0.0646	0.4213	0.1247	0	0	0.0376	0.1018
mix_37	0.0711	0.3511	0.0711	0	0	0.0637	0.1088
mix_38	0.0719	0.3526	0.1049	0	0	0.0624	0.0969
mix_39	0.0812	0.4091	0.1764	0	0	0.0006	0.0841
mix_40	0.0575	0.4607	0.1137	0	0	0.0342	0.0952
mix_41	0.0736	0.4297	0.0207	0	0	0.0671	0.1126
mix_42	0.0837	0.4165	0.1662	0	0	0.0	0.0688
mix_43	0.0754	0.4808	0.0105	0	0	0.0492	0.1134
mix_44	0.0785	0.4333	0.1617	0	0	0.0001	0.0603
mix_45	0.0704	0.3652	0.1456	0	0	0.0207	0.121
mix_46	0.0618	0.4537	0.0721	0	0	0.0721	0.0986
mix_47	0.092	0.1753	0.0	0	0	0.092	0.1037
mix_48	0.0787	0.5195	0.07	0	0	0.0074	0.0874
mix_49	0.0614	0.416	0.1347	0	0	0.0494	0.1024
mix_50	0.0639	0.4342	0.1726	0	0	0.0012	0.0876
mix_51	0.0772	0.3916	0.0	0	0	0.0733	0.1146
mix_52	0.0729	0.4169	0.0356	0	0	0.0582	0.1156
mix_53	0.0839	0.4213	0.0261	0	0	0.0341	0.1035
mix_54	0.0713	0.473	0.1226	0	0	0.0276	0.0704
mix_55	0.0678	0.4817	0.0556	0	0	0.0301	0.1239
mix_56	0.0523	0.5278	0.1433	0	0	0.0107	0.0446
mix_57	0.0686	0.417	0.216	0	0	0.0001	0.0605
mix_58	0.0625	0.4367	0.1467	0	0	0.0298	0.0794
mix_59	0.0758	0.3374	0.0235	0	0	0.0665	0.1278
mix_60	0.0695	0.535	0.0729	0	0	0.0253	0.0765
mix_61	0.0695	0.4115	0.1242	0	0	0.0389	0.0965
mix_62	0.071	0.3848	0.0704	0	0	0.0733	0.0957
mix_63	0.0607	0.4698	0.1431	0	0	0.0303	0.0686
mix_64	0.093	0.176	0.0	0	0	0.0701	0.1081
mix_65	0.0729	0.3753	0.0353	0	0	0.0678	0.1135
mix_66	0.0808	0.3525	0.0693	0	0	0.0431	0.1306
mix_67	0.0733	0.371	0.1682	0	0	0.0421	0.0622
mix_68	0.0726	0.3902	0.0835	0	0	0.043	0.1113
mix_69	0.0788	0.4618	0.1232	0	0	0.0	0.0678
mix_70	0.0691	0.4108	0.0293	0	0	0.0702	0.0983
mix_71	0.0719	0.379	0.0946	0	0	0.0504	0.0997
mix_72	0.0689	0.3351	0.0806	0	0	0.0777	0.0913
mix_73	0.0728	0.3887	0.0466	0	0	0.0657	0.0917
mix_74	0.0662	0.4481	0.2243	0	0	0.0	0.0298
mix_75	0.0759	0.4889	0.0859	0	0	0.0228	0.0831
mix_76	0.0654	0.3239	0.1457	0	0	0.0667	0.1016
mix_77	0.0707	0.4653	0.1359	0	0	0.0136	0.0729
mix_78	0.0709	0.4506	0.0787	0	0	0.0425	0.0883
mix_79	0.0835	0.3213	0.0073	0	0	0.0857	0.0745
mix_80	0.0811	0.4502	0.0374	0	0	0.0399	0.0839
mix_81	0.0861	0.3434	0.0002	0	0	0.0664	0.1064
mix_82	0.0778	0.1631	0.0	0	0	0.1082	0.1353
mix_83	0.0588	0.4664	0.0403	0	0	0.0445	0.1269
mix_84	0.0678	0.3552	0.132	0	0	0.048	0.1168
mix_85	0.0741	0.3263	0.0461	0	0	0.0775	0.1292
mix_86	0.0731	0.4329	0.1374	0	0	0.0296	0.0771
mix_87	0.0556	0.4999	0.2519	0	0	0.0	0.002
mix_88	0.0628	0.4779	0.1604	0	0	0.0131	0.0622
mix_89	0.0932	0.276	0.0	0	0	0.0729	0.0716
mix_90	0.0704	0.395	0.2691	0	0	0.0	0.0439
mix_91	0.0547	0.4367	0.1619	0	0	0.022	0.0953
mix_92	0.0753	0.4313	0.1619	0	0	0.0046	0.0838
mix_93	0.0786	0.2735	0.015	0	0	0.0901	0.0951
mix_94	0.058	0.4341	0.2129	0	0	0.0	0.0613
mix_95	0.058	0.5211	0.1395	0	0	0.0021	0.0653
mix_96	0.0765	0.4481	0.0908	0	0	0.0305	0.0988
mix_97	0.0608	0.4473	0.1704	0	0	0.0	0.0876
mix_98	0.056	0.4898	0.1152	0	0	0.0279	0.0815
mix_99	0.0868	0.1762	0.0	0	0	0.0899	0.1218
mix_100	0.0604	0.4402	0.1353	0	0	0.035	0.0939
