	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0	0.0131	0.0807	0.1028	0.0398
mix_2	0	0.012	0.0437	0.1294	0.0097
mix_3	0	0.2196	0.1376	0.0113	0.0169
mix_4	0	0.0905	0.0982	0.045	0.0198
mix_5	0	0.0528	0.166	0.0375	0.0477
mix_6	0	0.0433	0.1018	0.069	0.0177
mix_7	0	0.0889	0.1172	0.0201	0.0315
mix_8	0	0.0566	0.0	0.086	0.0
mix_9	0	0.0599	0.111	0.0783	0.0488
mix_10	0	0.0739	0.0514	0.033	0.0
mix_11	0	0.0418	0.0206	0.118	0.0122
mix_12	0	0.0668	0.0901	0.1038	0.0064
mix_13	0	0.0379	0.0954	0.0203	0.0382
mix_14	0	0.0399	0.0717	0.029	0.0
mix_15	0	0.0053	0.168	0.0057	0.0863
mix_16	0	0.1598	0.1074	0.0347	0.0104
mix_17	0	0.1185	0.107	0.0	0.0
mix_18	0	0.0065	0.0152	0.1365	0.001
mix_19	0	0.0329	0.0912	0.0689	0.0114
mix_20	0	0.1575	0.2715	0.0	0.0435
mix_21	0	0.0852	0.135	0.0232	0.0
mix_22	0	0.0022	0.0911	0.0558	0.0379
mix_23	0	0.0841	0.021	0.0637	0.0004
mix_24	0	0.0	0.0161	0.1405	0.021
mix_25	0	0.169	0.0786	0.0763	0.0
mix_26	0	0.1916	0.2448	0.0	0.1053
mix_27	0	0.0	0.0179	0.0962	0.0118
mix_28	0	0.1824	0.2179	0.0	0.0358
mix_29	0	0.0605	0.1053	0.065	0.0349
mix_30	0	0.0651	0.1003	0.0636	0.0205
mix_31	0	0.1362	0.0601	0.075	0.0063
mix_32	0	0.1128	0.1251	0.047	0.0246
mix_33	0	0.0835	0.0365	0.0748	0.0182
mix_34	0	0.0292	0.0585	0.1166	0.0284
mix_35	0	0.0221	0.1118	0.0804	0.0199
mix_36	0	0.1856	0.0288	0.0239	0.0097
mix_37	0	0.1693	0.0447	0.0339	0.0
mix_38	0	0.2173	0.1863	0.0009	0.0686
mix_39	0	0.0308	0.172	0.0026	0.0601
mix_40	0	0.1366	0.005	0.0759	0.0045
mix_41	0	0.0116	0.0927	0.0982	0.0322
mix_42	0	0.1458	0.1581	0.0	0.017
mix_43	0	0.0881	0.1996	0.043	0.0734
mix_44	0	0.1986	0.1446	0.0369	0.0573
mix_45	0	0.206	0.0848	0.0683	0.0
mix_46	0	0.0629	0.2173	0.0083	0.0432
mix_47	0	0.0862	0.0437	0.0736	0.0
mix_48	0	0.0	0.0152	0.1007	0.0083
mix_49	0	0.0	0.0588	0.073	0.0289
mix_50	0	0.2092	0.1013	0.0044	0.0
mix_51	0	0.0	0.0163	0.0898	0.0207
mix_52	0	0.1169	0.1313	0.0	0.0478
mix_53	0	0.0066	0.0328	0.0805	0.0262
mix_54	0	0.0749	0.1764	0.0	0.0
mix_55	0	0.0166	0.0424	0.0797	0.0183
mix_56	0	0.212	0.0829	0.0426	0.0
mix_57	0	0.1261	0.09	0.0862	0.0355
mix_58	0	0.0821	0.156	0.0348	0.0503
mix_59	0	0.0159	0.1223	0.0968	0.0312
mix_60	0	0.0593	0.0523	0.0495	0.0
mix_61	0	0.2951	0.122	0.0	0.0
mix_62	0	0.2158	0.1247	0.0	0.0494
mix_63	0	0.0848	0.0849	0.0909	0.0161
mix_64	0	0.098	0.006	0.0816	0.0
mix_65	0	0.0517	0.1245	0.0376	0.0763
mix_66	0	0.0	0.0274	0.0906	0.0261
mix_67	0	0.0985	0.1689	0.0	0.0576
mix_68	0	0.0681	0.2436	0.015	0.0819
mix_69	0	0.0785	0.0179	0.0836	0.0
mix_70	0	0.0	0.0455	0.0492	0.0613
mix_71	0	0.0	0.0	0.1072	0.0
mix_72	0	0.1411	0.0228	0.0042	0.0002
mix_73	0	0.0	0.0993	0.0295	0.0576
mix_74	0	0.1137	0.0285	0.055	0.0206
mix_75	0	0.0	0.0071	0.0995	0.0069
mix_76	0	0.1022	0.1833	0.0327	0.0608
mix_77	0	0.234	0.2256	0.0	0.0388
mix_78	0	0.0065	0.0731	0.0829	0.0209
mix_79	0	0.0769	0.0642	0.1039	0.005
mix_80	0	0.0941	0.0698	0.029	0.0
mix_81	0	0.2126	0.0886	0.0315	0.0
mix_82	0	0.0302	0.0716	0.0705	0.0
mix_83	0	0.006	0.0186	0.0947	0.0121
mix_84	0	0.1451	0.0879	0.0451	0.0
mix_85	0	0.1762	0.1075	0.0416	0.0
mix_86	0	0.2079	0.1938	0.0121	0.0447
mix_87	0	0.1708	0.0637	0.0656	0.0
mix_88	0	0.1187	0.148	0.0252	0.0326
mix_89	0	0.1773	0.2002	0.0027	0.0312
mix_90	0	0.1174	0.0839	0.076	0.0
mix_91	0	0.0076	0.03	0.0912	0.0312
mix_92	0	0.1299	0.0503	0.0726	0.0
mix_93	0	0.0037	0.0002	0.1497	0.0039
mix_94	0	0.0	0.084	0.1186	0.0462
mix_95	0	0.0	0.0317	0.085	0.0334
mix_96	0	0.0	0.0464	0.0743	0.0607
mix_97	0	0.057	0.0757	0.0838	0.0041
mix_98	0	0.0828	0.0319	0.0765	0.0
mix_99	0	0.3222	0.2105	0.0	0.0045
mix_100	0	0.1322	0.0681	0.0624	0.0
