	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	0.633820525326	0	0	0
S10006	0	0.645745998775	0	0	0
S1001	0	0.638955954383	0	0	0
S10010	0	0.594265720263	0	0	0
S10011	0	0.659977525935	0	0	0
S10014	0	0.608899649337	0	0	0
S10026	0	0.622244963257	0	0	0
S10032	0	0.619001467099	0	0	0
S10036	0	0.592057142371	0	0	0
S10042	0	0.610412608267	0	0	0
S10044	0	0.626036042829	0	0	0
S10049	0	0.64657165195	0	0	0
S10057	0	0.678878034311	0	0	0
S10062	0	0.627245595112	0	0	0
S10066	0	0.567400396832	0	0	0
S10067	0	0.689563042411	0	0	0
S1007	0	0.628146589628	0	0	0
S10073	0	0.678497277248	0	0	0
S10077	0	0.658347546611	0	0	0
S10080	0	0.656416464975	0	0	0
S10082	0	0.667808919416	0	0	0
S10087	0	0.663296788212	0	0	0
S10089	0	0.623890886232	0	0	0
S1009	0	0.727367350994	0	0	0
S10090	0	0.625145423572	0	0	0
S10093	0	0.596798202734	0	0	0
S10094	0	0.618803012122	0	0	0
S1010	0	0.653444788201	0	0	0
S10111	0	0.653939890879	0	0	0
S10116	0	0.721786229182	0	0	0
S10119	0	0.662636820036	0	0	0
S10121	0	0.647577626559	0	0	0
S10130	0	0.619878172236	0	0	0
S10140	0	0.607049800734	0	0	0
S10142	0	0.682957423789	0	0	0
S10150	0	0.579530251845	0	0	0
S10155	0	0.645277570588	0	0	0
S1016	0	0.616334401773	0	0	0
S10163	0	0.663412651306	0	0	0
S10167	0	0.635073533814	0	0	0
S10168	0	0.695186340655	0	0	0
S10173	0	0.731160246496	0	0	0
S10175	0	0.632210217834	0	0	0
S10179	0	0.691453833326	0	0	0
S10186	0	0.744947556959	0	0	0
S1019	0	0.661272022197	0	0	0
S10190	0	0.64698098043	0	0	0
S10195	0	0.611802177707	0	0	0
S10196	0	0.605358352423	0	0	0
S10200	0	0.622330205401	0	0	0
S10201	0	0.556174633996	0	0	0
S10202	0	0.673989490242	0	0	0
S10205	0	0.65532777469	0	0	0
S10211	0	0.620777655833	0	0	0
S10221	0	0.633277183375	0	0	0
S10222	0	0.628629032343	0	0	0
S10226	0	0.610934640981	0	0	0
