	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0002	0.1063	0.2452	0	0	0.0351	0.027
mix_2	0.0004	0.0975	0.204	0	0	0.0096	0.0582
mix_3	0.009	0.0674	0.1348	0	0	0.0816	0.0458
mix_4	0.0002	0.1354	0.2242	0	0	0.003	0.0205
mix_5	0.0001	0.1053	0.2251	0	0	0.0245	0.0266
mix_6	0.0001	0.1146	0.2641	0	0	0.0046	0.0087
mix_7	0.0	0.0805	0.19	0	0	0.0361	0.0478
mix_8	0.0001	0.0827	0.2173	0	0	0.0207	0.0472
mix_9	0.0	0.1175	0.2732	0	0	0.0045	0.0009
mix_10	0.008	0.1578	0.1024	0	0	0.0437	0.0385
mix_11	0.0003	0.1028	0.222	0	0	0.0283	0.0334
mix_12	0.0001	0.1449	0.2234	0	0	0.0248	0.0167
mix_13	0.0001	0.1846	0.1489	0	0	0.0142	0.0051
mix_14	0.0002	0.1558	0.1951	0	0	0.0299	0.0165
mix_15	0.0002	0.1119	0.2525	0	0	0.0213	0.0176
mix_16	0.0129	0.0487	0.1447	0	0	0.0647	0.0173
mix_17	0.0128	0.0956	0.0926	0	0	0.0505	0.0388
mix_18	0.0124	0.2059	0.0198	0	0	0.0358	0.0469
mix_19	0.0028	0.0689	0.1699	0	0	0.078	0.041
mix_20	0.0002	0.1284	0.2315	0	0	0.0009	0.0019
mix_21	0.0011	0.1965	0.0733	0	0	0.0386	0.0095
mix_22	0.0001	0.1141	0.2317	0	0	0.0386	0.0372
mix_23	0.0003	0.1125	0.2297	0	0	0.0218	0.0146
mix_24	0.0001	0.119	0.2257	0	0	0.0199	0.0079
mix_25	0.0	0.1332	0.248	0	0	0.0046	0.0003
mix_26	0.0072	0.1691	0.0516	0	0	0.0636	0.0205
mix_27	0.0001	0.1155	0.2542	0	0	0.0202	0.0122
mix_28	0.0001	0.1127	0.247	0	0	0.0114	0.0077
mix_29	0.0	0.1031	0.2252	0	0	0.0222	0.0427
mix_30	0.0001	0.1433	0.2337	0	0	0.0105	0.0081
mix_31	0.0001	0.1551	0.1834	0	0	0.0297	0.0334
mix_32	0.0016	0.1646	0.1693	0	0	0.0349	0.0312
mix_33	0.0002	0.1764	0.128	0	0	0.0518	0.0017
mix_34	0.0204	0.1428	0.0376	0	0	0.0662	0.083
mix_35	0.0	0.1168	0.2321	0	0	0.0195	0.0338
mix_36	0.0002	0.1254	0.2056	0	0	0.0392	0.0366
mix_37	0.0008	0.1002	0.1793	0	0	0.048	0.0234
mix_38	0.0	0.0882	0.2073	0	0	0.053	0.0162
mix_39	0.0001	0.115	0.2551	0	0	0.003	0.0243
mix_40	0.0001	0.146	0.1629	0	0	0.0414	0.0369
mix_41	0.0092	0.1456	0.0821	0	0	0.0709	0.0334
mix_42	0.003	0.1979	0.1113	0	0	0.0029	0.052
mix_43	0.011	0.155	0.0547	0	0	0.0542	0.0376
mix_44	0.0004	0.1071	0.2303	0	0	0.0171	0.0218
mix_45	0.0001	0.103	0.208	0	0	0.0121	0.0629
mix_46	0.0018	0.1463	0.1416	0	0	0.0732	0.022
mix_47	0.0335	0.0	0.037	0	0	0.089	0.0232
mix_48	0.0104	0.1846	0.0852	0	0	0.0312	0.041
mix_49	0.0033	0.0926	0.1939	0	0	0.0618	0.0542
mix_50	0.0001	0.101	0.242	0	0	0.0035	0.0405
mix_51	0.0133	0.1364	0.0457	0	0	0.0681	0.0365
mix_52	0.0112	0.1302	0.1089	0	0	0.0596	0.0367
mix_53	0.0183	0.1248	0.1051	0	0	0.0471	0.0493
mix_54	0.0	0.1395	0.1868	0	0	0.0298	0.0014
mix_55	0.0037	0.1989	0.0606	0	0	0.0356	0.0207
mix_56	0.0001	0.1726	0.1943	0	0	0.0354	0.0025
mix_57	0.0	0.1217	0.25	0	0	0.0095	0.0187
mix_58	0.0001	0.1145	0.2409	0	0	0.0255	0.0045
mix_59	0.0188	0.1209	0.0789	0	0	0.0644	0.0622
mix_60	0.0004	0.1524	0.1451	0	0	0.0465	0.0039
mix_61	0.0	0.1168	0.2126	0	0	0.0331	0.0221
mix_62	0.0	0.0816	0.1865	0	0	0.0701	0.0131
mix_63	0.0	0.1034	0.245	0	0	0.0248	0.0024
mix_64	0.0366	0.0071	0.0513	0	0	0.06	0.0685
mix_65	0.0154	0.1	0.1342	0	0	0.0691	0.0348
mix_66	0.0103	0.08	0.162	0	0	0.045	0.0711
mix_67	0.0001	0.1011	0.2315	0	0	0.0419	0.0084
mix_68	0.0007	0.1346	0.1617	0	0	0.0259	0.0368
mix_69	0.0005	0.1548	0.193	0	0	0.0017	0.0143
mix_70	0.0015	0.1591	0.0755	0	0	0.0635	0.0212
mix_71	0.0007	0.0891	0.2049	0	0	0.0478	0.0157
mix_72	0.0004	0.0876	0.1899	0	0	0.0735	0.0037
mix_73	0.0002	0.1371	0.1149	0	0	0.0551	0.0007
mix_74	0.0001	0.1693	0.2162	0	0	0.0109	0.0087
mix_75	0.0011	0.1546	0.1337	0	0	0.0324	0.0179
mix_76	0.0	0.0907	0.2107	0	0	0.0538	0.0267
mix_77	0.0	0.1204	0.2114	0	0	0.0176	0.0248
mix_78	0.0002	0.1363	0.1693	0	0	0.0411	0.0017
mix_79	0.0172	0.072	0.0982	0	0	0.0875	0.0089
mix_80	0.0149	0.1426	0.0888	0	0	0.0536	0.0283
mix_81	0.0255	0.0915	0.0916	0	0	0.0899	0.0358
mix_82	0.017	0.0057	0.0616	0	0	0.0936	0.105
mix_83	0.0005	0.1874	0.0647	0	0	0.024	0.0399
mix_84	0.0001	0.0875	0.2078	0	0	0.0364	0.0371
mix_85	0.0094	0.0703	0.1471	0	0	0.0674	0.0579
mix_86	0.0	0.1324	0.2196	0	0	0.0211	0.0017
mix_87	0.0002	0.1213	0.2527	0	0	0.0266	0.0055
mix_88	0.0001	0.1304	0.2242	0	0	0.035	0.0148
mix_89	0.0378	0.0878	0.0302	0	0	0.0928	0.01
mix_90	0.0	0.1301	0.2676	0	0	0.0092	0.0276
mix_91	0.0001	0.1136	0.2502	0	0	0.0277	0.0356
mix_92	0.0001	0.137	0.2	0	0	0.0088	0.0245
mix_93	0.012	0.0961	0.0696	0	0	0.0729	0.0038
mix_94	0.0	0.1428	0.2284	0	0	0.0116	0.0222
mix_95	0.0002	0.1643	0.1833	0	0	0.0096	0.0178
