	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.0926	0.0204	0.3264	0.2451	0.2189
mix_2	0.0634	0.0948	0.1853	0.3875	0.0945
mix_3	0.2741	0.1736	0.166	0.0324	0.0512
mix_4	0.3288	0.0907	0.1872	0.072	0.0498
mix_5	0.2852	0.1263	0.1869	0.0729	0.1735
mix_6	0.2556	0.1079	0.2136	0.1568	0.0771
mix_7	0.3994	0.0836	0.1396	0.0358	0.114
mix_8	0.3641	0.1038	0.0032	0.0864	0.0
mix_9	0.1396	0.0968	0.2789	0.1598	0.2331
mix_10	0.4727	0.1693	0.0722	0.0581	0.0
mix_11	0.1356	0.204	0.1401	0.3241	0.111
mix_12	0.0621	0.1977	0.2016	0.2724	0.0559
mix_13	0.4509	0.0812	0.1209	0.0348	0.1165
mix_14	0.5188	0.1579	0.0453	0.0493	0.0007
mix_15	0.3551	0.0578	0.1554	0.0114	0.3014
mix_16	0.3219	0.1559	0.1764	0.0514	0.0181
mix_17	0.543	0.1965	0.0145	0.0	0.0016
mix_18	0.1276	0.1789	0.0917	0.4039	0.0153
mix_19	0.3697	0.0763	0.2021	0.1376	0.0429
mix_20	0.2016	0.2481	0.2198	0.005	0.1275
mix_21	0.4035	0.1263	0.2009	0.0593	0.0042
mix_22	0.3802	0.097	0.0952	0.0921	0.2138
mix_23	0.4714	0.1107	0.1546	0.1049	0.0015
mix_24	0.0106	0.1068	0.1222	0.4657	0.2169
mix_25	0.1528	0.3363	0.0748	0.1887	0.0003
mix_26	0.0852	0.1563	0.2996	0.0072	0.3362
mix_27	0.3557	0.0084	0.059	0.1596	0.1792
mix_28	0.2968	0.1813	0.1874	0.002	0.1046
mix_29	0.2455	0.1854	0.1549	0.1255	0.1696
mix_30	0.3179	0.128	0.1801	0.1314	0.0791
mix_31	0.243	0.2307	0.1331	0.1632	0.0378
mix_32	0.2961	0.1268	0.1911	0.0935	0.0932
mix_33	0.3139	0.1265	0.126	0.1549	0.06
mix_34	0.0709	0.1371	0.1712	0.2857	0.1539
mix_35	0.1832	0.1249	0.1675	0.1897	0.1252
mix_36	0.4584	0.171	0.0895	0.0424	0.0295
mix_37	0.4736	0.1561	0.0663	0.0541	0.0135
mix_38	0.201	0.2013	0.2299	0.0136	0.19
mix_39	0.3371	0.1231	0.1119	0.0096	0.1919
mix_40	0.3357	0.1447	0.0485	0.1274	0.0318
mix_41	0.1282	0.1241	0.2088	0.2296	0.2063
mix_42	0.4054	0.1189	0.1792	0.0003	0.0469
mix_43	0.0664	0.1564	0.2875	0.0887	0.2719
mix_44	0.1479	0.2399	0.1635	0.0654	0.1591
mix_45	0.074	0.4409	0.0623	0.1708	0.0001
mix_46	0.2625	0.1612	0.2347	0.0311	0.1396
mix_47	0.3581	0.1775	0.0844	0.1461	0.0081
mix_48	0.4203	0.0011	0.0153	0.1824	0.2174
mix_49	0.3353	0.0146	0.1506	0.1446	0.1191
mix_50	0.4127	0.281	0.0466	0.0268	0.0014
mix_51	0.3952	0.0267	0.0302	0.1551	0.1383
mix_52	0.4569	0.1514	0.0992	0.0063	0.0781
mix_53	0.3949	0.0211	0.1214	0.1607	0.125
mix_54	0.456	0.1422	0.1614	0.007	0.0223
mix_55	0.2888	0.0963	0.0179	0.0963	0.0761
mix_56	0.2716	0.2666	0.0694	0.0931	0.0
mix_57	0.0504	0.1864	0.2432	0.2006	0.1672
