	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	327.975830903	546.067283512	285.330376703	318.436164403	291.305772207
Mix_2	371.843513301	572.87451611	277.371710368	206.237663205	310.271561838
Mix_3	312.148498258	594.204525986	313.461470262	217.445100421	406.597772496
Mix_4	327.591007419	602.375979185	311.02862556	180.72085984	396.50234624
Mix_5	404.962392215	566.278826876	293.217892199	154.752762108	274.397979109
Mix_6	365.922448727	519.825801312	264.392177327	349.562241587	258.52190021
Mix_7	343.722881123	620.259086024	291.255673951	155.431862885	450.143567918
Mix_8	379.986802578	590.929633526	237.432904901	235.133356459	378.194241177
Mix_9	361.490539946	583.119906262	289.591639289	200.21355722	346.53412703
Mix_10	386.27558706	544.744372472	258.682047782	251.655892035	305.022079975
Mix_11	358.588500209	613.550690497	294.205417691	173.538432752	375.780359875
Mix_12	302.286232297	570.567358869	300.107031856	286.265516971	351.617582891
Mix_13	399.408247023	583.524665632	273.727927654	180.130521462	350.153946603
Mix_14	309.999833257	622.855717999	321.405847904	148.114467598	457.786855454
Mix_15	339.992262981	638.266077313	284.334091238	183.02936966	447.40064938
Mix_16	369.736226772	601.763423456	257.853899339	211.445956197	403.161964069
Mix_17	347.364605473	632.082586798	282.930141628	176.201531369	458.842729182
Mix_18	350.030275453	646.771861686	270.814653525	186.093312311	460.51170939
Mix_19	318.440656123	552.956079623	290.63032421	297.131440785	345.737741971
Mix_20	377.831143942	572.162882468	257.787323754	246.146134158	340.338266296
Mix_21	374.894087483	565.046516129	245.370480286	286.770800498	337.776559015
Mix_22	326.504264073	554.222282871	276.471362225	323.294524397	336.95760551
Mix_23	408.436899874	585.798186486	260.162793742	188.326272246	319.765070856
Mix_24	307.422958881	656.990089975	264.313852082	224.647214789	541.771678663
Mix_25	391.953886225	604.202243429	271.638218635	145.082775744	386.658076926
Mix_26	367.847370185	625.619109808	267.195027534	166.809153182	458.664610247
Mix_27	391.992231554	579.410734267	223.955384712	259.039228473	407.249133564
Mix_28	357.251572094	564.387263198	267.191242715	271.330890145	334.222866853
Mix_29	383.890708267	624.719408924	259.601283529	162.791399006	438.486201552
Mix_30	335.890200673	602.217686199	316.308722883	155.856930619	410.280428649
Mix_31	371.86446754	601.426517588	265.161957974	200.183862717	385.999439235
Mix_32	348.506163647	642.092315549	260.747382029	213.301021405	452.26912734
Mix_33	321.841457443	610.555433019	274.231774388	231.626644046	445.434718384
Mix_34	369.092471355	530.86676089	262.940793815	321.028899128	278.980046785
Mix_35	343.419488812	592.683686671	302.783744729	180.689582388	360.631444084
Mix_36	363.437696151	592.08906778	281.35867398	195.695306284	375.908231466
Mix_37	315.585750597	583.043696377	313.630027086	224.942217133	383.185759138
Mix_38	307.465244111	583.615138184	293.259571453	263.800389349	375.754262814
Mix_39	408.281673269	557.693293039	222.133710051	307.036911237	289.108374687
Mix_40	348.994351115	581.062026984	309.604469498	189.614136803	355.3142388
Mix_41	336.511826325	574.851245166	315.422025229	219.993758535	314.558700019
Mix_42	378.240379323	641.837153784	256.193131546	166.130524076	474.894034759
Mix_43	371.573725798	542.759015913	269.887081988	251.547721682	300.999457193
Mix_44	315.351322042	563.201728327	305.171235334	266.431956584	320.701651707
Mix_45	330.033142473	597.030591716	275.118612149	242.338231794	442.455515674
Mix_46	380.080782824	605.575109647	234.00813636	209.804592103	455.950988347
Mix_47	353.069266287	547.97817975	272.442609769	284.237796857	313.594706885
Mix_48	366.568212818	593.393406156	283.798993577	188.831685343	370.716550784
Mix_49	315.589024833	605.364504713	332.42314376	160.117731448	385.580608062
Mix_50	337.18219135	635.714762705	258.476658301	222.147421788	513.484460444
Mix_51	368.96678006	601.004977915	268.984625543	202.861494225	380.701843388
Mix_52	301.176638901	610.119691859	301.554945623	211.874004677	467.498066383
Mix_53	365.84592165	577.498718241	254.176822794	268.435333847	371.707968952
Mix_54	308.606617818	518.502147171	325.562181031	302.818162706	247.110685428
Mix_55	297.321406439	593.876868966	336.294435173	214.464296805	384.639012994
Mix_56	337.455122531	617.483381635	263.337285873	245.957741114	475.472394707
Mix_57	278.618630988	577.20424128	352.098952783	224.20918699	327.950166624
Mix_58	340.782754791	630.225299195	288.134822063	187.391767793	450.922036232
Mix_59	308.280000336	574.620812042	346.091642695	214.694629835	339.848469739
Mix_60	418.328942509	629.28250351	249.624404781	128.09882652	473.326886887
Mix_61	384.16762171	548.141329131	276.937417309	226.996764108	279.32637794
Mix_62	393.766089278	566.691055067	303.582572416	144.465780818	293.540263935
Mix_63	298.004333921	529.320591943	325.968924001	293.521460722	285.964617273
Mix_64	364.730412323	546.416097396	256.027321311	319.841451631	316.109156664
Mix_65	364.341045063	568.221735159	254.628693914	271.466741276	358.837498111
Mix_66	362.237553755	599.991695121	286.451378521	153.608734652	382.739668802
Mix_67	417.959271826	533.201714016	249.600660631	270.076452674	224.213700755
Mix_68	347.503668999	616.243911156	251.782388864	228.778338129	470.89088267
Mix_69	399.149992103	574.354783666	269.873003161	191.08572709	326.759680284
Mix_70	342.024920646	628.807604602	261.583176788	205.775487765	478.471032597
Mix_71	339.604731719	580.181792766	304.601045219	208.108124256	380.988400471
Mix_72	340.341960078	602.914588413	246.785907851	278.51721601	423.952378391
Mix_73	294.969203629	597.01434803	334.706525114	199.537380354	397.912729427
Mix_74	377.256233744	535.773786157	278.30100975	246.509659213	266.527061132
Mix_75	329.222332906	587.932436518	325.696721426	176.923262731	337.246771504
Mix_76	332.644434387	588.386575339	327.390120425	171.692435133	360.055726644
Mix_77	337.622492061	555.790344441	284.104283235	285.053128611	302.814848297
Mix_78	304.169311946	632.21467102	317.80626643	146.972694167	472.894389593
Mix_79	296.884035571	535.871296292	343.277354542	266.002593211	263.844212815
Mix_80	356.112220463	609.057951263	279.625397655	207.968514543	380.619692259
Mix_81	340.946139568	559.281064175	291.191812959	247.029773175	333.860830074
Mix_82	351.483745348	599.116087336	299.329919819	130.140707285	404.50286813
Mix_83	373.12424555	563.148182736	272.421713519	226.303751941	315.453714837
Mix_84	350.681686609	596.901604019	260.347870946	239.554785044	412.085991415
Mix_85	339.423173263	597.309876605	311.248377608	156.297522235	375.614845077
Mix_86	322.827187967	556.15667616	300.661798775	261.743145559	340.629431346
Mix_87	434.173577179	521.725005741	253.168376519	243.86984332	199.695955051
Mix_88	388.490322173	620.205767331	237.933005519	179.880452685	451.144199461
Mix_89	297.449856674	559.461625534	310.356840372	301.658655727	341.109131949
Mix_90	331.585072904	572.625808208	347.783573715	169.071852511	291.771094619
Mix_91	436.170603718	576.165822676	263.896931329	154.122757371	281.476344039
Mix_92	344.740429958	551.808545328	307.773289898	225.682013339	275.313963709
Mix_93	349.76815863	621.670856133	234.545499187	264.044018606	444.983456784
Mix_94	400.341990335	607.681824107	243.986020032	184.573042715	400.178318221
Mix_95	337.748254184	600.239579545	304.777110892	189.571463849	362.76664341
Mix_96	324.175380144	628.94861133	289.332135335	201.347684205	463.5483593
Mix_97	354.442529332	539.182446497	282.482399464	262.821555321	282.655242032
Mix_98	425.601277186	529.510619112	201.122160262	389.20712723	235.187084604
Mix_99	305.359558474	678.491932093	306.428851578	159.350131446	542.131602299
Mix_100	351.866127862	539.875544293	278.977081017	293.731367239	258.005063599
