	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
average.Mix_1	0.000243166680044	0.000151449660495	0.000270815572541	0.000847837671773	0.000183648477122
average.Mix_2	0.000346853484778	0.000177608861036	0.000154153568205	0.000147087535229	0.000162529407348
average.Mix_3	0.000301793007926	0.0012664658165	0.000289750952354	8.83776130092e-05	0.000256346946796
average.Mix_4	0.000302495571376	0.00106040481495	0.000273538852593	0.0	0.000248901679359
average.Mix_5	0.000497640691575	0.00108980797357	0.000179812816942	0.0	0.000183894648395
average.Mix_6	0.000327100727305	7.90327810931e-05	0.000130491819434	0.000774182466168	0.000110158057954
average.Mix_7	0.000302271078724	0.000760289336177	0.00012161892315	0.0	0.000189521445424
average.Mix_8	0.000267773022931	0.000119380774177	0.0	2.41404197649e-05	6.24389317203e-05
average.Mix_9	0.000363335197806	0.000640240300036	0.000175010056768	3.86056081707e-05	0.000187762752664
average.Mix_10	0.000411315053241	0.000471462368935	6.17578675768e-05	0.000148657692375	0.000117896797113
average.Mix_11	0.000271007690835	0.00024748091493	0.000166378173495	0.0	0.000183702685657
average.Mix_12	0.000216403045907	0.000514372839923	0.000296969193804	0.000569192685396	0.00022821463882
average.Mix_13	0.000412549299101	0.000602969508149	5.71991515564e-05	0.0	0.000135378631424
average.Mix_14	0.000290259629093	0.00136813444686	0.000281486863378	0.0	0.00027177650737
average.Mix_15	0.00023023473077	0.000215951526542	0.000104005673554	0.0	0.000170132094958
average.Mix_16	0.00030249740724	0.000155980131972	6.92699189704e-06	0.0	0.000114194186731
average.Mix_17	0.000269066625828	0.000420722772655	8.50751652903e-05	0.0	0.000166279168443
average.Mix_18	0.000156871411753	0.000193414617959	2.94329423172e-05	0.0	0.000123813435831
average.Mix_19	0.000295600231238	0.000706572958035	0.000234610014403	0.000490953631628	0.000198923203984
average.Mix_20	0.00034890242347	0.000130650662095	3.55416743159e-05	0.000122456403059	0.000110376910151
average.Mix_21	0.000314164448674	0.000102536511441	0.0	0.000258758996128	7.72448881129e-05
average.Mix_22	0.000259146622316	0.00025947214049	0.000171924488215	0.000601258992406	0.000157343029238
average.Mix_23	0.000377729880554	0.000128640842268	2.23650951813e-05	0.0	0.000102383140463
average.Mix_24	0.000105481493963	0.0002065775391	1.73563377382e-05	0.0	0.000132530971687
average.Mix_25	0.000398197001378	0.000645040078963	5.1920371694e-05	0.0	0.000145832355257
average.Mix_26	0.000299960347181	0.000296269385868	2.31469036065e-05	0.0	0.000139029828393
average.Mix_27	0.000333521965154	9.81246034591e-05	0.0	0.0	5.0509624424e-05
average.Mix_28	0.000294482505154	0.0001415461309	0.000104138683865	0.000336505741323	0.000132936592406
average.Mix_29	0.000322900179026	0.000267274156909	0.0	0.0	0.000113807762667
average.Mix_30	0.000362892959007	0.00148291365852	0.000246902865676	0.0	0.000243882096885
average.Mix_31	0.00032342226518	0.000201447532391	4.38475625199e-05	0.0	0.000130538866702
average.Mix_32	0.000167987060316	0.000165740456558	0.0	0.0	0.000100683121259
average.Mix_33	0.000211004738576	0.00020392172381	9.54128448844e-05	5.75740259259e-05	0.000161470738665
average.Mix_34	0.000345456303704	9.11631807951e-05	9.4323878173e-05	0.000563948515046	0.000107177625795
average.Mix_35	0.000326485242637	0.000777753203041	0.000256304135687	2.93111463211e-05	0.00023170325655
average.Mix_36	0.000351488575129	0.000588517550253	0.000120541720618	0.0	0.000168816488001
average.Mix_37	0.00031431775985	0.00127877509675	0.000307294135985	0.000154663350949	0.000257870710405
average.Mix_38	0.000199323883269	0.000324618671902	0.00025291520493	0.000443262643828	0.000213066124063
average.Mix_39	0.000311304136023	4.2148094713e-05	0.0	0.000310296952377	7.85760246243e-06
average.Mix_40	0.000390365986227	0.00132333507343	0.000249778877507	0.0	0.000229924825695
average.Mix_41	0.000338744863951	0.0011214930108	0.000366001112651	0.000311917618467	0.000261286483577
average.Mix_42	0.000284039694721	0.000163563630235	0.0	0.0	0.000104844334104
average.Mix_43	0.000408609049553	0.000593338579198	0.000123289908054	0.000209643495978	0.00014738046975
average.Mix_44	0.000244421934962	0.000601671300924	0.000362088735727	0.000609439820391	0.000249832572056
average.Mix_45	0.000289621220187	0.000529008310673	7.87621939999e-05	0.0	0.000155637213427
average.Mix_46	0.000306930524326	0.000126560072986	0.0	0.0	7.15836261622e-05
average.Mix_47	0.000331487216372	0.000290020969121	0.000136320370078	0.000433563240548	0.000142049882545
average.Mix_48	0.000337495141363	0.000439474990422	0.000131031303552	0.0	0.000170940763509
average.Mix_49	0.000293526323876	0.00141706601108	0.000406560521933	1.28666938792e-07	0.000308702823853
average.Mix_50	0.000218511170981	0.000177964955952	0.0	0.0	0.000120803194634
average.Mix_51	0.000301612976271	0.000172553091212	6.79787382968e-05	0.0	0.000139087830747
average.Mix_52	0.000250265352614	0.000971396759962	0.000197951452051	0.0	0.000222814825171
average.Mix_53	0.000307190810533	0.000130693636005	1.19536173243e-05	0.000143568405453	0.0001026174702
average.Mix_54	0.00029558957606	0.00128178499275	0.000560355018941	0.00106061859659	0.000304732350434
average.Mix_55	0.000289842132882	0.00144473852037	0.000409165899803	0.000221942413337	0.000305338569024
average.Mix_56	0.000240428332231	0.000228157042497	2.04805221306e-05	0.0	0.000126133127463
average.Mix_57	0.000171584860951	0.00144624106599	0.000683382992419	0.000706718456667	0.000396615044482
average.Mix_58	0.000241248114551	0.000317803852361	0.000108456344059	0.0	0.000176247641276
average.Mix_59	0.000323531719565	0.00185356391542	0.000490217086798	0.000281711902314	0.000327921836305
average.Mix_60	0.000379597266065	0.000587481457329	0.0	0.0	9.5945761782e-05
average.Mix_61	0.000433014404086	0.000651749705587	0.000132193739789	0.000118485751908	0.000149094001057
average.Mix_62	0.000493829967688	0.00132281833066	0.000219914870055	0.0	0.000209889494089
average.Mix_63	0.000261603891491	0.00113147844306	0.000504386511612	0.000890787654086	0.00029691506364
average.Mix_64	0.000326899315397	9.58973124469e-05	4.29997698686e-05	0.000433131586414	9.31035656461e-05
average.Mix_65	0.000324096055699	0.000130988485931	3.27924314171e-05	0.000197544296252	0.000110988255084
average.Mix_66	0.000363330922204	0.000742316603557	0.000137254944557	0.0	0.000185399248184
average.Mix_67	0.000431968270027	5.99848381562e-05	2.74423844317e-05	0.000340500312587	6.80877105874e-05
average.Mix_68	0.000249608482767	0.000160933557853	0.0	0.0	0.000106155101572
average.Mix_69	0.000439207912424	0.000702266309722	7.08677243902e-05	0.0	0.000138361616915
average.Mix_70	0.000248171139525	0.000186777623695	1.62167611233e-05	0.0	0.000131796425642
average.Mix_71	0.000364952649713	0.00119891743398	0.00022404276918	3.24501774359e-06	0.000221389109023
average.Mix_72	0.000149919102488	0.000129276629965	0.0	0.000207623802642	6.671385599e-05
average.Mix_73	0.000268286407827	0.00150638750357	0.000425063314058	0.000159701426369	0.00031623164634
average.Mix_74	0.000445856065763	0.000694446911964	0.00017241844782	0.000272777464128	0.000160196443214
average.Mix_75	0.000334190236725	0.00135148987559	0.000417232513023	0.000120581219331	0.000302900989024
average.Mix_76	0.000346854609188	0.00147551678874	0.000355695363405	0.0	0.000279305875315
average.Mix_77	0.000268943315632	0.000156811525902	0.000226095740957	0.000616832708743	0.000174738621669
average.Mix_78	0.000252586261962	0.00113825414102	0.000258717374849	0.0	0.000263345715282
average.Mix_79	0.000274146001611	0.00175298374471	0.000657713828088	0.000872531583401	0.000363383955736
average.Mix_80	0.000248267614811	0.000195720320311	0.000132492391814	6.99538146462e-05	0.000165736055324
average.Mix_81	0.000358932164468	0.000875655617134	0.000219361157942	0.000246870459437	0.000201703526623
average.Mix_82	0.000380398412284	0.00123365775254	0.00018253510417	0.0	0.000216987568996
average.Mix_83	0.000395578692215	0.00055690464823	0.000124649763199	0.000109576752963	0.000154147581939
average.Mix_84	0.000282109405398	0.000160636427216	2.80107687329e-05	2.44994252861e-05	0.000123020273723
average.Mix_85	0.000344264438571	0.00114797414116	0.000291676157209	0.0	0.000259031001209
average.Mix_86	0.000329159591983	0.00105701086346	0.000282129207636	0.00035449541227	0.000227625293269
average.Mix_87	0.000510987514062	0.00019583514659	3.70090069872e-05	0.000222712327807	7.71933498814e-05
average.Mix_88	0.000296215812533	0.000141421781901	0.0	0.0	7.64027623494e-05
average.Mix_89	0.000174839913903	0.000508775648445	0.000368717299589	0.000757784285928	0.000245996659132
average.Mix_90	0.000377367501395	0.00183335019813	0.000537237387082	0.000199517874429	0.000344191433826
average.Mix_91	0.000462797648715	0.000355259641016	3.40074624726e-05	0.0	0.000108502719744
average.Mix_92	0.000363136546496	0.000890956312199	0.000365550667211	0.000413982658461	0.000250434206111
average.Mix_93	0.000138274963409	0.000128242601243	0.0	0.000103418640139	5.23204822512e-05
average.Mix_94	0.00033026852994	0.00013293197043	0.0	0.0	8.03355976216e-05
average.Mix_95	0.000267583003424	0.000516875260707	0.000279227769293	0.000132331426612	0.000235712269576
average.Mix_96	0.000207942606426	0.000294562103437	0.000125603949476	0.0	0.000182488722525
average.Mix_97	0.000394537450139	0.000676153987779	0.00020977281799	0.00038613846158	0.000181314054654
average.Mix_98	0.000267908357439	0.0	0.0	0.000608593176903	0.0
average.Mix_99	0.000104931686305	0.00027045072623	0.000158836313577	0.0	0.000208928667646
average.Mix_100	0.000299481618255	0.000125459880529	0.000206986220373	0.000733418732509	0.000149541117441
stdev.Mix_1	3.93687722365e-06	1.33004945677e-06	1.05796717685e-06	1.98842909792e-07	1.33572534631e-06
stdev.Mix_2	2.92816417502e-06	2.42751865233e-06	3.97388327969e-07	1.31730143309e-06	2.40072152958e-07
stdev.Mix_3	3.53168508423e-06	3.00352166098e-06	9.05905175054e-07	4.16493697743e-07	1.28810104415e-06
stdev.Mix_4	5.87607513098e-07	3.29995724634e-06	3.59167476182e-07	0.0	8.42323172075e-07
stdev.Mix_5	3.27605620289e-06	2.03328057924e-06	6.51911289591e-07	0.0	3.98128999315e-07
stdev.Mix_6	1.9640090435e-07	4.86372022638e-07	1.03305592635e-06	1.54416638774e-06	3.66869637015e-07
stdev.Mix_7	2.03273898701e-06	4.24562625947e-06	9.38374909837e-07	0.0	1.47571183165e-06
stdev.Mix_8	9.01034970794e-07	1.13479994466e-06	0.0	1.93375030155e-06	6.36823098647e-07
stdev.Mix_9	3.23841907973e-06	2.99136642139e-06	6.30588747889e-08	7.49533766279e-07	8.28813515904e-07
stdev.Mix_10	1.78704275825e-06	2.92469597125e-06	3.71008180816e-07	1.69565595781e-06	3.64632888712e-07
stdev.Mix_11	2.42039002996e-06	4.1028647565e-06	2.90653637245e-07	0.0	6.29194855929e-07
stdev.Mix_12	2.58778156573e-06	5.56757301859e-06	7.02500883681e-07	7.6750783956e-07	1.58910180781e-06
stdev.Mix_13	5.30031191475e-07	1.90902655894e-06	8.91547548803e-07	0.0	2.31043542429e-07
stdev.Mix_14	1.13763971762e-06	5.91458294693e-06	7.28957674394e-07	0.0	6.50176806769e-07
stdev.Mix_15	2.31614217746e-06	1.92871446981e-06	3.8654934443e-07	0.0	7.0929483014e-07
stdev.Mix_16	6.58804647126e-07	7.83259366908e-08	3.16759682813e-07	0.0	4.06471187826e-07
stdev.Mix_17	2.19169144491e-06	2.57273428904e-06	2.30347228397e-07	0.0	8.62484921468e-07
stdev.Mix_18	2.31262953287e-06	1.1737004744e-06	5.00639539706e-07	0.0	6.01817356042e-07
stdev.Mix_19	1.46304160998e-06	3.20362347628e-06	2.41987349067e-07	1.02532778051e-06	4.06358868798e-07
stdev.Mix_20	2.48945243716e-06	9.87071196713e-07	3.40321552339e-07	7.84167057333e-07	8.48655604208e-07
stdev.Mix_21	1.77512317532e-06	4.57030381005e-07	0.0	1.73396628216e-06	7.15616779303e-07
stdev.Mix_22	2.45875285369e-06	3.15022250309e-06	3.2903178899e-07	1.6728064968e-06	2.38603670417e-07
stdev.Mix_23	1.79943947079e-06	5.78332361816e-07	3.16091456443e-07	0.0	3.88311268509e-07
stdev.Mix_24	2.21667255287e-06	1.29625176465e-06	5.99032601127e-07	0.0	6.61481978e-07
stdev.Mix_25	1.67586854093e-06	2.67721011891e-06	3.81930725882e-07	0.0	5.45745611687e-07
stdev.Mix_26	2.24700663863e-06	3.55856691525e-06	7.51493626192e-07	0.0	9.90510613265e-08
stdev.Mix_27	3.01935947591e-06	1.68676084246e-06	0.0	0.0	1.03215382602e-06
stdev.Mix_28	4.52315271851e-07	4.02051536596e-07	4.58736707951e-07	1.46590934187e-06	2.29834448877e-07
stdev.Mix_29	3.23562547454e-06	2.24788614845e-06	0.0	0.0	7.02783910533e-07
stdev.Mix_30	3.38751994305e-06	3.69006182962e-06	3.86633355104e-07	0.0	1.13101045247e-06
stdev.Mix_31	2.0743593628e-06	2.29150865681e-06	1.50607344856e-07	0.0	9.28189026609e-07
stdev.Mix_32	1.49091785843e-06	9.58944169887e-07	0.0	0.0	1.40287879057e-06
stdev.Mix_33	2.44728014231e-06	1.85406054897e-06	2.44193004829e-07	1.35300948678e-06	7.22378509848e-07
stdev.Mix_34	2.24583731348e-06	9.3585767143e-07	3.35385016332e-07	2.53484135657e-07	2.54114940345e-07
stdev.Mix_35	3.18975648845e-06	3.26356162158e-06	3.14681959026e-07	9.71716071497e-07	8.6671911405e-07
stdev.Mix_36	3.88053569409e-06	3.79386578434e-06	2.4450239068e-07	0.0	1.62136040211e-07
stdev.Mix_37	2.44165620927e-06	5.56704765931e-06	2.08297013351e-07	8.33579466708e-07	1.10123460212e-06
stdev.Mix_38	3.19998918342e-06	4.98727484863e-06	2.19875123819e-07	1.54687682414e-06	7.73619892787e-07
stdev.Mix_39	1.78639847241e-06	4.90691249859e-07	0.0	6.68442654351e-07	2.81575818103e-07
stdev.Mix_40	9.56854471759e-07	2.96017090053e-06	2.29799846883e-07	0.0	4.21658481365e-07
stdev.Mix_41	2.35613590576e-06	2.91266281981e-06	4.1044530456e-07	9.31898450122e-07	1.23334898937e-06
stdev.Mix_42	1.18498619235e-06	3.48047981552e-07	0.0	0.0	5.33479903624e-07
stdev.Mix_43	9.96181884242e-07	2.16014269069e-06	8.94677744575e-07	1.26775947729e-06	4.75165565692e-07
stdev.Mix_44	1.41754449774e-06	4.40111706923e-06	5.7665650771e-07	1.28862622331e-06	2.56776769312e-06
stdev.Mix_45	3.4160643405e-06	2.64024641695e-06	6.0272805954e-07	0.0	7.81354056051e-07
stdev.Mix_46	4.29952141281e-07	2.18004746346e-07	0.0	0.0	4.37323882928e-07
stdev.Mix_47	2.77968201319e-06	3.88797414368e-06	8.0365526775e-07	1.11006687137e-06	1.07522006675e-06
stdev.Mix_48	3.54077984265e-06	4.36329445935e-06	6.18619343614e-07	0.0	6.74938493777e-07
stdev.Mix_49	1.6005149481e-06	3.81803229566e-06	4.26516254483e-07	2.22857675241e-07	5.91151694215e-07
stdev.Mix_50	6.63173302622e-07	2.12919812664e-07	0.0	0.0	4.33257800129e-07
stdev.Mix_51	2.28986553643e-06	1.66995334164e-06	1.38082405445e-06	0.0	2.18871428805e-06
stdev.Mix_52	1.85700232486e-06	1.94681759129e-06	1.17232193941e-07	0.0	7.03489559393e-07
stdev.Mix_53	1.88085496022e-06	1.41209652038e-06	4.13617455923e-07	1.26080113702e-06	3.12660661186e-07
stdev.Mix_54	2.46605767838e-06	4.01531707651e-06	1.20706137023e-06	1.06005532885e-06	1.62891541535e-06
stdev.Mix_55	2.53559265098e-06	1.5345393555e-06	3.96487406792e-07	3.31510980962e-07	9.07105571007e-07
stdev.Mix_56	2.21384415083e-06	4.39531836436e-06	5.93697452639e-07	0.0	4.44522501141e-07
stdev.Mix_57	2.06867014944e-06	5.40666082569e-06	7.12422819043e-07	2.06169792502e-06	1.7111901542e-06
stdev.Mix_58	2.79766537342e-06	3.94260382293e-06	3.01712098802e-07	0.0	6.56455729556e-07
stdev.Mix_59	2.012923974e-06	1.96671665753e-06	6.22538330111e-07	1.12587629163e-06	7.73198212461e-07
stdev.Mix_60	1.89539850709e-06	2.98422545722e-06	0.0	0.0	1.90526938765e-07
stdev.Mix_61	5.55585067098e-07	1.52296762621e-06	5.61790420705e-07	1.22150384806e-07	3.51567643175e-07
stdev.Mix_62	2.36393824955e-06	3.46659619349e-06	3.60333002587e-07	0.0	6.322018171e-07
stdev.Mix_63	1.45236940527e-06	6.74891749296e-07	6.56399116473e-07	1.27538901787e-06	8.58615408203e-07
stdev.Mix_64	1.63728313892e-06	6.60749038585e-07	2.00856282795e-07	1.59704189251e-06	2.0445812916e-07
stdev.Mix_65	3.35894121828e-07	3.9418804727e-07	4.88840992663e-07	1.3908748197e-06	5.22982300765e-07
stdev.Mix_66	3.10371819876e-06	2.34694054444e-06	1.01424705145e-06	0.0	8.72893473131e-07
stdev.Mix_67	1.30234482527e-06	2.17760667959e-07	5.43377432657e-07	3.86852264394e-07	4.4371682733e-07
stdev.Mix_68	2.21246925634e-06	1.3986817863e-06	0.0	0.0	8.05570100804e-07
stdev.Mix_69	2.62532935493e-06	3.56791494128e-06	5.45609113666e-07	0.0	5.10542333133e-07
stdev.Mix_70	6.8211595772e-07	2.08735228625e-06	4.12708950723e-07	0.0	6.71552581053e-07
stdev.Mix_71	4.99882335753e-06	5.03224538498e-06	9.10024423606e-07	8.86473653525e-07	1.39651571436e-06
stdev.Mix_72	2.75365833991e-07	2.09318110175e-07	0.0	1.84164278104e-06	2.85705997107e-07
stdev.Mix_73	8.2445279268e-07	1.77168904672e-06	1.11183208367e-06	4.13203162237e-07	1.40581330694e-07
stdev.Mix_74	3.44883922022e-06	2.71852360162e-06	9.14888473919e-07	1.67335878503e-06	8.93999908677e-07
stdev.Mix_75	1.94568057769e-06	4.57759155553e-06	8.03737229951e-07	1.32695940864e-06	1.7304737036e-06
stdev.Mix_76	2.01805864784e-07	2.12828306985e-06	6.29861679537e-07	0.0	2.6534665204e-07
stdev.Mix_77	2.86689728495e-06	3.98096325764e-07	4.47703898069e-07	8.56790399953e-08	5.82492812907e-07
stdev.Mix_78	1.41036346697e-06	6.82340970471e-06	1.48558086389e-07	0.0	1.61949119287e-06
stdev.Mix_79	1.47674928168e-06	4.24126777645e-06	1.080161218e-06	3.0467718538e-07	1.97093446871e-06
stdev.Mix_80	1.90906681865e-06	3.44474464709e-06	8.10077091596e-07	1.65364878048e-06	7.41381633033e-07
stdev.Mix_81	3.2820645544e-06	2.60077237836e-06	1.03326746906e-06	1.92580608461e-07	1.32320522355e-06
stdev.Mix_82	8.06054180943e-07	4.31362705073e-06	1.16973789849e-06	0.0	6.99879505953e-07
stdev.Mix_83	2.17913098099e-06	4.26983640023e-06	6.64254148436e-07	1.5297891811e-06	5.11355710312e-07
stdev.Mix_84	2.85677939899e-06	1.30221217352e-06	5.12205663184e-07	6.73742862155e-07	6.14272687697e-07
stdev.Mix_85	1.391609586e-06	3.20275416988e-06	2.29328664783e-07	0.0	2.9961012702e-07
stdev.Mix_86	1.22603753804e-06	1.2016942537e-06	5.87992182689e-07	7.36958131278e-07	8.12330600074e-07
stdev.Mix_87	3.25114934313e-06	3.49507790939e-06	7.73634764338e-07	1.23854803321e-06	3.74016352348e-07
stdev.Mix_88	6.96951420354e-07	1.01921607606e-07	0.0	0.0	2.57369303533e-07
stdev.Mix_89	7.94940138906e-07	3.16710426368e-06	3.14768532306e-07	9.5214822167e-07	4.36534385802e-07
stdev.Mix_90	2.42467316983e-06	2.11534486675e-06	4.49968468914e-07	6.99902415933e-07	1.44485257766e-06
stdev.Mix_91	4.34467787235e-06	1.94422765745e-06	6.00663801173e-07	0.0	5.61542488915e-07
stdev.Mix_92	3.01514710351e-06	1.83510340383e-06	8.75741697151e-07	1.23744783065e-06	4.53673163652e-07
stdev.Mix_93	1.71004573235e-06	1.4798530455e-06	0.0	1.14238709617e-06	1.15520190958e-06
stdev.Mix_94	5.62765787936e-07	1.06216975213e-07	0.0	0.0	2.91177282217e-07
stdev.Mix_95	1.38672906331e-07	2.15924523971e-06	6.38967081916e-07	5.32736369246e-07	1.34875711606e-06
stdev.Mix_96	1.96822313771e-06	2.76274983177e-06	4.76538570421e-09	0.0	2.73040756752e-07
stdev.Mix_97	2.84756962925e-06	2.74922349299e-06	3.15451597829e-07	6.88593000939e-07	6.42245404679e-07
stdev.Mix_98	1.55253095765e-06	0.0	0.0	1.56596176977e-06	0.0
stdev.Mix_99	1.68583972015e-06	6.42416909084e-07	2.21730269744e-07	0.0	3.31360578359e-07
stdev.Mix_100	7.29271709163e-07	7.7311413769e-07	3.5926139857e-07	1.07865523183e-06	4.88999016238e-07
