	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.1277	0.0769	0.312	0.2492	0.2343
Mix_2	0.2943	0.134	0.2413	0.1041	0.2158
Mix_3	0.0861	0.1008	0.3313	0.093	0.3865
Mix_4	0.1376	0.1442	0.3153	0.0513	0.3437
Mix_5	0.3971	0.0392	0.3134	0.0188	0.2237
Mix_6	0.2273	0.0	0.2595	0.2771	0.2362
Mix_7	0.1916	0.2075	0.2247	0.0269	0.3411
Mix_8	0.2911	0.2168	0.0641	0.1727	0.2426
Mix_9	0.2516	0.1064	0.2658	0.0892	0.281
Mix_10	0.3183	0.0361	0.2231	0.1597	0.2591
Mix_11	0.2296	0.2135	0.2417	0.0533	0.2491
Mix_12	0.0562	0.1091	0.311	0.2057	0.3178
Mix_13	0.3567	0.1052	0.2076	0.0585	0.2612
Mix_14	0.0905	0.1726	0.327	0.0022	0.4014
Mix_15	0.1462	0.2501	0.1803	0.0794	0.3328
Mix_16	0.256	0.1937	0.1365	0.122	0.2833
Mix_17	0.1712	0.2313	0.1865	0.0667	0.3352
Mix_18	0.1674	0.3322	0.1124	0.0977	0.2755
Mix_19	0.107	0.0592	0.3052	0.2151	0.3135
Mix_20	0.2848	0.123	0.1716	0.1591	0.2532
Mix_21	0.2729	0.1178	0.1407	0.2259	0.2405
Mix_22	0.1142	0.0752	0.2648	0.2563	0.2894
Mix_23	0.3839	0.1484	0.1672	0.0889	0.198
Mix_24	0.0	0.3693	0.0732	0.1653	0.384
Mix_25	0.3414	0.1485	0.1953	0.0223	0.2838
Mix_26	0.2459	0.2309	0.14	0.0531	0.3175
Mix_27	0.3127	0.1485	0.0468	0.191	0.2942
Mix_28	0.2174	0.1211	0.2166	0.1961	0.2471
Mix_29	0.2882	0.224	0.1211	0.0528	0.3012
Mix_30	0.1788	0.1094	0.3355	0.0082	0.3618
Mix_31	0.2769	0.1759	0.1674	0.1046	0.2655
Mix_32	0.156	0.3097	0.0842	0.1461	0.291
Mix_33	0.0946	0.2367	0.1766	0.1521	0.3344
Mix_34	0.2604	0.0198	0.2269	0.2429	0.2467
Mix_35	0.1984	0.1404	0.301	0.0586	0.2938
Mix_36	0.248	0.1361	0.2275	0.0841	0.2964
Mix_37	0.1042	0.0845	0.3478	0.1	0.3602
Mix_38	0.0646	0.1532	0.2766	0.188	0.317
Mix_39	0.3647	0.1216	0.0805	0.2529	0.1698
Mix_40	0.2188	0.0644	0.343	0.0552	0.3166
Mix_41	0.1776	0.0561	0.3726	0.1014	0.2901
Mix_42	0.261	0.2587	0.0856	0.0636	0.3189
Mix_43	0.2915	0.039	0.2567	0.1533	0.2549
Mix_44	0.1037	0.0905	0.343	0.1757	0.2866
Mix_45	0.1321	0.1576	0.1873	0.152	0.37
Mix_46	0.2832	0.2122	0.0479	0.1291	0.3193
Mix_47	0.2167	0.0513	0.2503	0.2115	0.2703
Mix_48	0.2561	0.1506	0.224	0.0807	0.2803
Mix_49	0.1064	0.1346	0.3849	0.0164	0.3534
Mix_50	0.1116	0.2695	0.0911	0.1369	0.3805
Mix_51	0.2552	0.191	0.1768	0.1047	0.2617
Mix_52	0.0446	0.1723	0.2763	0.0926	0.4091
Mix_53	0.2267	0.1343	0.1551	0.197	0.2838
Mix_54	0.0981	0.0	0.4436	0.1984	0.2599
Mix_55	0.0575	0.0876	0.3979	0.0836	0.371
Mix_56	0.1265	0.2024	0.1316	0.1631	0.3706
Mix_57	0.0054	0.0878	0.4623	0.1042	0.338
Mix_58	0.1446	0.2403	0.1786	0.0736	0.3444
Mix_59	0.0927	0.0298	0.4472	0.0685	0.3584
Mix_60	0.3782	0.1765	0.0876	0.0073	0.3402
Mix_61	0.3359	0.0349	0.2714	0.1255	0.2284
Mix_62	0.374	0.0308	0.3359	0.0021	0.2503
Mix_63	0.0608	0.0148	0.4196	0.1998	0.305
Mix_64	0.2443	0.0591	0.1964	0.2472	0.2529
Mix_65	0.241	0.1159	0.1678	0.1994	0.2735
Mix_66	0.2671	0.1565	0.2422	0.029	0.2978
Mix_67	0.4184	0.0298	0.2066	0.1862	0.1535
Mix_68	0.1663	0.2339	0.099	0.1521	0.3426
Mix_69	0.3627	0.0705	0.2238	0.0731	0.2618
Mix_70	0.1535	0.2514	0.12	0.122	0.3494
Mix_71	0.1763	0.0765	0.317	0.0807	0.346
Mix_72	0.1459	0.263	0.0565	0.2423	0.2857
Mix_73	0.0382	0.112	0.3939	0.0667	0.3866
Mix_74	0.3124	0.0076	0.2944	0.1426	0.238
Mix_75	0.169	0.0872	0.3913	0.03	0.3122
Mix_76	0.1624	0.0841	0.3822	0.0254	0.3386
Mix_77	0.1735	0.092	0.2768	0.2121	0.2447
Mix_78	0.0717	0.2181	0.2984	0.0058	0.3995
Mix_79	0.0696	0.0	0.4922	0.1442	0.2937
Mix_80	0.2117	0.2091	0.1997	0.1114	0.2625
Mix_81	0.1933	0.058	0.303	0.1443	0.3008
Mix_82	0.2389	0.1284	0.2854	0.0	0.3449
Mix_83	0.2958	0.0747	0.2468	0.1225	0.254
Mix_84	0.1948	0.1768	0.1457	0.1634	0.3127
Mix_85	0.1926	0.1316	0.3353	0.0214	0.3098
Mix_86	0.1366	0.0498	0.3362	0.158	0.3195
Mix_87	0.4771	0.0	0.2318	0.1454	0.1403
Mix_88	0.3139	0.2462	0.0315	0.0953	0.2968
Mix_89	0.0262	0.107	0.3346	0.222	0.3102
Mix_90	0.1882	0.0345	0.4573	0.0168	0.3001
Mix_91	0.4715	0.0859	0.207	0.0333	0.1888
Mix_92	0.2271	0.0556	0.3642	0.1081	0.2387
Mix_93	0.1607	0.3024	0.007	0.2292	0.2851
Mix_94	0.3514	0.2032	0.0809	0.0914	0.2602
Mix_95	0.1744	0.1742	0.2866	0.0742	0.2815
Mix_96	0.0959	0.2446	0.1943	0.1056	0.3525
Mix_97	0.2462	0.0238	0.299	0.1647	0.2628
Mix_98	0.4038	0.0751	0.0306	0.359	0.125
Mix_99	0.0028	0.3652	0.1775	0.039	0.3984
Mix_100	0.2279	0.0664	0.2761	0.2233	0.2051
