	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
average.mix_1	0.0	0.000519928420305	0.00299635741376	0	0	0	0
average.mix_2	0.003012902533	0.0	0.0	0	0	0	0
average.mix_3	0.0	0.0	0.0	0	0	0	0
average.mix_4	0.000240317583322	0.000948795589568	0.0015390479747	0	0	0	0
average.mix_5	0.0	0.0	3.24449240187e-05	0	0	0	0
average.mix_6	0.0	0.000799179344898	0.00185043337507	0	0	0	0
average.mix_7	0.0	0.0	0.0	0	0	0	0
average.mix_8	0.0	0.0	0.0	0	0	0	0
average.mix_9	0.000146505619988	0.00144549763405	0.00326620157796	0	0	0	0
average.mix_10	0.00315810613281	0.000676205106759	0.0	0	0	0	0
average.mix_11	0.00334653436249	0.00104683656779	0.00321665752347	0	0	0	0
average.mix_12	0.0	0.000177801186093	0.000161725571116	0	0	0	0
average.mix_13	0.0	0.00118487387224	0.00016730207086	0	0	0	0
average.mix_14	0.00204966411388	0.00157542452209	0.00188943827767	0	0	0	0
average.mix_15	0.0	0.0	0.0	0	0	0	0
average.mix_16	0.00124787027109	0.0	0.0	0	0	0	0
average.mix_17	0.0	0.0	0.0	0	0	0	0
average.mix_18	0.000703708335787	0.000815152827982	0.0	0	0	0	0
average.mix_19	0.0	0.0	0.0	0	0	0	0
average.mix_20	0.0016051022888	0.000978474639611	0.00115465065759	0	0	0	0
average.mix_21	0.0	0.0	0.0	0	0	0	0
average.mix_22	0.0	0.00102869408833	0.0021934421391	0	0	0	0
average.mix_23	0.00161631370937	0.00141450402296	0.00228412980314	0	0	0	0
average.mix_24	0.0	0.0	0.0	0	0	0	0
average.mix_25	0.000918448373432	0.00152364038052	0.00251896928131	0	0	0	0
average.mix_26	0.0	0.0	0.0	0	0	0	0
average.mix_27	0.000857794270552	0.00110141326458	0.00306885894021	0	0	0	0
average.mix_28	0.0	0.00063012395131	0.000891180325843	0	0	0	0
average.mix_29	0.000284281508585	0.000646419332734	0.00235412939619	0	0	0	0
average.mix_30	0.0	0.00115664767517	0.0017968027145	0	0	0	0
average.mix_31	0.0	0.000714184574747	9.05940563739e-05	0	0	0	0
average.mix_32	0.00183973985139	0.0018015027544	0.00195952016401	0	0	0	0
average.mix_33	0.0	0.000730148497235	0.0	0	0	0	0
average.mix_34	0.000339849591292	0.0	0.0	0	0	0	0
average.mix_35	0.0	0.000613200093881	0.00109702145826	0	0	0	0
average.mix_36	0.0	0.000300509238859	5.90314358141e-06	0	0	0	0
average.mix_37	0.0	0.0	0.0	0	0	0	0
average.mix_38	0.0	0.0	0.0	0	0	0	0
average.mix_39	0.000288787105243	0.000644821560395	0.00132449665586	0	0	0	0
average.mix_40	0.0	0.000512146734207	0.0	0	0	0	0
average.mix_41	0.0	0.0	0.0	0	0	0	0
average.mix_42	0.00310940659537	0.00170952920368	0.000390679723519	0	0	0	0
average.mix_43	0.000984031083443	0.0	0.0	0	0	0	0
average.mix_44	0.00335825729099	0.00120340838576	0.00176315794275	0	0	0	0
average.mix_45	0.000449887743698	3.80682735587e-05	0.000314727464489	0	0	0	0
average.mix_46	0.0	0.0	0.0	0	0	0	0
average.mix_47	0.0	0.0	0.0	0	0	0	0
average.mix_48	0.00297318468438	0.00130869548265	0.0	0	0	0	0
average.mix_49	0.000436432811892	0.000690896154035	0.00116986054603	0	0	0	0
average.mix_50	0.0	0.000658826712582	0.00152201971178	0	0	0	0
average.mix_51	0.0	0.0	0.0	0	0	0	0
average.mix_52	0.0	0.0	0.0	0	0	0	0
average.mix_53	0.00652887923118	4.02927450284e-05	0.0	0	0	0	0
average.mix_54	0.0	0.000661242737401	0.0	0	0	0	0
average.mix_55	0.0	0.000171911728139	0.0	0	0	0	0
average.mix_56	0.0	0.00117688537794	0.0012044414649	0	0	0	0
average.mix_57	0.000414948296882	0.00110966817373	0.00262968232613	0	0	0	0
average.mix_58	0.0	0.000123423642225	0.000156722197253	0	0	0	0
average.mix_59	0.0031253553121	0.0	0.0	0	0	0	0
average.mix_60	0.0	0.000680600426974	0.0	0	0	0	0
average.mix_61	0.0	0.000122011187193	0.0	0	0	0	0
average.mix_62	0.0	0.0	0.0	0	0	0	0
average.mix_63	0.0	0.000389013826829	0.000320304529982	0	0	0	0
average.mix_64	0.00309493081126	0.0	0.0	0	0	0	0
average.mix_65	0.0	0.0	0.0	0	0	0	0
average.mix_66	0.00475538852541	0.0	0.0	0	0	0	0
average.mix_67	0.00180046107182	0.000381896969297	0.00159967439851	0	0	0	0
average.mix_68	0.0	0.0	0.0	0	0	0	0
average.mix_69	0.00283463524807	0.00070892373821	8.47036793812e-05	0	0	0	0
average.mix_70	0.0	0.0	0.0	0	0	0	0
average.mix_71	0.0	0.0	0.0	0	0	0	0
average.mix_72	0.0	0.0	0.0	0	0	0	0
average.mix_73	0.0	0.0	0.0	0	0	0	0
average.mix_74	2.87544686941e-05	0.00177436988171	0.00277714473814	0	0	0	0
average.mix_75	0.00146637329212	0.000634372667207	0.0	0	0	0	0
average.mix_76	0.0	0.0	0.0	0	0	0	0
average.mix_77	0.00147038344826	0.000940606391114	0.000870534617675	0	0	0	0
average.mix_78	0.0	0.0	0.0	0	0	0	0
average.mix_79	0.00461820326942	0.0	0.0	0	0	0	0
average.mix_80	0.00647425879238	0.000629427538093	0.0	0	0	0	0
average.mix_81	0.00493425338003	0.0	0.0	0	0	0	0
average.mix_82	0.0	0.0	0.0	0	0	0	0
average.mix_83	0.0	0.0	0.0	0	0	0	0
average.mix_84	0.0	0.0	0.0	0	0	0	0
average.mix_85	0.0	0.0	0.0	0	0	0	0
average.mix_86	0.0	0.000235456625613	0.0	0	0	0	0
average.mix_87	9.11575204743e-05	0.00202884605846	0.00461173111936	0	0	0	0
average.mix_88	0.0	0.00114167698326	0.00157586111696	0	0	0	0
average.mix_89	0.00797600235451	0.0	0.0	0	0	0	0
average.mix_90	0.0	0.0015348269319	0.00374166177248	0	0	0	0
average.mix_91	0.0	0.000458820177632	0.00104472104631	0	0	0	0
