	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.3719	0.0	0.06	0.1562	0.4113
mix_2	0.4471	0.0018	0.0024	0.1628	0.3857
mix_3	0.5358	0.0	0.0002	0.0	0.464
mix_4	0.4613	0.0019	0.0027	0.0012	0.5322
mix_5	0.5815	0.0082	0.0002	0.0011	0.4091
mix_6	0.3973	0.0	0.0017	0.0576	0.5435
mix_7	0.4004	0.1187	0.0177	0.0043	0.459
mix_8	0.4412	0.0234	0.0	0.0891	0.4463
mix_9	0.3169	0.0004	0.0155	0.1625	0.4967
mix_10	0.6267	0.0206	0.004	0.0001	0.3485
mix_11	0.4259	0.0003	0.0003	0.112	0.4615
mix_12	0.3997	0.2053	0.0422	0.1363	0.2166
mix_13	0.7048	0.0007	0.0071	0.0075	0.2777
mix_14	0.546	0.0885	0.0	0.0	0.3654
mix_15	0.6044	0.0014	0.0	0.0008	0.3934
mix_16	0.639	0.0828	0.0194	0.001	0.2578
mix_17	0.7228	0.0004	0.0064	0.0	0.2701
mix_18	0.4175	0.0012	0.001	0.172	0.4083
mix_19	0.4729	0.0002	0.0011	0.0377	0.4867
mix_20	0.5064	0.002	0.0024	0.0	0.4892
mix_21	0.6243	0.01	0.0126	0.0488	0.3006
mix_22	0.4632	0.0028	0.0011	0.0004	0.5322
mix_23	0.6032	0.0011	0.0012	0.0044	0.3901
mix_24	0.3639	0.0	0.0	0.2066	0.4294
mix_25	0.4149	0.0004	0.123	0.0575	0.3593
mix_26	0.2615	0.2061	0.0742	0.0517	0.2913
mix_27	0.5464	0.0	0.0	0.078	0.3755
mix_28	0.5869	0.0001	0.0002	0.0	0.4114
mix_29	0.3497	0.0	0.0874	0.0409	0.522
mix_30	0.5081	0.0102	0.0128	0.0019	0.467
mix_31	0.5693	0.0	0.0	0.0002	0.4305
mix_32	0.5408	0.0135	0.0002	0.0016	0.4439
mix_33	0.5668	0.0006	0.0	0.0427	0.3898
mix_34	0.2359	0.2764	0.0177	0.1796	0.2839
mix_35	0.4839	0.0034	0.0	0.0439	0.4687
mix_36	0.3627	0.2222	0.0213	0.1099	0.284
mix_37	0.7097	0.0074	0.0063	0.0051	0.2715
mix_38	0.548	0.0011	0.0082	0.0001	0.4417
mix_39	0.7728	0.0003	0.0001	0.0005	0.2248
mix_40	0.5044	0.0001	0.0	0.124	0.3715
mix_41	0.539	0.0	0.0061	0.1938	0.2611
mix_42	0.5848	0.1307	0.0001	0.0	0.2738
mix_43	0.3987	0.0021	0.0002	0.0054	0.5937
mix_44	0.5525	0.0001	0.0014	0.0013	0.4447
mix_45	0.4008	0.0018	0.0	0.0152	0.5822
mix_46	0.6063	0.0219	0.149	0.0	0.2227
mix_47	0.5975	0.0	0.0005	0.0606	0.3415
mix_48	0.5133	0.0001	0.0001	0.0924	0.3941
mix_49	0.4132	0.0	0.0	0.1953	0.3915
mix_50	0.3552	0.0407	0.1388	0.0004	0.4649
mix_51	0.621	0.0015	0.0003	0.1136	0.2636
mix_52	0.7619	0.0	0.0006	0.0	0.2375
mix_53	0.5016	0.0004	0.0274	0.1826	0.2879
mix_54	0.6122	0.001	0.0022	0.0	0.3846
mix_55	0.6373	0.0	0.0001	0.0031	0.3594
mix_56	0.5933	0.0113	0.0005	0.0004	0.3945
mix_57	0.3444	0.2332	0.0009	0.1262	0.2953
mix_58	0.5207	0.0111	0.0147	0.0014	0.4521
mix_59	0.3589	0.0013	0.0001	0.0452	0.5946
mix_60	0.4646	0.0723	0.0002	0.0503	0.315
mix_61	0.6367	0.0	0.0	0.0	0.3632
mix_62	0.5728	0.0002	0.0046	0.0	0.4224
mix_63	0.3534	0.1166	0.0711	0.1122	0.3468
mix_64	0.3665	0.0	0.2397	0.0846	0.3092
mix_65	0.3738	0.125	0.0	0.0088	0.4924
mix_66	0.4281	0.0005	0.0009	0.1094	0.4612
mix_67	0.711	0.0043	0.0011	0.0001	0.2835
mix_68	0.4655	0.0076	0.0532	0.0034	0.4701
mix_69	0.4554	0.0	0.0002	0.0346	0.5095
mix_70	0.5868	0.0028	0.0	0.0212	0.3893
mix_71	0.6223	0.0009	0.0016	0.1016	0.2669
mix_72	0.6905	0.2698	0.0	0.0015	0.0382
mix_73	0.6897	0.0005	0.0004	0.0002	0.3092
mix_74	0.643	0.0	0.0	0.0206	0.3362
mix_75	0.4256	0.0011	0.0001	0.0372	0.5361
mix_76	0.3803	0.2159	0.0004	0.0034	0.4
mix_77	0.5916	0.0024	0.018	0.0	0.388
mix_78	0.5085	0.0006	0.0	0.1166	0.3742
mix_79	0.3097	0.0353	0.0	0.0548	0.6003
mix_80	0.5459	0.0	0.0	0.0001	0.4539
mix_81	0.5974	0.0074	0.0003	0.0017	0.3931
mix_82	0.5589	0.0003	0.0211	0.0073	0.412
mix_83	0.2809	0.0012	0.0006	0.0605	0.6567
mix_84	0.3777	0.1881	0.1487	0.0413	0.2439
mix_85	0.261	0.1809	0.0006	0.0005	0.5567
mix_86	0.4751	0.0	0.0	0.0003	0.5244
mix_87	0.5794	0.0	0.0062	0.064	0.3503
mix_88	0.538	0.0006	0.0018	0.0	0.4588
mix_89	0.4879	0.0001	0.1251	0.0001	0.3868
mix_90	0.3511	0.1336	0.0003	0.0258	0.4891
mix_91	0.4305	0.0	0.0026	0.0656	0.5013
mix_92	0.5803	0.0032	0.0006	0.0046	0.4114
mix_93	0.4027	0.0004	0.0001	0.23	0.3668
mix_94	0.3632	0.001	0.0	0.032	0.6038
mix_95	0.4907	0.0001	0.0083	0.0436	0.4396
mix_96	0.5513	0.0004	0.0	0.0811	0.3671
mix_97	0.4287	0.0188	0.024	0.1576	0.3708
mix_98	0.5074	0.0002	0.0001	0.0931	0.3992
mix_99	0.3483	0.0114	0.0559	0.0007	0.5836
mix_100	0.4472	0.0075	0.1054	0.0003	0.4393
