	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.0782	0.0003	0.3378	0.2753	0.3059
mix_2	0.0459	0.0391	0.3512	0.4262	0.1104
mix_3	0.2842	0.2344	0.2693	0.0582	0.0646
mix_4	0.3248	0.106	0.2645	0.1162	0.1117
mix_5	0.2294	0.0149	0.3877	0.0914	0.2101
mix_6	0.2335	0.0476	0.3644	0.1807	0.1053
mix_7	0.3685	0.0822	0.2462	0.0655	0.1539
mix_8	0.4321	0.2096	0.0541	0.2281	0.0
mix_9	0.1158	0.0504	0.3194	0.177	0.2937
mix_10	0.4883	0.1796	0.1242	0.0988	0.0
mix_11	0.1215	0.1257	0.219	0.356	0.1474
mix_12	0.066	0.1114	0.4141	0.2944	0.0406
mix_13	0.4414	0.0258	0.2156	0.0639	0.1882
mix_14	0.504	0.095	0.2129	0.0872	0.0
mix_15	0.3145	0.0	0.2585	0.0332	0.3706
mix_16	0.3076	0.1846	0.2736	0.0995	0.0366
mix_17	0.5789	0.1328	0.1742	0.0085	0.0
mix_18	0.1216	0.0586	0.3029	0.4605	0.0018
mix_19	0.3325	0.0514	0.3077	0.1676	0.0663
mix_20	0.1895	0.072	0.5082	0.0138	0.1004
mix_21	0.3672	0.1073	0.3338	0.0861	0.0013
mix_22	0.3359	0.0	0.2658	0.1258	0.2365
mix_23	0.4339	0.1791	0.1499	0.1553	0.0
mix_24	0.0	0.0	0.2272	0.5179	0.2549
mix_25	0.1559	0.3224	0.2068	0.2175	0.0
mix_26	0.1048	0.0755	0.336	0.0125	0.424
mix_27	0.3843	0.0	0.0977	0.2244	0.2698
mix_28	0.2668	0.1262	0.3661	0.0152	0.1218
mix_29	0.2029	0.0925	0.297	0.161	0.1921
mix_30	0.2713	0.0769	0.3173	0.1532	0.107
mix_31	0.2286	0.2371	0.2179	0.1889	0.0526
mix_32	0.2641	0.1246	0.31	0.1146	0.106
mix_33	0.2901	0.1385	0.1933	0.1866	0.1182
mix_34	0.0502	0.0622	0.3242	0.3361	0.2022
mix_35	0.1851	0.0147	0.3984	0.2179	0.1389
mix_36	0.414	0.2195	0.1478	0.0735	0.049
mix_37	0.4123	0.2306	0.1556	0.0962	0.0
