	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_76	0.0407	0.1585	0.5712	0.1793	0.0369
mix_77	0.0557	0.3357	0.6086	0.0	0.0
mix_78	0.1321	0.0744	0.3102	0.4043	0.0519
mix_79	0.0224	0.1851	0.282	0.4611	0.0352
mix_80	0.1866	0.2211	0.38	0.1956	0.0
mix_81	0.074	0.3573	0.3901	0.1756	0.0
mix_82	0.1574	0.1211	0.3355	0.3556	0.0107
mix_83	0.135	0.1119	0.1862	0.4791	0.0647
mix_84	0.1265	0.268	0.3696	0.2246	0.0
mix_85	0.0837	0.2863	0.4062	0.2161	0.0
mix_86	0.034	0.3573	0.5323	0.0708	0.0033
mix_87	0.0534	0.3226	0.317	0.3025	0.0
mix_88	0.1292	0.2337	0.4606	0.1544	0.0106
mix_89	0.1045	0.2996	0.5567	0.0384	0.0
mix_90	0.0483	0.2239	0.3684	0.3414	0.0
mix_91	0.1213	0.1014	0.2267	0.445	0.0752
mix_92	0.0955	0.2864	0.2748	0.3317	0.0
mix_93	0.0042	0.1369	0.0709	0.66	0.0904
mix_94	0.0	0.0106	0.3367	0.5169	0.109
mix_95	0.1878	0.0513	0.1715	0.4439	0.1203
mix_96	0.1638	0.0171	0.2508	0.3945	0.1549
mix_97	0.0885	0.1579	0.3229	0.3939	0.0179
mix_98	0.1316	0.2397	0.2442	0.3654	0.0001
mix_99	0.0584	0.4176	0.524	0.0	0.0
mix_100	0.1103	0.2538	0.3262	0.2937	0.0
