	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
average.Mix_1	0.00317501707578	0.00262988486124	0	0	0.00288908546811
average.Mix_2	0.00253541603581	0.00256566762831	0	0	0.00210965781662
average.Mix_3	0.00104364127852	0.0013199602836	0	0	0.00202228033819
average.Mix_4	0.00123511720259	0.00181579733887	0	0	0.00204009651305
average.Mix_5	0.000877111149642	1.92268125186e-06	0	0	0.000460977904801
average.Mix_6	0.0029073417293	0.00145558107741	0	0	0.0019624220718
average.Mix_7	0.00135123396803	0.00212716744682	0	0	0.00200324946453
average.Mix_8	0.0031074287352	0.00350960363603	0	0	0.00248018682146
average.Mix_9	0.0017882164585	0.00178517936169	0	0	0.00180089325601
average.Mix_10	0.0018735024003	0.000895961380009	0	0	0.0012552191863
average.Mix_11	0.00217498229256	0.00313811489631	0	0	0.00241991484625
average.Mix_12	0.00250879089644	0.00273704043846	0	0	0.00307480330251
average.Mix_13	0.00145037201441	0.00111244750065	0	0	0.00113007479663
average.Mix_14	0.000712085229683	0.0016589577883	0	0	0.00202689922103
average.Mix_15	0.00223137819298	0.0034689325933	0	0	0.00274084562322
average.Mix_16	0.00233583593925	0.00269597915503	0	0	0.00218904371232
average.Mix_17	0.00185182417972	0.0027792470361	0	0	0.00236993866187
average.Mix_18	0.00283322256473	0.004570568645	0	0	0.00312496765488
average.Mix_19	0.00212488501351	0.0016265084052	0	0	0.00236607029893
average.Mix_20	0.00248281892332	0.00213842558403	0	0	0.00190137899284
average.Mix_21	0.00286247420699	0.00239635353753	0	0	0.00214322520315
average.Mix_22	0.00269083300657	0.00220355835033	0	0	0.00264341982907
average.Mix_23	0.00229827858244	0.00215637499072	0	0	0.00152712543803
average.Mix_24	0.0027367857445	0.0045899617139	0	0	0.00353172023559
average.Mix_25	0.0013628236964	0.00141599618502	0	0	0.00128679316027
average.Mix_26	0.00189862285074	0.00267621990011	0	0	0.00214286355129
average.Mix_27	0.00224765273647	0.0019136232068	0	0	0.00170589228453
average.Mix_28	0.002775940274	0.0025884452307	0	0	0.00239904909362
average.Mix_29	0.00177736684141	0.00228133471775	0	0	0.00176857872955
average.Mix_30	0.000369883314938	0.000549061661798	0	0	0.00124745504476
average.Mix_31	0.00212996637362	0.00240466163465	0	0	0.00199240873484
average.Mix_32	0.0028810186033	0.00424600308292	0	0	0.00297786325596
average.Mix_33	0.00253007392722	0.00355914199222	0	0	0.00303382347242
average.Mix_34	0.00268737095457	0.00147245376068	0	0	0.00183635230071
average.Mix_35	0.00171966183458	0.00220606796756	0	0	0.00213724249304
average.Mix_36	0.00174286009093	0.00185885425284	0	0	0.00183542517499
average.Mix_37	0.00106011342746	0.00115478101816	0	0	0.00192408950566
average.Mix_38	0.00268430692572	0.00333047172935	0	0	0.00324516391305
average.Mix_39	0.00335066923164	0.00259470711687	0	0	0.00192673130866
average.Mix_40	0.000723009383297	0.000430640928005	0	0	0.00119751074236
average.Mix_41	0.00134986290452	0.00114644245716	0	0	0.00177466852808
average.Mix_42	0.00185809537566	0.00261261541195	0	0	0.00196351979311
average.Mix_43	0.0018703369297	0.000933008474277	0	0	0.0013947806547
average.Mix_44	0.00238820556729	0.00248874768558	0	0	0.00280271057116
average.Mix_45	0.00186972520838	0.00212946881841	0	0	0.00224967766377
average.Mix_46	0.00203681809681	0.00227676920099	0	0	0.00182162734772
average.Mix_47	0.00247792696747	0.00174940261222	0	0	0.00204424451411
average.Mix_48	0.00203662893779	0.00232917535604	0	0	0.00205458111713
average.Mix_49	0.000801910925322	0.00156025772178	0	0	0.00200752611127
average.Mix_50	0.00210587207337	0.00307039670511	0	0	0.00259238941483
average.Mix_51	0.00238027600674	0.00287540832805	0	0	0.00229895011326
average.Mix_52	0.00128804246297	0.00202820697302	0	0	0.00236359879565
average.Mix_53	0.00257417172215	0.0024047059975	0	0	0.00221212100675
average.Mix_54	0.00156519818524	0.000329476882011	0	0	0.00192160649042
average.Mix_55	0.00105921170689	0.00136471004556	0	0	0.00223963959838
average.Mix_56	0.00218434632598	0.00273826123303	0	0	0.00254216697071
average.Mix_57	0.00131512093663	0.00211744193085	0	0	0.00288245342998
average.Mix_58	0.0022639801394	0.0034800472772	0	0	0.00287935488202
average.Mix_59	0.000348083150365	0.000125334360626	0	0	0.0014958036804
average.Mix_60	0.00105022276365	0.00110170715709	0	0	0.00100390939412
average.Mix_61	0.00163061111954	0.000639522460156	0	0	0.00109752221147
average.Mix_62	0.000538881833385	0.0	0	0	0.000427143163106
average.Mix_63	0.00180662020381	0.00118238562036	0	0	0.00238647449771
average.Mix_64	0.00271904290373	0.00182689897131	0	0	0.00199303626758
average.Mix_65	0.00254122743105	0.00222007984575	0	0	0.00213192044948
average.Mix_66	0.00143037887405	0.00179092723637	0	0	0.00168294412307
average.Mix_67	0.00274998766921	0.00129044789915	0	0	0.00118473632178
average.Mix_68	0.00217037298706	0.00281774113472	0	0	0.00237904418411
average.Mix_69	0.00139184441458	0.000739853995512	0	0	0.000982820853264
average.Mix_70	0.0021471626719	0.00303160622489	0	0	0.00249317653376
average.Mix_71	0.00103653076132	0.00083825179659	0	0	0.00153847578869
average.Mix_72	0.00358110012833	0.00451996714633	0	0	0.00332513015486
average.Mix_73	0.000859037109029	0.00146377852151	0	0	0.00221122740989
average.Mix_74	0.00177817117358	0.000492817088263	0	0	0.00111303756036
average.Mix_75	0.00103039823263	0.00133649657905	0	0	0.00187844600299
average.Mix_76	0.000637489357745	0.000798859583922	0	0	0.00151764943648
average.Mix_77	0.00302588461811	0.00274897226946	0	0	0.00273949977438
average.Mix_78	0.00105414703939	0.0023735411052	0	0	0.00243345463158
average.Mix_79	0.000754607690947	0.0	0	0	0.00172265255575
average.Mix_80	0.00273564515991	0.00361071036811	0	0	0.00283277653894
average.Mix_81	0.00164151491985	0.00117204240772	0	0	0.00178834125269
average.Mix_82	0.000627426190497	0.000920182819044	0	0	0.00124387932969
average.Mix_83	0.00189704284039	0.00132153765711	0	0	0.00153542266256
average.Mix_84	0.00242664236814	0.00274411103433	0	0	0.00243822760799
average.Mix_85	0.00111099341219	0.00163758465961	0	0	0.00183794957425
average.Mix_86	0.00149631166521	0.00103620515061	0	0	0.00189694632269
average.Mix_87	0.00207877868061	0.000204045568842	0	0	0.000436276545003
average.Mix_88	0.00225483089781	0.00281876348426	0	0	0.00203720803677
average.Mix_89	0.0025988880472	0.00283571755286	0	0	0.00327949014711
average.Mix_90	0.000246934579008	6.05471756899e-05	0	0	0.00111436413438
average.Mix_91	0.00161060190753	0.000998037447905	0	0	0.000712379349882
average.Mix_92	0.00179728177885	0.00134988017563	0	0	0.00181783348696
average.Mix_93	0.00357670486275	0.004715871474	0	0	0.00329870155451
average.Mix_94	0.00217024395985	0.00244414433268	0	0	0.00178024227992
average.Mix_95	0.00219596758877	0.00305116014985	0	0	0.00264131602161
average.Mix_96	0.00224629644889	0.0035401317079	0	0	0.00301239564721
average.Mix_97	0.00198687092257	0.00103930944585	0	0	0.00166955446142
average.Mix_98	0.00408407638616	0.00261868417071	0	0	0.00185094866546
average.Mix_99	0.0022129484898	0.00458491877278	0	0	0.00353191835378
average.Mix_100	0.00333370695006	0.00253695086893	0	0	0.00247883791659
stdev.Mix_1	2.6613434944e-05	1.38104446826e-05	0	0	2.09286283188e-05
stdev.Mix_2	2.7241133147e-05	6.21957402816e-06	0	0	1.50543020022e-05
stdev.Mix_3	1.56101440246e-05	8.0543713602e-06	0	0	3.43887325048e-05
stdev.Mix_4	9.33788911679e-06	9.85657004163e-07	0	0	3.21774422448e-06
stdev.Mix_5	1.2560670925e-05	2.00598154262e-06	0	0	8.51396317381e-06
