	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	1876.34407467	130.5152175	460.647082942	363.362531354	508.223112
Mix_2	2248.60577534	186.323724078	365.967695355	261.584968655	569.89522814
Mix_3	2038.4242841	125.473531358	612.279067594	251.010222103	819.54863514
Mix_4	2099.0219935	176.109742173	530.513793964	223.917864965	809.83594416
Mix_5	2497.70701428	86.4351946007	505.949762165	196.037651381	404.354644726
Mix_6	2090.92465227	49.131667274	447.395939937	390.604031147	404.28343366
Mix_7	2341.02828801	208.018449382	460.207243817	206.468089113	985.95372942
Mix_8	2436.31425268	222.561284442	235.537738974	301.056922201	811.17929834
Mix_9	2264.39259976	152.821550038	450.494365127	249.864480567	659.5237506
Mix_10	2390.34163867	65.040230191	442.228293667	290.697821109	554.12465254
Mix_11	2249.41229248	251.79451092	359.693588332	235.092201695	760.0270627
Mix_12	1841.46428292	150.468601729	497.204935274	328.839959802	704.2888452
Mix_13	2565.26883402	119.665885287	447.894431894	226.045446765	679.91575872
Mix_14	2114.38768953	189.190673422	583.337909758	183.663037682	987.42978392
Mix_15	2257.95311997	270.098921245	365.028032478	239.985246087	1007.40686528
Mix_16	2435.23814223	195.922392803	345.576637999	267.621137422	872.57449058
Mix_17	2368.55647402	230.854044208	413.325053689	230.209306699	1025.56984374
Mix_18	2286.708749	336.182557225	250.259968167	260.276220912	1052.76026612
Mix_19	1979.10208802	86.0162350088	548.888129516	331.26046841	664.55858038
Mix_20	2374.17885306	140.889056602	373.170967452	300.114419762	670.55789632
Mix_21	2377.56628279	127.485021843	348.013547509	341.941543825	669.73698112
Mix_22	1999.29191365	96.8705222733	481.099496817	366.532792355	646.06855038
Mix_23	2534.16918375	184.80642959	314.303144736	251.86312788	607.30507148
Mix_24	2164.67003128	318.384964062	299.368797282	287.963672534	1317.00538026
Mix_25	2595.79986176	162.127495328	422.451454715	196.378893555	790.05155114
Mix_26	2511.1003224	224.47935224	374.973378385	228.20225856	1021.78479236
Mix_27	2665.85653107	118.157011087	341.874128707	307.748903796	895.49343348
Mix_28	2171.98611788	148.465132688	397.099511489	321.090312851	650.8445662
Mix_29	2596.20419679	217.514466772	339.188614928	221.709316674	978.04965354
Mix_30	2249.09105637	123.919087989	615.071666161	185.850570967	827.07509144
Mix_31	2421.80477232	188.919955907	372.736156541	258.12124875	805.71282742
Mix_32	2255.80959879	296.303843215	255.098107061	285.761531928	1076.50772076
Mix_33	2141.96825193	236.449123582	388.812411587	287.575953343	1004.1583384
Mix_34	2211.98999282	69.7653317067	414.753768056	368.017769141	460.315722606
Mix_35	2140.35049661	186.45086622	470.860333452	229.10298394	702.4260782
Mix_36	2342.06277358	156.089118517	441.716648373	243.74357089	764.16254168
