	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0	0.0907	0.0	0	0.0982	0.1368	0
mix_2	0.0	0.0777	0.0	0	0.0915	0.1183	0
mix_3	0.0	0.0447	0.0	0	0.1895	0.1255	0
mix_4	0.0	0.1257	0.0	0	0.1377	0.1197	0
mix_5	0.0	0.0907	0.0	0	0.184	0.1185	0
mix_6	0.0	0.1138	0.0	0	0.1404	0.114	0
mix_7	0.0	0.0722	0.0	0	0.1979	0.1161	0
mix_8	0.0	0.0601	0.0	0	0.1607	0.1138	0
mix_9	0.0	0.1399	0.0	0	0.1075	0.123	0
mix_10	0.0	0.1054	0.0	0	0.1136	0.1438	0
mix_11	0.0	0.1124	0.0	0	0.0412	0.1493	0
mix_12	0.0	0.0996	0.0	0	0.1761	0.1164	0
mix_13	0.0	0.1211	0.0	0	0.0893	0.1209	0
mix_14	0.0	0.1367	0.0	0	0.0818	0.1442	0
mix_15	0.0	0.0809	0.0	0	0.162	0.1132	0
mix_16	0.0	0.0316	0.0	0	0.2167	0.1029	0
mix_17	0.0	0.0387	0.0	0	0.2122	0.101	0
mix_18	0.0	0.1073	0.0	0	0.0706	0.1403	0
mix_19	0.0	0.0379	0.0	0	0.1818	0.1217	0
mix_20	0.0	0.1089	0.0001	0	0.0862	0.1173	0
mix_21	0.0	0.0717	0.0	0	0.1833	0.1056	0
mix_22	0.0	0.1173	0.0	0	0.1067	0.1521	0
mix_23	0.0	0.1225	0.0	0	0.0591	0.1356	0
mix_24	0.0	0.0913	0.0	0	0.1826	0.1071	0
mix_25	0.0	0.1373	0.0	0	0.0896	0.1224	0
mix_26	0.0	0.0649	0.0	0	0.1749	0.1201	0
mix_27	0.0	0.1137	0.0	0	0.0831	0.1336	0
mix_28	0.0	0.1056	0.0	0	0.1333	0.1158	0
mix_29	0.0	0.1005	0.0	0	0.0907	0.1406	0
mix_30	0.0	0.1262	0.0	0	0.1182	0.123	0
mix_31	0.0	0.1062	0.0	0	0.1074	0.1345	0
mix_32	0.0	0.1517	0.0	0	0.0593	0.1588	0
mix_33	0.0	0.0986	0.0	0	0.1133	0.1345	0
mix_34	0.0	0.0588	0.0	0	0.1236	0.1407	0
mix_35	0.0	0.1085	0.0	0	0.1422	0.1273	0
mix_36	0.0	0.0988	0.0	0	0.1493	0.1353	0
mix_37	0.0	0.056	0.0	0	0.1958	0.11	0
mix_38	0.0	0.0622	0.0	0	0.1776	0.1204	0
mix_39	0.0	0.108	0.0	0	0.1236	0.1177	0
mix_40	0.0	0.1054	0.0	0	0.1456	0.1397	0
mix_41	0.0	0.0648	0.0	0	0.1548	0.1334	0
mix_42	0.0	0.1548	0.0	0	0.0558	0.1382	0
mix_43	0.0	0.0817	0.0	0	0.1369	0.1341	0
mix_44	0.0	0.1131	0.0	0	0.0584	0.1333	0
mix_45	0.0	0.0884	0.0	0	0.1498	0.1279	0
mix_46	0.0	0.0852	0.0	0	0.1459	0.1441	0
mix_47	0.0	0.0001	0.0	0	0.2183	0.0899	0
mix_48	0.0	0.1255	0.0	0	0.07	0.1466	0
mix_49	0.0	0.1189	0.0	0	0.0833	0.1802	0
mix_50	0.0	0.1092	0.0	0	0.1309	0.1256	0
mix_51	0.0	0.0542	0.0	0	0.1887	0.1195	0
mix_52	0.0	0.0703	0.0	0	0.1506	0.1295	0
mix_53	0.0	0.0856	0.0	0	0.0876	0.1417	0
mix_54	0.0	0.105	0.0	0	0.1414	0.1222	0
mix_55	0.0	0.0874	0.0	0	0.1363	0.1187	0
mix_56	0.0	0.125	0.0	0	0.11	0.1358	0
mix_57	0.0	0.1308	0.0	0	0.1191	0.1288	0
mix_58	0.0	0.0899	0.0	0	0.1622	0.1125	0
mix_59	0.0	0.0656	0.0	0	0.1536	0.1377	0
mix_60	0.0	0.1005	0.0	0	0.121	0.1269	0
mix_61	0.0	0.0957	0.0	0	0.1725	0.1247	0
mix_62	0.0	0.061	0.0	0	0.1809	0.1243	0
mix_63	0.0	0.0984	0.0	0	0.1607	0.1157	0
mix_64	0.0	0.0156	0.0	0	0.2007	0.0996	0
mix_65	0.0	0.0589	0.0	0	0.1579	0.1301	0
mix_66	0.0	0.0794	0.0	0	0.1032	0.1438	0
mix_67	0.0	0.0934	0.0	0	0.1289	0.1339	0
mix_68	0.0	0.0753	0.0	0	0.1678	0.1126	0
mix_69	0.0	0.1137	0.0	0	0.1358	0.114	0
mix_70	0.0	0.0574	0.0	0	0.1991	0.1099	0
mix_71	0.0	0.0671	0.0	0	0.1602	0.1192	0
mix_72	0.0	0.0568	0.0	0	0.1924	0.1202	0
mix_73	0.0	0.064	0.0	0	0.231	0.1012	0
mix_74	0.0	0.1474	0.0	0	0.0431	0.1317	0
mix_75	0.0	0.105	0.0	0	0.1232	0.1294	0
mix_76	0.0	0.0713	0.0	0	0.1871	0.131	0
mix_77	0.0	0.117	0.0	0	0.1196	0.1284	0
mix_78	0.0	0.0765	0.0	0	0.1616	0.1127	0
mix_79	0.0001	0.0486	0.0	0	0.1942	0.1285	0
mix_80	0.0	0.1007	0.0	0	0.1001	0.1447	0
mix_81	0.0	0.0505	0.0	0	0.0905	0.1506	0
mix_82	0.0	0.0068	0.0	0	0.2512	0.1059	0
mix_83	0.0	0.0816	0.0	0	0.2131	0.1063	0
mix_84	0.0	0.0744	0.0	0	0.1775	0.1188	0
mix_85	0.0	0.0499	0.0	0	0.1723	0.1289	0
mix_86	0.0	0.0979	0.0	0	0.1704	0.114	0
mix_87	0.0	0.1657	0.0	0	0.0467	0.1536	0
