	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0857	0.3115	0.2978	0	0	0	0
mix_2	0.0966	0.3729	0.1744	0	0	0	0
mix_3	0.0765	0.435	0.0175	0	0	0	0
mix_4	0.0352	0.5393	0.1829	0	0	0	0
mix_5	0.0458	0.4318	0.1746	0	0	0	0
mix_6	0.0472	0.4944	0.2124	0	0	0	0
mix_7	0.0435	0.4176	0.1269	0	0	0	0
mix_8	0.072	0.375	0.2055	0	0	0	0
mix_9	0.0336	0.489	0.268	0	0	0	0
mix_10	0.0735	0.5992	0.0064	0	0	0	0
mix_11	0.0956	0.3504	0.2532	0	0	0	0
mix_12	0.0351	0.5447	0.1309	0	0	0	0
mix_13	0.0778	0.6744	0.0826	0	0	0	0
mix_14	0.0699	0.5659	0.1333	0	0	0	0
mix_15	0.06	0.4534	0.1636	0	0	0	0
mix_16	0.0951	0.4374	0.0	0	0	0	0
mix_17	0.0767	0.4948	0.0	0	0	0	0
mix_18	0.084	0.6479	0.0	0	0	0	0
mix_19	0.0805	0.4242	0.0552	0	0	0	0
mix_20	0.0808	0.5199	0.1698	0	0	0	0
mix_21	0.0532	0.6174	0.0	0	0	0	0
mix_22	0.0492	0.4414	0.2306	0	0	0	0
mix_23	0.0881	0.5341	0.1358	0	0	0	0
mix_24	0.0401	0.5388	0.1162	0	0	0	0
mix_25	0.0523	0.5076	0.2314	0	0	0	0
mix_26	0.0612	0.5662	0.0	0	0	0	0
mix_27	0.0732	0.4352	0.2435	0	0	0	0
mix_28	0.063	0.5373	0.1333	0	0	0	0
mix_29	0.0781	0.3521	0.2694	0	0	0	0
mix_30	0.0401	0.564	0.1668	0	0	0	0
mix_31	0.0694	0.5574	0.1137	0	0	0	0
mix_32	0.0459	0.5918	0.1277	0	0	0	0
mix_33	0.0824	0.6297	0.0202	0	0	0	0
mix_34	0.0912	0.5163	0.0	0	0	0	0
mix_35	0.0426	0.5143	0.1758	0	0	0	0
mix_36	0.0478	0.447	0.1701	0	0	0	0
mix_37	0.0593	0.496	0.0449	0	0	0	0
mix_38	0.0633	0.4187	0.1198	0	0	0	0
mix_39	0.0519	0.4871	0.1911	0	0	0	0
mix_40	0.0453	0.5074	0.1337	0	0	0	0
mix_41	0.0734	0.544	0.0	0	0	0	0
mix_42	0.0598	0.6688	0.0451	0	0	0	0
mix_43	0.0814	0.5637	0.0	0	0	0	0
mix_44	0.0942	0.4719	0.1551	0	0	0	0
mix_45	0.0571	0.4229	0.1937	0	0	0	0
mix_46	0.0668	0.4997	0.0714	0	0	0	0
mix_47	0.1077	0.4186	0.0	0	0	0	0
mix_48	0.0752	0.6425	0.0	0	0	0	0
mix_49	0.0612	0.425	0.1403	0	0	0	0
mix_50	0.0424	0.4712	0.2192	0	0	0	0
mix_51	0.0711	0.5085	0.0	0	0	0	0
mix_52	0.078	0.5059	0.0287	0	0	0	0
mix_53	0.1121	0.4996	0.0	0	0	0	0
mix_54	0.0579	0.5845	0.0805	0	0	0	0
mix_55	0.0661	0.639	0.0	0	0	0	0
mix_56	0.0528	0.6063	0.1178	0	0	0	0
mix_57	0.0378	0.4635	0.242	0	0	0	0
mix_58	0.0526	0.5085	0.1394	0	0	0	0
mix_59	0.0812	0.4704	0.0	0	0	0	0
mix_60	0.0706	0.6001	0.0455	0	0	0	0
mix_61	0.0417	0.491	0.1181	0	0	0	0
mix_62	0.0577	0.509	0.0257	0	0	0	0
mix_63	0.0432	0.5374	0.1451	0	0	0	0
mix_64	0.1304	0.3932	0.0	0	0	0	0
mix_65	0.0858	0.4948	0.0133	0	0	0	0
mix_66	0.084	0.4453	0.0647	0	0	0	0
mix_67	0.0838	0.3994	0.1792	0	0	0	0
mix_68	0.0727	0.5297	0.0593	0	0	0	0
mix_69	0.0663	0.5392	0.1351	0	0	0	0
mix_70	0.0558	0.5529	0.0	0	0	0	0
mix_71	0.0703	0.4766	0.0861	0	0	0	0
mix_72	0.0728	0.4676	0.0408	0	0	0	0
mix_73	0.0438	0.547	0.0	0	0	0	0
mix_74	0.0665	0.573	0.1762	0	0	0	0
mix_75	0.067	0.6239	0.0285	0	0	0	0
mix_76	0.0552	0.3805	0.1618	0	0	0	0
mix_77	0.0627	0.5304	0.1407	0	0	0	0
mix_78	0.07	0.5662	0.0479	0	0	0	0
mix_79	0.1082	0.4266	0.0	0	0	0	0
mix_80	0.0934	0.5495	0.0	0	0	0	0
mix_81	0.1223	0.4164	0.0	0	0	0	0
mix_82	0.0898	0.3759	0.0	0	0	0	0
mix_83	0.0248	0.636	0.0	0	0	0	0
mix_84	0.0499	0.4469	0.1307	0	0	0	0
mix_85	0.0696	0.4221	0.0719	0	0	0	0
mix_86	0.044	0.5085	0.1422	0	0	0	0
mix_87	0.0528	0.519	0.2527	0	0	0	0
mix_88	0.0665	0.5346	0.1486	0	0	0	0
mix_89	0.1248	0.4029	0.0	0	0	0	0
mix_90	0.0477	0.4866	0.2651	0	0	0	0
mix_91	0.0346	0.5071	0.164	0	0	0	0
mix_92	0.0618	0.5711	0.123	0	0	0	0
mix_93	0.1068	0.4362	0.0	0	0	0	0
mix_94	0.0351	0.5549	0.1875	0	0	0	0
mix_95	0.0436	0.6622	0.0862	0	0	0	0
mix_96	0.0831	0.5077	0.0973	0	0	0	0
mix_97	0.0398	0.5621	0.1309	0	0	0	0
mix_98	0.0395	0.6387	0.0554	0	0	0	0
mix_99	0.13	0.3463	0.0	0	0	0	0
mix_100	0.0224	0.5621	0.1218	0	0	0	0
