	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	2.60470805985e-10	0	0	0
S10006	0	1.50714861354e-10	0	0	0
S1001	0	1.94147753697e-10	0	0	0
S10010	0	1.19263701247e-10	0	0	0
S10011	0	1.20126547424e-10	0	0	0
S10014	0	1.52423816972e-10	0	0	0
S10026	0	3.27233779517e-10	0	0	0
S10032	0	2.0542641182e-10	0	0	0
S10036	0	1.66419176154e-10	0	0	0
S10042	0	2.31490825151e-10	0	0	0
S10044	0	2.49249109197e-10	0	0	0
S10049	0	2.86748978817e-10	0	0	0
S10057	0	2.15973606439e-10	0	0	0
S10062	0	3.26372993201e-10	0	0	0
S10066	0	1.9338666923e-10	0	0	0
S10067	0	3.89301620035e-10	0	0	0
S1007	0	1.49715301902e-10	0	0	0
S10073	0	2.95035457456e-10	0	0	0
S10077	0	1.65797434361e-10	0	0	0
S10080	0	1.02315284644e-10	0	0	0
S10082	0	3.28286407007e-10	0	0	0
S10087	0	4.0973420866e-10	0	0	0
S10089	0	1.90407241612e-10	0	0	0
S1009	0	2.50258952918e-10	0	0	0
S10090	0	2.90027228087e-10	0	0	0
S10093	0	1.06748935403e-10	0	0	0
S10094	0	1.86475791278e-10	0	0	0
S1010	0	2.98380864129e-10	0	0	0
S10111	0	3.33538896553e-10	0	0	0
S10116	0	2.21026856934e-10	0	0	0
S10119	0	2.18654799367e-10	0	0	0
S10121	0	2.30072467541e-10	0	0	0
S10130	0	1.524062093e-10	0	0	0
S10140	0	1.67572841265e-10	0	0	0
S10142	0	3.06585262472e-10	0	0	0
S10150	0	8.69799639163e-11	0	0	0
S10155	0	2.46209827529e-10	0	0	0
S1016	0	1.92793313325e-10	0	0	0
S10163	0	6.9864025748e-11	0	0	0
S10167	0	1.25193096948e-10	0	0	0
S10168	0	2.1087991324e-10	0	0	0
S10173	0	4.07487277073e-10	0	0	0
S10175	0	1.83407802523e-10	0	0	0
S10179	0	3.18579848895e-10	0	0	0
S10186	0	4.37501616729e-10	0	0	0
S1019	0	2.48731348758e-10	0	0	0
S10190	0	4.30920484701e-10	0	0	0
S10195	0	2.0482924039e-10	0	0	0
S10196	0	1.89380573585e-10	0	0	0
S10200	0	1.67414174484e-10	0	0	0
S10201	0	8.7358602483e-11	0	0	0
S10202	0	1.68605899314e-10	0	0	0
S10205	0	3.18565127721e-10	0	0	0
S10211	0	1.22766903701e-10	0	0	0
S10221	0	2.28646951142e-10	0	0	0
S10222	0	1.75583224646e-10	0	0	0
S10226	0	2.69214294544e-10	0	0	0
S10227	0	1.46600329761e-10	0	0	0
