	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
average.mix_1	0.0	1.13175107617e-05	0.0	0	0
average.mix_2	0.0	0.0	0.0	0	0
average.mix_3	0.0	0.000383692847134	0.000316602997672	0	0
average.mix_4	0.0	0.0	0.0	0	0
average.mix_5	0.0	3.49303302407e-05	0.0	0	0
average.mix_6	0.0	0.0	0.0	0	0
average.mix_7	0.000889477844396	4.2350069407e-05	0.0	0	0
average.mix_8	0.0	0.0	0.0	0	0
average.mix_9	0.0	6.5201599919e-05	0.0	0	0
average.mix_10	0.00101869861162	0.0	0.0	0	0
average.mix_11	0.0	0.0	0.0	0	0
average.mix_12	0.0	0.0	0.0	0	0
average.mix_13	0.00193927073691	0.0	0.0	0	0
average.mix_14	0.00171882719719	0.0	0.0	0	0
average.mix_15	0.00127083236574	3.7196937149e-05	0.0	0	0
average.mix_16	0.0	3.93243676361e-05	0.0	0	0
average.mix_17	0.00410453821346	0.000167827345194	0.000238208746527	0	0
average.mix_18	0.0	0.0	0.0	0	0
average.mix_19	0.0	0.0	0.0	0	0
average.mix_20	0.0	0.000749538583885	0.00165468558762	0	0
average.mix_21	0.000200738229802	1.71387831217e-06	0.0	0	0
average.mix_22	0.000216840371236	0.0	0.0	0	0
average.mix_23	0.00032978387102	0.0	0.0	0	0
average.mix_24	0.0	0.0	0.0	0	0
average.mix_25	0.0	0.000155685596703	0.0	0	0
average.mix_26	0.0	0.00069617929624	0.0011364469157	0	0
average.mix_27	0.000479767398156	0.0	0.0	0	0
average.mix_28	0.0	0.000544882128006	0.00104216113809	0	0
average.mix_29	0.0	6.13378153191e-05	0.0	0	0
average.mix_30	0.0	4.57636005659e-05	0.0	0	0
average.mix_31	0.0	4.85796218045e-05	0.0	0	0
average.mix_32	0.0	6.21797194816e-05	0.0	0	0
average.mix_33	0.0	0.0	0.0	0	0
average.mix_34	0.0	0.0	0.0	0	0
average.mix_35	0.0	0.0	0.0	0	0
average.mix_36	0.000747637479438	0.0	0.0	0	0
average.mix_37	0.000301395787581	0.0	0.0	0	0
average.mix_38	0.0	0.000580763168016	0.000702078181698	0	0
average.mix_39	0.00157807335582	9.16108662207e-05	3.57028597682e-05	0	0
average.mix_40	0.0	8.64015069916e-06	0.0	0	0
average.mix_41	0.0	0.0	0.0	0	0
average.mix_42	0.0015053501972	0.000244346019835	0.000339802285249	0	0
average.mix_43	0.0	0.000328698495118	0.000391854998947	0	0
average.mix_44	0.0	0.000201961613686	0.0	0	0
average.mix_45	0.0	0.000286568940699	0.0	0	0
average.mix_46	0.0	0.000354829859676	0.00080623280508	0	0
average.mix_47	0.0	0.0	0.0	0	0
average.mix_48	0.000316116939303	0.0	0.0	0	0
average.mix_49	0.0	0.0	0.0	0	0
average.mix_50	0.000271897091861	0.000227940523251	0.000142166038772	0	0
average.mix_51	0.000120744290179	0.0	0.0	0	0
average.mix_52	0.00229299579413	0.000141559643067	0.0	0	0
average.mix_53	0.0	0.0	0.0	0	0
average.mix_54	0.00140541896155	0.000236883029899	0.000661488647941	0	0
average.mix_55	0.0	0.0	0.0	0	0
average.mix_56	0.0	0.000119640067269	0.0	0	0
average.mix_57	0.0	0.000136400653502	0.0	0	0
average.mix_58	0.0	7.7878207231e-05	0.0	0	0
average.mix_59	0.0	0.0	0.0	0	0
average.mix_60	0.000329935475868	0.0	0.0	0	0
average.mix_61	0.000377489209795	0.000474465565487	0.000532982671962	0	0
average.mix_62	0.000128621611601	0.000397844682396	0.000269481177169	0	0
average.mix_63	0.0	0.0	0.0	0	0
average.mix_64	0.0	0.0	0.0	0	0
average.mix_65	0.0	7.47643811417e-05	0.0	0	0
average.mix_66	4.24768084168e-05	0.0	0.0	0	0
average.mix_67	0.00171574991738	0.000351486708904	0.000410501766824	0	0
average.mix_68	0.0	0.000414896924889	0.000848238696577	0	0
average.mix_69	0.0	0.0	0.0	0	0
average.mix_70	0.00247779235392	0.0	0.0	0	0
average.mix_71	0.00034165006716	0.0	0.0	0	0
average.mix_72	0.00316530031293	0.0	0.0	0	0
average.mix_73	0.00175286824372	0.0	0.0	0	0
average.mix_74	0.000106537505251	0.0	0.0	0	0
average.mix_75	0.0	0.0	0.0	0	0
average.mix_76	0.0	0.000175607916407	0.000155381235745	0	0
average.mix_77	0.0	0.000679756305776	0.00121435773937	0	0
average.mix_78	0.0	0.0	0.0	0	0
average.mix_79	0.0	0.0	0.0	0	0
average.mix_80	0.000263701985721	0.0	0.0	0	0
average.mix_81	0.0	0.000240250627433	7.06624140271e-05	0	0
average.mix_82	0.0	0.0	0.0	0	0
average.mix_83	0.0	0.0	0.0	0	0
average.mix_84	0.0	5.85676827475e-06	0.0	0	0
average.mix_85	0.0	7.91256017094e-05	0.0	0	0
average.mix_86	0.0	0.000431361234102	0.000541659092949	0	0
average.mix_87	0.0	0.00015519933177	0.0	0	0
average.mix_88	0.0	0.000168248257148	0.0	0	0
average.mix_89	0.0	0.000490175148733	0.000847795982268	0	0
average.mix_90	0.0	7.94312624664e-05	0.0	0	0
average.mix_91	0.0	0.0	0.0	0	0
average.mix_92	0.0	5.89867968457e-08	0.0	0	0
average.mix_93	0.0	0.0	0.0	0	0
average.mix_94	0.0	0.0	0.0	0	0
average.mix_95	0.000298521859576	0.0	0.0	0	0
average.mix_96	1.30275493933e-05	0.0	0.0	0	0
average.mix_97	0.0	0.0	0.0	0	0
average.mix_98	0.0	0.0	0.0	0	0
average.mix_99	0.0	0.000913174914597	0.00156181034578	0	0
average.mix_100	0.0	4.51990042821e-05	0.0	0	0
stdev.mix_1	0.0	2.59866195785e-07	0.0	0	0
stdev.mix_2	0.0	0.0	0.0	0	0
stdev.mix_3	0.0	9.32142896851e-07	8.49357090204e-07	0	0
stdev.mix_4	0.0	0.0	0.0	0	0
stdev.mix_5	0.0	7.43373859572e-07	0.0	0	0
stdev.mix_6	0.0	0.0	0.0	0	0
stdev.mix_7	3.05023716678e-06	1.37941857896e-06	0.0	0	0
stdev.mix_8	0.0	0.0	0.0	0	0
stdev.mix_9	0.0	1.20817614631e-06	0.0	0	0
stdev.mix_10	2.69487901313e-06	0.0	0.0	0	0
stdev.mix_11	0.0	0.0	0.0	0	0
stdev.mix_12	0.0	0.0	0.0	0	0
stdev.mix_13	3.73320466116e-06	0.0	0.0	0	0
stdev.mix_14	6.34495212258e-06	0.0	0.0	0	0
stdev.mix_15	5.07621096913e-07	2.92192132884e-07	0.0	0	0
stdev.mix_16	0.0	4.65833716409e-07	0.0	0	0
stdev.mix_17	1.40715369864e-06	3.56606408074e-07	1.98883925413e-06	0	0
stdev.mix_18	0.0	0.0	0.0	0	0
stdev.mix_19	0.0	0.0	0.0	0	0
stdev.mix_20	0.0	7.8678208408e-07	9.82435939438e-07	0	0
stdev.mix_21	1.04300595728e-06	1.43938166626e-06	0.0	0	0
stdev.mix_22	2.77703778508e-06	0.0	0.0	0	0
stdev.mix_23	1.83297032088e-06	0.0	0.0	0	0
stdev.mix_24	0.0	0.0	0.0	0	0
stdev.mix_25	0.0	8.02195118783e-07	0.0	0	0
stdev.mix_26	0.0	8.11197938042e-07	2.34407532574e-06	0	0
stdev.mix_27	2.85738535602e-06	0.0	0.0	0	0
stdev.mix_28	0.0	1.06221532057e-06	8.91820667181e-07	0	0
stdev.mix_29	0.0	5.22692880436e-07	0.0	0	0
stdev.mix_30	0.0	9.12812993365e-07	0.0	0	0
stdev.mix_31	0.0	5.9150676567e-07	0.0	0	0
stdev.mix_32	0.0	5.14520031954e-07	0.0	0	0
stdev.mix_33	0.0	0.0	0.0	0	0
stdev.mix_34	0.0	0.0	0.0	0	0
stdev.mix_35	0.0	0.0	0.0	0	0
stdev.mix_36	5.06260306962e-06	0.0	0.0	0	0
stdev.mix_37	3.37210053014e-06	0.0	0.0	0	0
stdev.mix_38	0.0	5.73425263994e-07	1.67685788478e-06	0	0
stdev.mix_39	1.87471928981e-06	8.47233099965e-07	2.58026147269e-06	0	0
stdev.mix_40	0.0	5.80882647165e-07	0.0	0	0
stdev.mix_41	0.0	0.0	0.0	0	0
stdev.mix_42	2.46377470597e-06	6.33857805743e-07	1.34603569807e-06	0	0
stdev.mix_43	0.0	7.40292483346e-07	1.35073162883e-06	0	0
stdev.mix_44	0.0	5.8050201972e-07	0.0	0	0
stdev.mix_45	0.0	4.70281351931e-07	0.0	0	0
stdev.mix_46	0.0	1.03478000092e-06	7.91917413232e-07	0	0
stdev.mix_47	0.0	0.0	0.0	0	0
stdev.mix_48	1.67459824375e-06	0.0	0.0	0	0
stdev.mix_49	0.0	0.0	0.0	0	0
stdev.mix_50	1.82830544433e-06	8.29939713085e-08	4.53646661244e-07	0	0
