	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0.499974024771	0.189217244714	0.0	0	0
S10006	0.45883971587	0.202852846897	0.0	0	0
S1001	0.438743542882	0.253774301401	0.0134203373135	0	0
S10010	0.540899672733	0.225108342619	0.0212840821589	0	0
S10011	0.446800386792	0.196355213098	0.0319018376762	0	0
S10014	0.488695155237	0.240808794657	0.0	0	0
S10026	0.473086372055	0.302333964084	0.0	0	0
S10032	0.421657459592	0.267490455857	0.0937183241167	0	0
S10036	0.502015295903	0.224308810937	0.0	0	0
S10042	0.473425905492	0.263414939837	0.0134045817688	0	0
S10044	0.46908421947	0.272720730859	0.0	0	0
S10049	0.445397545206	0.289991872746	0.0	0	0
S10057	0.412996794107	0.258411150832	0.0	0	0
S10062	0.436526965598	0.286726738893	0.0597919991935	0	0
S10066	0.570588243143	0.144458498167	0.0128030392513	0	0
S10067	0.411559444616	0.358824424928	0.0	0	0
S1007	0.457128366144	0.251893554218	0.00233124093792	0	0
S10073	0.424838450976	0.353195008882	0.0	0	0
S10077	0.449583837948	0.254045738318	0.0507865103151	0	0
S10080	0.456525612152	0.240203341491	0.0541476383977	0	0
S10082	0.450606322544	0.364784472698	0.000964387431188	0	0
S10087	0.43294323999	0.329674538891	0.00288266260885	0	0
S10089	0.516989190689	0.226572554173	0.0	0	0
S1009	0.368322449507	0.387497546555	0.00878767098712	0	0
S10090	0.509903075139	0.219458861369	0.0	0	0
S10093	0.47217029909	0.156459763838	0.00419032162492	0	0
S10094	0.471250901333	0.255098180717	0.0283431479012	0	0
S1010	0.430730728708	0.244419851334	0.0657351969464	0	0
S10111	0.408363777929	0.326593702542	0.0	0	0
S10116	0.329564735951	0.360110856427	0.0301253707815	0	0
S10119	0.42388759838	0.356525385273	0.0	0	0
S10121	0.485316481918	0.318069150607	0.0	0	0
S10130	0.520746614512	0.232667389407	0.0	0	0
S10140	0.519158867742	0.191168970889	0.0	0	0
S10142	0.399214454083	0.337340934131	0.0	0	0
S10150	0.587688827325	0.129645439798	0.0107278140615	0	0
S10155	0.448524128216	0.324512992136	0.00564174753541	0	0
S1016	0.50446142712	0.251212379543	0.0	0	0
S10163	0.449386417503	0.185291158439	0.0276456333119	0	0
S10167	0.447460196432	0.248389945057	0.0	0	0
S10168	0.41839960179	0.378514210811	0.0	0	0
S10173	0.405945600255	0.417077385886	0.0	0	0
S10175	0.490080155319	0.247531383955	0.0	0	0
S10179	0.363564136423	0.293922830994	0.0	0	0
S10186	0.31704002484	0.41185390944	0.0209212040527	0	0
S1019	0.435726785665	0.322774075964	0.00788013611735	0	0
S10190	0.414616510279	0.333043707351	0.0	0	0
S10195	0.509020890568	0.189843622059	0.0	0	0
S10196	0.45935602595	0.251006312921	0.0	0	0
S10200	0.496047677889	0.243511995967	0.0142670480979	0	0
S10201	0.635956079051	0.107780078818	0.0	0	0
S10202	0.475593547885	0.287097519047	0.0257050818777	0	0
S10205	0.45713832749	0.259165701474	0.0	0	0
S10211	0.452942022182	0.195777475049	0.0	0	0
S10221	0.435816694169	0.28661561929	0.0	0	0
S10222	0.524729416806	0.217277581841	0.0	0	0
S10226	0.49029539837	0.259526949103	0.0	0	0
S10227	0.496005099122	0.210110009295	0.00218976431852	0	0
S10228	0.479638252309	0.276126743415	0.0	0	0
S10232	0.361167005599	0.377317254836	0.0	0	0
S10248	0.456474528621	0.275408612229	0.0	0	0
S10249	0.508137963523	0.0965412681379	0.119492096217	0	0
S1025	0.425342248381	0.332749479013	0.00309715756786	0	0
S10266	0.511123277985	0.170308634511	0.0312444206007	0	0
S10269	0.516620261111	0.266332001921	0.0	0	0
S10272	0.52926229739	0.217402998785	0.0	0	0
S10273	0.49455965468	0.277793661322	0.0	0	0
S10274	0.473544464858	0.247281612375	0.0	0	0
S1028	0.473309181104	0.258494077705	0.0	0	0
S10280	0.428948252241	0.30528089969	0.0472289799236	0	0
S10283	0.361113801239	0.379059769046	0.0348370956391	0	0
S1029	0.440109035547	0.292010442571	0.0	0	0
S10292	0.408902010976	0.341133531151	0.0	0	0
S10294	0.40003089463	0.318908577933	0.0	0	0
S10302	0.45124538502	0.275803482978	0.0	0	0
S10303	0.469363952134	0.307367658956	0.0132745117383	0	0
S10323	0.470670260771	0.247135550232	0.00549511543806	0	0
S10326	0.491695390835	0.240419539671	0.0	0	0
S10328	0.446626521764	0.344983135834	0.0	0	0
S10329	0.440837198663	0.316423459138	0.0	0	0
S10336	0.477111843092	0.272733565361	0.0161301207484	0	0
S10340	0.4915047164	0.303956802908	0.0	0	0
S10347	0.456763692396	0.193486420182	0.0	0	0
S10353	0.474436173932	0.281294890094	0.00568350463754	0	0
S10356	0.440075948674	0.271547251317	0.0166018721032	0	0
S10358	0.488042873515	0.211143486827	0.0186683712956	0	0
S10365	0.529061116542	0.245058642846	0.0	0	0
S1037	0.36354874671	0.417097348335	0.0	0	0
S10373	0.425258421186	0.30316428993	0.0	0	0
S10374	0.461309470174	0.182300855752	0.0	0	0
S10375	0.460929905358	0.262049596327	0.0372182550875	0	0
S10377	0.398984530689	0.22609781255	0.00107057139781	0	0
S10378	0.438883015961	0.347947214362	0.0	0	0
S10390	0.467154498957	0.063351115585	0.0	0	0
S10391	0.424387661364	0.163162631788	0.0057883357082	0	0
S10393	0.446532015825	0.248866005968	0.0	0	0
S10400	0.459907436213	0.235230110176	0.0594559741027	0	0
S10401	0.438904906519	0.253560156941	0.0341734379212	0	0
S10406	0.546498702807	0.149218181221	0.0	0	0
S10408	0.463195350445	0.236376922068	0.0442490739104	0	0
S10409	0.399625705747	0.296874276241	0.0105004050699	0	0
S10418	0.569731596366	0.091644150258	0.0	0	0
S10431	0.476558089606	0.251759948431	0.00713324124278	0	0
S10438	0.447198580336	0.284043470996	0.00195880896047	0	0
S10439	0.431507271418	0.249991756597	0.0692343068959	0	0
S10441	0.504004778341	0.186986604647	0.0756720896415	0	0
