	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.0	0.0	0.0	0.0	0.203460646053	0.0
B	0.0	0.0	0.0	0.0	0.202181064713	0.0
C	0.0640814244443	0.0	0.0	0.0	0.188423302662	0.0
D	0.0603248145336	0.0	0.0	0.0	0.192494328557	0.0
E	0.0441528810788	0.0	0.0	0.0	0.1945321799	0.0
F	0.00436655007813	0.0	0.0	0.0	0.205329708023	0.0
G	0.0	0.0	0.0	0.0675126827322	0.135355223671	0.0
H	0.0	0.0	0.0	0.0	0.195390682437	0.0
I	0.0	0.0	0.0	0.0184058180042	0.177510046542	0.0
J	0.100183808582	0.0	0.0	0.0	0.179146899269	0.0
K	0.101174789895	0.0	0.0	0.0	0.18059789011	0.0
L	0.0519679827936	0.0	0.0	0.0	0.189785375356	0.0
