	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
average.Mix_1	0	6.02163656516e-06	2.78569122887e-06	0	2.69654809178e-06
average.Mix_2	0	9.46665736975e-06	1.46126364962e-06	0	4.5971481603e-06
average.Mix_3	0	7.45974471668e-06	4.45789606078e-06	0	6.05283640657e-06
average.Mix_4	0	9.17353838536e-06	3.78338815893e-06	0	6.14945234647e-06
average.Mix_5	0	5.8440229017e-06	3.51626455644e-06	0	5.02303707781e-06
average.Mix_6	0	3.70391470358e-06	1.96126528046e-06	0	2.48513852831e-06
average.Mix_7	0	1.06771240867e-05	1.92285018865e-06	0	7.01782734854e-06
average.Mix_8	0	1.11468104013e-05	0.0	0	5.18509302742e-06
average.Mix_9	0	8.55234257552e-06	2.45183792739e-06	0	5.41001273801e-06
average.Mix_10	0	5.95434152119e-06	1.76323248225e-06	0	4.75853841878e-06
average.Mix_11	0	1.17524306574e-05	1.32549229965e-06	0	5.64456907129e-06
average.Mix_12	0	7.89474298373e-06	3.38473358929e-06	0	4.5083627307e-06
average.Mix_13	0	7.9241662424e-06	1.57683465693e-06	0	5.72405672359e-06
average.Mix_14	0	9.60241497804e-06	4.15410781748e-06	0	7.09016897108e-06
average.Mix_15	0	1.23654169115e-05	6.44070625173e-07	0	6.42643453752e-06
average.Mix_16	0	1.04980244218e-05	1.97713156192e-08	0	6.03918006274e-06
average.Mix_17	0	1.13605290051e-05	9.95575964234e-07	0	6.76892099573e-06
average.Mix_18	0	1.42927775671e-05	0.0	0	6.03975503928e-06
average.Mix_19	0	5.7799684425e-06	3.48169542565e-06	0	4.53097051149e-06
average.Mix_20	0	8.40992921928e-06	5.7490083032e-07	0	4.98651687728e-06
average.Mix_21	0	8.02699747324e-06	0.0	0	4.53325634919e-06
average.Mix_22	0	6.2737113368e-06	2.26835653374e-06	0	4.05388613387e-06
average.Mix_23	0	9.43192004454e-06	1.47612069899e-07	0	4.91556432809e-06
average.Mix_24	0	1.39578525526e-05	0.0	0	6.88330977526e-06
average.Mix_25	0	9.22751475803e-06	1.37840593876e-06	0	6.43425871504e-06
average.Mix_26	0	1.13788186795e-05	2.52840015758e-07	0	6.82627353959e-06
average.Mix_27	0	8.41051092229e-06	0.0	0	5.8397335687e-06
average.Mix_28	0	8.40054129466e-06	1.07332539528e-06	0	4.47706764766e-06
average.Mix_29	0	1.07678961011e-05	8.29539798335e-08	0	6.60899768561e-06
average.Mix_30	0	7.43248024221e-06	4.42506384678e-06	0	6.57448918515e-06
average.Mix_31	0	1.01687899568e-05	5.58973083476e-07	0	5.89581104746e-06
average.Mix_32	0	1.33249006434e-05	0.0	0	5.93765411573e-06
average.Mix_33	0	1.16724620245e-05	6.11446284624e-07	0	6.28493764235e-06
average.Mix_34	0	4.98858710513e-06	1.59376098975e-06	0	3.27198543736e-06
average.Mix_35	0	9.57399051036e-06	3.12987155546e-06	0	5.6097303908e-06
average.Mix_36	0	9.08288389092e-06	1.90969537644e-06	0	5.98310634247e-06
average.Mix_37	0	6.88804420266e-06	4.70581520721e-06	0	5.71299345173e-06
average.Mix_38	0	9.62315047336e-06	2.50253195621e-06	0	4.89782851398e-06
average.Mix_39	0	7.69319669204e-06	0.0	0	3.45041023929e-06
average.Mix_40	0	6.23711994574e-06	4.43484127251e-06	0	5.73954379243e-06
average.Mix_41	0	6.27922210756e-06	5.07411473592e-06	0	4.44363227695e-06
average.Mix_42	0	1.14070488468e-05	0.0	0	6.8183047826e-06
