	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	37.5168703624	0	0	0
S10006	0	37.5364841905	0	0	0
S1001	0	37.4069321265	0	0	0
S10010	0	36.7963227122	0	0	0
S10011	0	37.661649015	0	0	0
S10014	0	37.1815976201	0	0	0
S10026	0	37.6470244943	0	0	0
S10032	0	37.8157914768	0	0	0
S10036	0	36.490474656	0	0	0
S10042	0	38.2300875742	0	0	0
S10044	0	38.4997508422	0	0	0
S10049	0	38.6203104106	0	0	0
S10057	0	37.1075203812	0	0	0
S10062	0	38.4208430671	0	0	0
S10066	0	37.2894141665	0	0	0
S10067	0	38.2373072148	0	0	0
S1007	0	37.4583882811	0	0	0
S10073	0	39.1470925032	0	0	0
S10077	0	37.6567019926	0	0	0
S10080	0	38.1009339462	0	0	0
S10082	0	38.7281135724	0	0	0
S10087	0	38.8528425634	0	0	0
S10089	0	37.2887146665	0	0	0
S1009	0	39.5855310587	0	0	0
S10090	0	37.6252062072	0	0	0
S10093	0	36.4015823821	0	0	0
S10094	0	37.4957850929	0	0	0
S1010	0	39.1478096849	0	0	0
S10111	0	38.5639270246	0	0	0
S10116	0	38.6261190691	0	0	0
S10119	0	38.2320112189	0	0	0
S10121	0	37.6459580532	0	0	0
S10130	0	37.1180629897	0	0	0
S10140	0	37.7922524476	0	0	0
S10142	0	38.1627750809	0	0	0
S10150	0	36.4747906835	0	0	0
S10155	0	38.600886905	0	0	0
S1016	0	36.8310607001	0	0	0
S10163	0	38.177207493	0	0	0
S10167	0	37.6831635762	0	0	0
S10168	0	38.3735997143	0	0	0
S10173	0	39.0996326641	0	0	0
S10175	0	37.3689033574	0	0	0
S10179	0	39.0693842996	0	0	0
S10186	0	38.9658544477	0	0	0
S1019	0	37.9273566772	0	0	0
S10190	0	39.3741583841	0	0	0
S10195	0	37.3970798632	0	0	0
S10196	0	37.9367393225	0	0	0
S10200	0	36.685845323	0	0	0
S10201	0	36.0629949395	0	0	0
S10202	0	37.4295623581	0	0	0
S10205	0	38.4994130423	0	0	0
