	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.1094	0.2247	0.3839	0	0
mix_2	0.1056	0.2453	0.2653	0	0
mix_3	0.2088	0.4814	0.2565	0	0
mix_4	0.2809	0.3201	0.2761	0	0
mix_5	0.1967	0.301	0.3937	0	0
mix_6	0.2058	0.3111	0.2972	0	0
mix_7	0.3282	0.3006	0.2977	0	0
mix_8	0.369	0.304	0.0969	0	0
mix_9	0.107	0.2928	0.396	0	0
mix_10	0.4256	0.3555	0.1164	0	0
mix_11	0.1389	0.2713	0.2379	0	0
mix_12	0.0793	0.3665	0.2642	0	0
mix_13	0.4028	0.2131	0.3054	0	0
mix_14	0.4444	0.3128	0.1544	0	0
mix_15	0.3037	0.1744	0.4726	0	0
mix_16	0.2448	0.42	0.2338	0	0
mix_17	0.5094	0.3493	0.1412	0	0
mix_18	0.1598	0.2376	0.1906	0	0
mix_19	0.2949	0.2767	0.251	0	0
mix_20	0.1254	0.4842	0.3811	0	0
mix_21	0.3127	0.3794	0.2267	0	0
mix_22	0.3125	0.187	0.3546	0	0
mix_23	0.3698	0.3261	0.1352	0	0
mix_24	0.0994	0.1578	0.3149	0	0
mix_25	0.1159	0.5052	0.1681	0	0
mix_26	0.0526	0.3911	0.5263	0	0
mix_27	0.3802	0.0614	0.3046	0	0
mix_28	0.2069	0.4409	0.3436	0	0
mix_29	0.1784	0.3148	0.3335	0	0
mix_30	0.2326	0.3156	0.2846	0	0
mix_31	0.177	0.4085	0.2148	0	0
mix_32	0.2159	0.3642	0.2945	0	0
mix_33	0.2578	0.2981	0.2433	0	0
mix_34	0.0894	0.2665	0.3187	0	0
mix_35	0.1746	0.29	0.3228	0	0
mix_36	0.3503	0.3832	0.1873	0	0
mix_37	0.349	0.4092	0.1391	0	0
mix_38	0.1178	0.4412	0.4029	0	0
mix_39	0.3291	0.2287	0.3988	0	0
mix_40	0.2701	0.3523	0.1758	0	0
mix_41	0.1304	0.2396	0.3655	0	0
mix_42	0.3522	0.3786	0.2598	0	0
mix_43	0.053	0.3569	0.4771	0	0
mix_44	0.0943	0.4251	0.3777	0	0
mix_45	0.0643	0.5776	0.163	0	0
mix_46	0.1947	0.361	0.3944	0	0
mix_47	0.2842	0.35	0.1682	0	0
mix_48	0.3658	0.0244	0.3367	0	0
mix_49	0.2996	0.1686	0.3304	0	0
mix_50	0.3146	0.4994	0.1411	0	0
mix_51	0.3316	0.1154	0.3164	0	0
mix_52	0.3773	0.2791	0.3186	0	0
mix_53	0.3256	0.1665	0.2877	0	0
mix_54	0.365	0.3815	0.2439	0	0
mix_55	0.3034	0.207	0.2762	0	0
mix_56	0.1913	0.5491	0.1337	0	0
mix_57	0.0632	0.365	0.3422	0	0
mix_58	0.207	0.3249	0.3675	0	0
mix_59	0.0849	0.2819	0.3739	0	0
mix_60	0.3929	0.345	0.1275	0	0
mix_61	0.2807	0.5566	0.1588	0	0
mix_62	0.2342	0.4128	0.3168	0	0
mix_63	0.1021	0.369	0.2764	0	0
mix_64	0.3115	0.3628	0.1023	0	0
mix_65	0.1829	0.2281	0.4636	0	0
mix_66	0.325	0.1031	0.333	0	0
mix_67	0.3197	0.2933	0.362	0	0
mix_68	0.1033	0.3427	0.4934	0	0
mix_69	0.2998	0.3332	0.137	0	0
mix_70	0.3993	0.0	0.4572	0	0
mix_71	0.4365	0.1741	0.097	0	0
mix_72	0.505	0.3223	0.126	0	0
mix_73	0.3609	0.136	0.4034	0	0
mix_74	0.3132	0.3078	0.2336	0	0
mix_75	0.3249	0.1494	0.2564	0	0
mix_76	0.1079	0.3646	0.4354	0	0
mix_77	0.1229	0.516	0.3445	0	0
mix_78	0.2585	0.2212	0.3021	0	0
mix_79	0.1255	0.3537	0.2342	0	0
mix_80	0.3542	0.4082	0.1347	0	0
mix_81	0.1951	0.5537	0.1446	0	0
mix_82	0.3027	0.2893	0.2214	0	0
mix_83	0.2804	0.1908	0.2618	0	0
mix_84	0.2624	0.4426	0.1696	0	0
mix_85	0.1964	0.4963	0.182	0	0
mix_86	0.0953	0.4857	0.3584	0	0
mix_87	0.1722	0.5114	0.1312	0	0
mix_88	0.2273	0.3677	0.3217	0	0
mix_89	0.1851	0.4576	0.3249	0	0
mix_90	0.1511	0.4556	0.1837	0	0
mix_91	0.255	0.1619	0.3376	0	0
mix_92	0.2331	0.4106	0.1621	0	0
mix_93	0.1234	0.199	0.2012	0	0
mix_94	0.0813	0.1763	0.4276	0	0
mix_95	0.3235	0.085	0.3645	0	0
mix_96	0.2705	0.075	0.451	0	0
mix_97	0.2146	0.3263	0.2343	0	0
mix_98	0.2797	0.3473	0.1657	0	0
mix_99	0.1383	0.6188	0.2364	0	0
mix_100	0.2369	0.4026	0.1895	0	0
