	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
average.mix_1	0.0	0.0	0.0	2.32525943551e-05	0.0
average.mix_2	0.0	0.0	0.0	2.79755923763e-05	0.0
average.mix_3	2.58315413961e-05	3.01656240294e-05	2.8465763628e-05	0.0	2.52622006341e-05
average.mix_4	7.32452515746e-06	3.75749668147e-06	7.81555600717e-06	6.57272247326e-06	6.79231773613e-06
average.mix_5	1.17746933566e-05	1.36620029173e-05	1.8358411736e-05	7.555831703e-06	2.04404053685e-05
average.mix_6	0.0	0.0	0.0	1.19705353151e-05	0.0
average.mix_7	1.61787787276e-05	9.37434680766e-06	1.19642704644e-05	0.0	1.18612784035e-05
average.mix_8	0.0	0.0	0.0	1.26221503868e-05	0.0
average.mix_9	0.0	0.0	2.56414773801e-07	1.51559535741e-05	3.56356535937e-06
average.mix_10	1.14893351153e-05	0.0	0.0	0.0	0.0
average.mix_11	0.0	0.0	0.0	2.62466963407e-05	0.0
average.mix_12	0.0	0.0	0.0	1.90349382693e-05	0.0
average.mix_13	1.48640213069e-05	0.0	4.4295444403e-06	0.0	5.46289536366e-06
average.mix_14	1.21986715371e-05	0.0	0.0	0.0	0.0
average.mix_15	1.87334261267e-05	1.28839110683e-05	1.94637682188e-05	0.0	2.61900829755e-05
average.mix_16	9.36872969495e-06	9.59893306331e-06	1.09474672142e-05	3.87701552867e-07	7.74755687188e-06
average.mix_17	4.55810225915e-05	2.41564180472e-05	1.92929023436e-05	0.0	1.23612866072e-05
average.mix_18	0.0	0.0	0.0	3.01826445994e-05	0.0
average.mix_19	0.0	0.0	0.0	1.08908719458e-05	0.0
average.mix_20	3.09758194294e-05	4.4156191562e-05	4.10616585691e-05	0.0	3.86524599963e-05
average.mix_21	1.41447835668e-05	9.95830093018e-06	1.08984614526e-05	0.0	7.04720872786e-06
average.mix_22	1.46814010865e-07	0.0	7.66882954587e-07	1.11796701418e-05	3.72312455038e-06
average.mix_23	0.0	0.0	0.0	9.06338644059e-06	0.0
average.mix_24	0.0	0.0	0.0	3.3305096583e-05	0.0
average.mix_25	0.0	0.0	2.41204233297e-06	1.35421151603e-05	0.0
average.mix_26	2.44383732705e-05	4.33457389088e-05	4.53722470671e-05	0.0	5.18107707855e-05
average.mix_27	0.0	0.0	0.0	2.03364173856e-05	0.0
average.mix_28	3.5409519316e-05	4.19504821136e-05	3.89574965373e-05	0.0	3.71943794315e-05
average.mix_29	0.0	0.0	1.94656877061e-06	1.1826253436e-05	2.74534056471e-06
average.mix_30	0.0	0.0	1.81086275784e-06	1.0751007731e-05	1.4498245407e-06
average.mix_31	0.0	0.0	0.0	1.36191657608e-05	0.0
average.mix_32	7.51317161986e-06	8.22951475939e-06	1.17117923852e-05	6.49106267215e-06	1.04077640056e-05
average.mix_33	0.0	0.0	0.0	1.35664668998e-05	0.0
average.mix_34	0.0	0.0	0.0	2.50900637672e-05	0.0
average.mix_35	0.0	0.0	0.0	1.40548671042e-05	0.0
average.mix_36	1.76457088361e-05	1.00434713377e-05	1.03536838144e-05	0.0	7.38467964026e-06
average.mix_37	1.28024121047e-05	5.65286000867e-06	6.09744470088e-06	0.0	2.1068543367e-06
average.mix_38	2.43618170308e-05	3.68550548271e-05	3.70564530509e-05	0.0	3.83185549989e-05
average.mix_39	2.45391854376e-05	1.7139724178e-05	2.09863096988e-05	0.0	2.39896151692e-05
average.mix_40	0.0	0.0	0.0	1.21924600209e-05	0.0
average.mix_41	0.0	0.0	0.0	1.72472522115e-05	0.0
average.mix_42	3.92187142469e-05	3.25658530799e-05	2.96833084772e-05	0.0	2.61294751356e-05
average.mix_43	6.97214271765e-06	1.9783235943e-05	2.49236483988e-05	8.49316317351e-06	2.86227243996e-05
average.mix_44	9.15932991628e-06	1.93186247682e-05	2.18789825498e-05	2.12512966301e-06	2.33206568219e-05
average.mix_45	0.0	7.05218946526e-06	8.94982471242e-06	1.28256470672e-05	4.20291419665e-06
average.mix_46	2.14956419376e-05	2.62442902645e-05	2.75974803178e-05	0.0	2.72610545387e-05
average.mix_47	0.0	0.0	0.0	1.32282200437e-05	0.0
average.mix_48	0.0	0.0	0.0	2.38610543925e-05	0.0
average.mix_49	0.0	0.0	0.0	1.40889175836e-05	0.0
average.mix_50	2.87630889309e-05	2.64335217419e-05	2.27618721783e-05	0.0	1.61246791755e-05
average.mix_51	0.0	0.0	0.0	1.69681320772e-05	0.0
average.mix_52	3.45064560691e-05	2.32779084529e-05	2.39242233257e-05	0.0	2.44733265513e-05
average.mix_53	0.0	0.0	0.0	1.66054000744e-05	0.0
average.mix_54	3.41117037115e-05	2.73344126404e-05	2.4223763775e-05	0.0	1.94740606139e-05
average.mix_55	0.0	0.0	0.0	1.52458435254e-05	0.0
average.mix_56	7.61255498883e-06	1.143128621e-05	1.10984769834e-05	3.2782809561e-06	5.49264273108e-06
average.mix_57	0.0	0.0	0.0	1.76489067986e-05	0.0
