	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	1876.34407467	130.5152175	0	0	508.223112
Mix_2	2248.60577534	186.323724078	0	0	569.89522814
Mix_3	2038.4242841	125.473531358	0	0	819.54863514
Mix_4	2099.0219935	176.109742173	0	0	809.83594416
Mix_5	2497.70701428	86.4351946007	0	0	404.354644726
Mix_6	2090.92465227	49.131667274	0	0	404.28343366
Mix_7	2341.02828801	208.018449382	0	0	985.95372942
Mix_8	2436.31425268	222.561284442	0	0	811.17929834
Mix_9	2264.39259976	152.821550038	0	0	659.5237506
Mix_10	2390.34163867	65.040230191	0	0	554.12465254
Mix_11	2249.41229248	251.79451092	0	0	760.0270627
Mix_12	1841.46428292	150.468601729	0	0	704.2888452
Mix_13	2565.26883402	119.665885287	0	0	679.91575872
Mix_14	2114.38768953	189.190673422	0	0	987.42978392
Mix_15	2257.95311997	270.098921245	0	0	1007.40686528
Mix_16	2435.23814223	195.922392803	0	0	872.57449058
Mix_17	2368.55647402	230.854044208	0	0	1025.56984374
Mix_18	2286.708749	336.182557225	0	0	1052.76026612
Mix_19	1979.10208802	86.0162350088	0	0	664.55858038
Mix_20	2374.17885306	140.889056602	0	0	670.55789632
Mix_21	2377.56628279	127.485021843	0	0	669.73698112
Mix_22	1999.29191365	96.8705222733	0	0	646.06855038
Mix_23	2534.16918375	184.80642959	0	0	607.30507148
Mix_24	2164.67003128	318.384964062	0	0	1317.00538026
Mix_25	2595.79986176	162.127495328	0	0	790.05155114
Mix_26	2511.1003224	224.47935224	0	0	1021.78479236
Mix_27	2665.85653107	118.157011087	0	0	895.49343348
Mix_28	2171.98611788	148.465132688	0	0	650.8445662
Mix_29	2596.20419679	217.514466772	0	0	978.04965354
Mix_30	2249.09105637	123.919087989	0	0	827.07509144
Mix_31	2421.80477232	188.919955907	0	0	805.71282742
Mix_32	2255.80959879	296.303843215	0	0	1076.50772076
Mix_33	2141.96825193	236.449123582	0	0	1004.1583384
Mix_34	2211.98999282	69.7653317067	0	0	460.315722606
Mix_35	2140.35049661	186.45086622	0	0	702.4260782
Mix_36	2342.06277358	156.089118517	0	0	764.16254168
Mix_37	2019.1569847	109.123703532	0	0	750.82776788
Mix_38	1896.58453865	191.479693992	0	0	774.50105794
Mix_39	2475.61064296	146.008915103	0	0	537.4271842
Mix_40	2237.52034214	93.514496728	0	0	659.12401896
Mix_41	1996.3367282	129.755720693	0	0	548.51982684
Mix_42	2619.03868314	238.887868607	0	0	1081.42845214
Mix_43	2300.03903238	70.5877138625	0	0	525.710402346
Mix_44	1830.29475444	145.688030513	0	0	579.4262415
Mix_45	2262.24813246	147.106032626	0	0	969.76239762
Mix_46	2635.79434776	170.27619071	0	0	1030.41420536
Mix_47	2134.92885991	92.832490832	0	0	576.65359004
Mix_48	2324.11182807	182.861590517	0	0	756.08397776
Mix_49	1989.36386148	184.228811632	0	0	753.38674662
Mix_50	2388.43245087	233.6008972	0	0	1206.13065258
Mix_51	2355.5969235	214.118570793	0	0	797.01857984
Mix_52	2087.88208828	169.867125535	0	0	1035.0026212
Mix_53	2327.08444993	134.781945403	0	0	766.32241974
Mix_54	1680.9571192	49.5177575813	0	0	317.852778402
Mix_55	1912.60701666	129.15917033	0	0	753.77892556
Mix_56	2334.90006442	187.291449013	0	0	1092.3498334
Mix_57	1571.62414341	168.497715173	0	0	572.12633284
Mix_58	2261.39096348	253.472107705	0	0	1012.2739588
Mix_59	1883.80658177	92.8179372498	0	0	591.75324028
Mix_60	2981.19780947	143.127180477	0	0	1055.96053162
Mix_61	2373.26174862	70.1520185737	0	0	477.79212646
Mix_62	2446.01942713	78.7544133618	0	0	464.636094922
Mix_63	1696.87424785	84.8543859335	0	0	446.366090326
Mix_64	2232.95364857	84.6865842563	0	0	581.54835234
Mix_65	2323.33871945	122.907351843	0	0	725.75102258
Mix_66	2362.16377987	179.44064546	0	0	776.8428643
Mix_67	2448.02827434	81.8527972367	0	0	299.014564696
Mix_68	2422.27904059	205.272134097	0	0	1092.38704612
Mix_69	2560.61505648	95.6114636877	0	0	599.22233924
Mix_70	2387.35623628	228.229682762	0	0	1097.46926798
Mix_71	2213.96880119	96.7055870567	0	0	751.63088382
Mix_72	2202.51061863	259.823107848	0	0	958.64860092
Mix_73	1864.57611	151.9978485	0	0	799.93406968
Mix_74	2269.8776544	57.0115877442	0	0	399.5034222
Mix_75	2019.63673283	161.590525365	0	0	603.94458856
Mix_76	2089.10492204	127.172427003	0	0	671.2772413
Mix_77	1966.27397541	145.101209083	0	0	548.832145
Mix_78	2098.63476513	230.063562965	0	0	1039.98843152
Mix_79	1625.66364154	67.7952812093	0	0	365.975926258
Mix_80	2236.76466589	238.941461178	0	0	794.00119778
Mix_81	2131.13710772	91.6768323615	0	0	621.04505578
Mix_82	2370.54738521	142.380730283	0	0	833.98922798
Mix_83	2315.96481481	104.074229355	0	0	577.4965792
Mix_84	2318.49702921	180.66172248	0	0	880.11655156
Mix_85	2189.80656151	179.029539345	0	0	724.46468644
Mix_86	1991.18573043	83.1075407425	0	0	631.82001092
Mix_87	2557.83832954	34.9378137023	0	0	212.671741964
Mix_88	2660.30221205	224.843694127	0	0	1024.16577538
Mix_89	1740.75927807	148.710899003	0	0	666.95435278
Mix_90	1953.28389852	115.179557588	0	0	450.74089299
Mix_91	2694.44314269	143.256592425	0	0	459.48790022
Mix_92	2010.42364241	125.855913648	0	0	430.082238896
Mix_93	2269.14608055	284.418371335	0	0	1060.35218388
Mix_94	2656.88942334	204.8629291	0	0	864.51610504
Mix_95	2074.94584103	223.75877884	0	0	720.7918985
Mix_96	2178.87125176	260.856955052	0	0	1042.66832624
Mix_97	2140.2233192	74.418335571	0	0	474.74096907
Mix_98	2496.5847701	93.2768584098	0	0	396.291855126
Mix_99	2099.03933061	357.067517733	0	0	1284.17009586
Mix_100	2029.55227919	132.699653588	0	0	418.82473146
