	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.1354	0.0	0.3595	0.0427	0.0555
Mix_2	0.2793	0.0658	0.2628	0.0156	0.0
Mix_3	0.0945	0.0	0.3888	0.0098	0.2006
Mix_4	0.1415	0.0	0.3546	0.0042	0.1599
Mix_5	0.3884	0.0	0.3448	0.0003	0.0155
Mix_6	0.2309	0.0	0.2948	0.0496	0.0716
Mix_7	0.1739	0.0	0.2214	0.0004	0.2373
Mix_8	0.2549	0.0108	0.0512	0.0269	0.1887
Mix_9	0.2432	0.0	0.2883	0.0109	0.1194
Mix_10	0.3023	0.0	0.2338	0.024	0.1206
Mix_11	0.2202	0.1128	0.2578	0.0062	0.0018
Mix_12	0.0623	0.0	0.3597	0.0315	0.155
Mix_13	0.3253	0.0	0.2094	0.0063	0.1418
Mix_14	0.097	0.0	0.3654	0.0	0.2301
Mix_15	0.1423	0.007	0.177	0.0105	0.2249
Mix_16	0.2305	0.0	0.127	0.0165	0.2176
Mix_17	0.1633	0.0	0.1799	0.0067	0.2567
Mix_18	0.1478	0.1336	0.1034	0.0142	0.1015
Mix_19	0.1089	0.0	0.3492	0.0334	0.1695
Mix_20	0.2719	0.0	0.1716	0.0247	0.1475
Mix_21	0.2505	0.0	0.1334	0.035	0.1716
Mix_22	0.1096	0.0	0.2898	0.042	0.1714
Mix_23	0.3566	0.0525	0.1664	0.0125	0.0276
Mix_24	0.0147	0.0	0.0607	0.0207	0.378
Mix_25	0.3095	0.0	0.1912	0.0003	0.172
Mix_26	0.2184	0.0	0.1195	0.0047	0.256
Mix_27	0.27	0.0	0.025	0.0256	0.2932
Mix_28	0.2071	0.0	0.2242	0.031	0.1362
Mix_29	0.2556	0.0	0.1079	0.0058	0.2469
Mix_30	0.1784	0.0	0.3772	0.0	0.1925
Mix_31	0.2446	0.0	0.1625	0.0146	0.1847
Mix_32	0.1441	0.0702	0.0716	0.0226	0.1779
Mix_33	0.0917	0.0	0.1742	0.0208	0.2679
Mix_34	0.2554	0.0	0.2556	0.0419	0.0961
Mix_35	0.1944	0.0079	0.3304	0.0067	0.1016
Mix_36	0.2325	0.0	0.2394	0.0101	0.1673
Mix_37	0.1074	0.0	0.4056	0.012	0.1724
Mix_38	0.0706	0.0	0.3064	0.0284	0.1726
Mix_39	0.3301	0.0	0.0605	0.0431	0.1231
Mix_40	0.2156	0.0	0.3888	0.0036	0.1372
Mix_41	0.1817	0.0	0.4466	0.0131	0.0422
Mix_42	0.2271	0.0	0.0694	0.0071	0.283
Mix_43	0.2805	0.0	0.2802	0.0223	0.1076
Mix_44	0.1083	0.0	0.4069	0.0273	0.0846
Mix_45	0.1256	0.0	0.1929	0.0195	0.2947
Mix_46	0.2409	0.0	0.0302	0.0163	0.3138
Mix_47	0.2011	0.0	0.2744	0.0323	0.1185
Mix_48	0.2384	0.0	0.2387	0.0091	0.1392
Mix_49	0.1193	0.0	0.4576	0.0	0.1166
Mix_50	0.0974	0.0	0.0738	0.0157	0.3636
Mix_51	0.2322	0.0025	0.1771	0.0138	0.1627
Mix_52	0.0558	0.0	0.2927	0.0107	0.2932
Mix_53	0.2131	0.0	0.1441	0.0284	0.211
Mix_54	0.112	0.0	0.6015	0.0339	0.0
Mix_55	0.0667	0.0	0.476	0.0092	0.1539
Mix_56	0.1114	0.0	0.129	0.0224	0.3247
Mix_57	0.0178	0.0386	0.6096	0.0142	0.0
Mix_58	0.138	0.0	0.1868	0.0085	0.2297
Mix_59	0.1072	0.0	0.5669	0.0059	0.0684
Mix_60	0.3241	0.0	0.0761	0.0	0.2971
Mix_61	0.325	0.0	0.3059	0.0168	0.0601
Mix_62	0.3673	0.0	0.384	0.0	0.0255
Mix_63	0.0732	0.0	0.551	0.0329	0.0358
Mix_64	0.2241	0.0	0.1986	0.0405	0.1542
Mix_65	0.2228	0.0	0.1647	0.0296	0.1886
Mix_66	0.2485	0.0	0.2546	0.0016	0.1616
Mix_67	0.4099	0.0	0.218	0.0297	0.0
Mix_68	0.1518	0.0	0.0814	0.022	0.323
Mix_69	0.3389	0.0	0.2397	0.0069	0.1197
