	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	2468.17380237	29546.1292886	3193.54488363	5386.95532463	1130.50289601
Mix_2	2641.80558189	31755.6346545	2901.06038375	4748.09124375	1111.9128331
Mix_3	2185.99245151	34346.4997537	3406.84461707	4263.43176851	1259.62719308
Mix_4	2259.5148791	33676.9551425	3297.01635625	4100.53385954	1236.81468626
Mix_5	2798.77835405	34374.3585194	3204.49030142	4484.20387396	1089.85326541
Mix_6	2751.75621174	31417.136169	2989.96184865	5939.4443076	1087.81339802
Mix_7	2370.85520909	36650.0811799	2887.41545677	4038.23798319	1235.61168244
Mix_8	2781.3672327	34676.1767657	2248.59625802	5204.09543937	1095.90685347
Mix_9	2559.16838949	33652.0676896	3044.02507861	4600.98905004	1156.77250012
Mix_10	2817.83251033	34860.7062392	2812.21882909	5273.09365478	1083.1507179
Mix_11	2486.57788456	33008.7593335	2955.33683216	4317.98609186	1179.04624556
Mix_12	2233.68044981	30985.6678826	3254.69572345	4877.38584373	1215.5867415
Mix_13	2809.71939832	36464.7843012	2791.32021245	4715.72558966	1124.11196601
Mix_14	2079.38741501	35345.5839442	3351.11256868	3616.59801937	1302.81427489
Mix_15	2400.37196692	35040.7169942	2771.34586864	4353.42386085	1236.26408169
Mix_16	2657.33359655	35994.5490315	2521.92806299	4822.10703028	1153.63862105
Mix_17	2433.55678593	36508.0290655	2762.44704811	4299.08621032	1236.06539058
Mix_18	2482.54551604	34462.8330613	2520.28471927	4486.32702897	1225.80669196
Mix_19	2384.16093431	32663.0352153	3220.485857	5140.91948661	1185.04709545
Mix_20	2764.52876916	34431.3399478	2652.08185621	5202.18435397	1104.75523623
Mix_21	2811.76734238	34554.8151684	2513.36426801	5594.34825211	1096.28893936
Mix_22	2462.91134148	32311.7554964	3036.30531272	5449.05362792	1164.6150104
Mix_23	2901.9134117	34300.7490924	2634.08217932	4945.47294141	1081.16168453
Mix_24	2226.28675848	36259.7138953	2432.83492891	4505.48844595	1295.17699415
