	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	22357.5188387	15549.6354298	0	0	6389.29122873
Mix_2	24228.0947253	16391.0777102	0	0	6391.7644184
Mix_3	25532.1800634	17634.844234	0	0	7136.7438703
Mix_4	25202.5677936	17331.2285972	0	0	6990.02420533
Mix_5	25713.9369267	17289.9696137	0	0	6947.20175556
Mix_6	23829.9050711	16230.4229599	0	0	6387.32092956
Mix_7	27739.0901083	18611.3360534	0	0	6913.33349565
Mix_8	26984.2777089	17767.0356507	0	0	6050.51033842
Mix_9	25434.2742326	17222.3441342	0	0	6724.23136902
Mix_10	26435.4763092	17584.2585254	0	0	6590.31676676
Mix_11	25206.9595076	17062.8343351	0	0	6554.89324951
Mix_12	23344.3374656	16268.4017991	0	0	6619.90804007
Mix_13	27653.246894	18317.4928348	0	0	6785.88312475
Mix_14	26345.8563756	18074.1308794	0	0	7231.61338639
Mix_15	26845.1066023	18073.7574453	0	0	6638.85354418
Mix_16	27654.1891056	18310.9068318	0	0	6441.640338
Mix_17	27865.7024245	18639.1495089	0	0	6756.22803171
Mix_18	26752.1232354	17933.2622691	0	0	6315.6272921
Mix_19	24526.6597472	16864.2384857	0	0	6750.32601534
Mix_20	26361.0931926	17566.5233743	0	0	6408.53831075
Mix_21	26596.2953731	17655.8001654	0	0	6263.96186079
Mix_22	24502.241947	16749.2892172	0	0	6523.66580285
Mix_23	26337.9659625	17460.8405343	0	0	6397.24056182
Mix_24	28095.6366607	18809.4186844	0	0	6414.33778885
Mix_25	28283.1095607	18721.3258686	0	0	6815.93056714
Mix_26	28836.2299965	19069.9489357	0	0	6666.91563882
Mix_27	30164.1139185	19576.1754771	0	0	6361.26099506
Mix_28	24971.5491178	16840.7296381	0	0	6376.78954172
Mix_29	29223.6490721	19217.1543673	0	0	6659.25323976
Mix_30	26806.3645258	18267.4636905	0	0	7332.37160217
Mix_31	27069.715068	18003.2098296	0	0	6510.42795673
Mix_32	27175.6296545	18109.2604914	0	0	6286.13321612
Mix_33	26495.6669985	17871.8925949	0	0	6500.17586186
Mix_34	24674.2503021	16680.9585427	0	0	6399.25553033
Mix_35	24548.0012209	16842.5668819	0	0	6771.50242866
Mix_36	26569.3092939	17844.9252943	0	0	6725.25264899
Mix_37	25090.198091	17357.3353274	0	0	7126.2653545
Mix_38	23656.801005	16350.1454501	0	0	6516.58663554
Mix_39	26538.5661102	17411.2682473	0	0	5955.2336302
Mix_40	25929.1861245	17695.4228837	0	0	7163.47888426
Mix_41	23192.4912694	16148.2202045	0	0	6927.72216297
Mix_42	30073.0332403	19737.2768593	0	0	6625.62839535
Mix_43	25478.9647305	17146.4145175	0	0	6610.51923587
Mix_44	22346.5338931	15667.6306203	0	0	6599.19782033
Mix_45	27942.85156	18684.9532973	0	0	6784.97002736
Mix_46	30319.1352636	19734.1834462	0	0	6486.16065534
Mix_47	24746.5121652	16801.2217323	0	0	6499.38398001
Mix_48	26026.2278785	17514.3816254	0	0	6632.63269799
Mix_49	23949.7516571	16753.4516056	0	0	7141.04062728
Mix_50	29665.2357551	19609.7718512	0	0	6636.20303939
Mix_51	26498.1096001	17706.2206193	0	0	6456.74306352
Mix_52	27015.4822018	18430.8798322	0	0	7062.31846571
Mix_53	27032.8987937	17975.8422627	0	0	6391.21797507
Mix_54	20366.2182786	14631.2423468	0	0	6846.71789127
Mix_55	24300.1564944	17057.616091	0	0	7278.58482293
Mix_56	28915.7615551	19204.3143239	0	0	6654.68552604
