	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	0.35449651204	0	0	0
S10006	0	0.359778436531	0	0	0
S1001	0	0.366725285991	0	0	0
S10010	0	0.360928176239	0	0	0
S10011	0	0.348578096211	0	0	0
S10014	0	0.37049974089	0	0	0
S10026	0	0.370655949494	0	0	0
S10032	0	0.362706764077	0	0	0
S10036	0	0.366841155674	0	0	0
S10042	0	0.36585433135	0	0	0
S10044	0	0.378382148591	0	0	0
S10049	0	0.377255862662	0	0	0
S10057	0	0.359652079306	0	0	0
S10062	0	0.369534778823	0	0	0
S10066	0	0.342957313046	0	0	0
S10067	0	0.386276531994	0	0	0
S1007	0	0.360234771186	0	0	0
S10073	0	0.383764936122	0	0	0
S10077	0	0.353294706241	0	0	0
S10080	0	0.357537380248	0	0	0
S10082	0	0.382720809203	0	0	0
S10087	0	0.379725978336	0	0	0
S10089	0	0.359959791812	0	0	0
S1009	0	0.384201887072	0	0	0
S10090	0	0.372314987754	0	0	0
S10093	0	0.343980404069	0	0	0
S10094	0	0.367380164361	0	0	0
S1010	0	0.359566616863	0	0	0
S10111	0	0.372867912477	0	0	0
S10116	0	0.370744143351	0	0	0
S10119	0	0.376739444979	0	0	0
S10121	0	0.379214089392	0	0	0
S10130	0	0.355874337242	0	0	0
S10140	0	0.365300442472	0	0	0
S10142	0	0.385306861261	0	0	0
S10150	0	0.33709142897	0	0	0
S10155	0	0.377124342658	0	0	0
S1016	0	0.371713967219	0	0	0
S10163	0	0.339603911202	0	0	0
S10167	0	0.365452756438	0	0	0
S10168	0	0.382634898055	0	0	0
S10173	0	0.382137136919	0	0	0
S10175	0	0.372479029639	0	0	0
S10179	0	0.379404886438	0	0	0
S10186	0	0.386373945357	0	0	0
S1019	0	0.375035874828	0	0	0
S10190	0	0.382071733445	0	0	0
S10195	0	0.351506565967	0	0	0
S10196	0	0.367747846015	0	0	0
S10200	0	0.365779914071	0	0	0
S10201	0	0.341806097855	0	0	0
S10202	0	0.364835936608	0	0	0
S10205	0	0.375633974926	0	0	0
S10211	0	0.355824761398	0	0	0
S10221	0	0.363295941958	0	0	0
S10222	0	0.353755426921	0	0	0
S10226	0	0.371387963166	0	0	0
S10227	0	0.358327590391	0	0	0
S10228	0	0.366516409631	0	0	0
S10232	0	0.383499773637	0	0	0
S10248	0	0.386571654689	0	0	0
S10249	0	0.343836038479	0	0	0
S1025	0	0.37897187149	0	0	0
S10266	0	0.347178259026	0	0	0
S10269	0	0.37107434412	0	0	0
S10272	0	0.366351056861	0	0	0
S10273	0	0.368787707418	0	0	0
S10274	0	0.36239162015	0	0	0
S1028	0	0.378316904346	0	0	0
S10280	0	0.36396410808	0	0	0
S10283	0	0.395934394908	0	0	0
S1029	0	0.363675778753	0	0	0
S10292	0	0.379073513067	0	0	0
S10294	0	0.380456805555	0	0	0
S10302	0	0.377325180063	0	0	0
S10303	0	0.36869072445	0	0	0
S10323	0	0.361677861648	0	0	0
S10326	0	0.371903431517	0	0	0
S10328	0	0.380693166497	0	0	0
S10329	0	0.380286056236	0	0	0
S10336	0	0.364263191547	0	0	0
S10340	0	0.379141524804	0	0	0
S10347	0	0.349454214791	0	0	0
S10353	0	0.373455609785	0	0	0
S10356	0	0.364873400899	0	0	0
S10358	0	0.36522322029	0	0	0
S10365	0	0.367345265817	0	0	0
S1037	0	0.396766116646	0	0	0
S10373	0	0.3733747168	0	0	0
S10374	0	0.369044326132	0	0	0
S10375	0	0.366020376868	0	0	0
S10377	0	0.344097451766	0	0	0
S10378	0	0.384297208572	0	0	0
S10390	0	0.352359471373	0	0	0
S10391	0	0.366550944697	0	0	0
S10393	0	0.38358982374	0	0	0
S10400	0	0.348858177108	0	0	0
S10401	0	0.359493679676	0	0	0
S10406	0	0.356945370378	0	0	0
S10408	0	0.350633186488	0	0	0
S10409	0	0.3713448192	0	0	0
S10418	0	0.342265275778	0	0	0
S10431	0	0.360114174125	0	0	0
S10438	0	0.363598535914	0	0	0
S10439	0	0.366533124843	0	0	0
S10441	0	0.341606368216	0	0	0
S10442	0	0.358332518967	0	0	0
S1046	0	0.357315170002	0	0	0
S10478	0	0.340508272101	0	0	0
S10480	0	0.387410295653	0	0	0
S10484	0	0.353772591566	0	0	0
S10492	0	0.370937500278	0	0	0
S10496	0	0.389882055836	0	0	0
S10510	0	0.364752550592	0	0	0
S10513	0	0.362473652942	0	0	0
S10516	0	0.363948023891	0	0	0
S10534	0	0.370668727026	0	0	0
S10535	0	0.376663682681	0	0	0
S10537	0	0.362767582925	0	0	0
S1054	0	0.367316144898	0	0	0
S10543	0	0.376328693416	0	0	0
S10546	0	0.368969428645	0	0	0
S1055	0	0.346999921069	0	0	0
S10551	0	0.361266807568	0	0	0
S10552	0	0.344968996715	0	0	0
S10555	0	0.381981172315	0	0	0
S10559	0	0.366144671239	0	0	0
S1056	0	0.384886756078	0	0	0
S10563	0	0.361471874564	0	0	0
S10574	0	0.382787105171	0	0	0
S10576	0	0.358764370134	0	0	0
S10578	0	0.353379583944	0	0	0
S10579	0	0.372183737323	0	0	0
S10582	0	0.373069314104	0	0	0
S1059	0	0.365782563331	0	0	0
S10599	0	0.364320065827	0	0	0
S10611	0	0.370101979126	0	0	0
S10614	0	0.359148079687	0	0	0
S10624	0	0.375713442697	0	0	0
S10632	0	0.363381983583	0	0	0
S10634	0	0.380502490003	0	0	0
S10638	0	0.347789590168	0	0	0
S10644	0	0.384044774946	0	0	0
S10649	0	0.367434900634	0	0	0
S10652	0	0.359930920561	0	0	0
S10654	0	0.374778374361	0	0	0
S10655	0	0.369685028493	0	0	0
S10656	0	0.387267214646	0	0	0
S10657	0	0.348576482412	0	0	0
S10658	0	0.382965621687	0	0	0
S10660	0	0.382158778305	0	0	0
S10661	0	0.381841497009	0	0	0
S10676	0	0.36819935383	0	0	0
S1068	0	0.383136546661	0	0	0
S10681	0	0.359558560141	0	0	0
S10686	0	0.361091936905	0	0	0
S10688	0	0.36250069438	0	0	0
S10690	0	0.355006933131	0	0	0
S10698	0	0.385320202672	0	0	0
S107	0	0.38193944905	0	0	0
S10703	0	0.385408489399	0	0	0
S10726	0	0.371034737571	0	0	0
S10729	0	0.342444860617	0	0	0
S10733	0	0.375535148736	0	0	0
S10734	0	0.360186152199	0	0	0
S10735	0	0.367632923918	0	0	0
S10740	0	0.34513639965	0	0	0
S10745	0	0.360635165305	0	0	0
S10748	0	0.361020090111	0	0	0
S10753	0	0.353988183919	0	0	0
S10756	0	0.370911699843	0	0	0
S10757	0	0.387775277056	0	0	0
S1076	0	0.36403809837	0	0	0
S10764	0	0.354952823489	0	0	0
S10767	0	0.382678426454	0	0	0
S10776	0	0.367958918853	0	0	0
S10778	0	0.365864813828	0	0	0
S10784	0	0.359400908252	0	0	0
S10787	0	0.369347463533	0	0	0
S10800	0	0.384806572952	0	0	0
S10805	0	0.351882230631	0	0	0
S10813	0	0.371181797773	0	0	0
S10814	0	0.355428706747	0	0	0
S10815	0	0.376939197529	0	0	0
S10817	0	0.366452400434	0	0	0
S1083	0	0.382000682422	0	0	0
S10835	0	0.362256621296	0	0	0
S10838	0	0.372569208133	0	0	0
S10844	0	0.378310107562	0	0	0
S10845	0	0.366323748916	0	0	0
S10846	0	0.392314967315	0	0	0
S10853	0	0.360590091019	0	0	0
S10854	0	0.385460585004	0	0	0
S10865	0	0.362831101934	0	0	0
S10866	0	0.370979331749	0	0	0
S10869	0	0.354869122093	0	0	0
S10873	0	0.358391509475	0	0	0
S10876	0	0.385849383838	0	0	0
S10883	0	0.360042774542	0	0	0
S10885	0	0.351829203358	0	0	0
S10893	0	0.360575033505	0	0	0
S10895	0	0.363791625686	0	0	0
