	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	6.17719059936e-111	0.21254084971	8.08899183075e-89	0	0
S10006	5.30938685671e-111	0.188231536413	7.56062122346e-89	0	0
S1001	4.82993029423e-111	0.180701064467	7.71283595227e-89	0	0
S10010	7.09089235565e-111	0.197008526033	8.03830408583e-89	0	0
S10011	5.2616900096e-111	0.201803442798	7.70365916476e-89	0	0
S10014	5.93265166615e-111	0.209405536126	8.22091705874e-89	0	0
S10026	5.72908192962e-111	0.202372905413	7.79849592968e-89	0	0
S10032	5.25798042318e-111	0.20137336988	8.3381615912e-89	0	0
S10036	5.57491617686e-111	0.203306334721	8.11172225776e-89	0	0
S10042	5.46916216774e-111	0.192666220837	8.13169859122e-89	0	0
S10044	5.64717503223e-111	0.189505969131	7.11466772018e-89	0	0
S10049	5.32412157295e-111	0.194444386987	7.31653553353e-89	0	0
S10057	4.41312194114e-111	0.203504377777	6.88759152278e-89	0	0
S10062	5.56451640951e-111	0.197386554728	8.21835780539e-89	0	0
S10066	7.82635379267e-111	0.20338680749	9.08239337684e-89	0	0
S10067	5.12370613208e-111	0.20676023334	7.52183759165e-89	0	0
S1007	5.26058052277e-111	0.201373184091	7.78745182721e-89	0	0
S10073	5.66693406539e-111	0.205256854305	7.56454594002e-89	0	0
S10077	5.30514716614e-111	0.209589967031	8.30981338516e-89	0	0
S10080	5.39795581446e-111	0.20143524473	8.08295352222e-89	0	0
S10082	5.07466271463e-111	0.203727488405	6.91652352514e-89	0	0
S10087	5.37576595636e-111	0.218449226663	8.37870774421e-89	0	0
S10089	6.51974744684e-111	0.211829418963	8.65187438843e-89	0	0
S1009	4.16492203898e-111	0.235638904072	6.5920057583e-89	0	0
S10090	5.99691320263e-111	0.21450276698	7.792966848e-89	0	0
S10093	4.94962109848e-111	0.171471261758	7.31296551193e-89	0	0
S10094	5.82614667265e-111	0.187763318674	7.94421683282e-89	0	0
S1010	5.22983697295e-111	0.20752218931	8.24550978773e-89	0	0
S10111	5.11342209862e-111	0.196705145828	7.41742167205e-89	0	0
S10116	3.82476898303e-111	0.206509673847	7.38632010459e-89	0	0
