	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	0.733051605441	0	0	0
S10006	0	0.743402226503	0	0	0
S1001	0	0.747692063634	0	0	0
S10010	0	0.728680569164	0	0	0
S10011	0	0.74746510751	0	0	0
S10014	0	0.737523490271	0	0	0
S10026	0	0.745071492348	0	0	0
S10032	0	0.714597428613	0	0	0
S10036	0	0.760964684844	0	0	0
S10042	0	0.733739548677	0	0	0
S10044	0	0.749339456136	0	0	0
S10049	0	0.741953075473	0	0	0
S10057	0	0.753791440845	0	0	0
S10062	0	0.739240843826	0	0	0
S10066	0	0.727110156007	0	0	0
S10067	0	0.758005746608	0	0	0
S1007	0	0.741590075547	0	0	0
S10073	0	0.764947216117	0	0	0
S10077	0	0.725598189068	0	0	0
S10080	0	0.727376175059	0	0	0
S10082	0	0.753787337281	0	0	0
S10087	0	0.727402454641	0	0	0
S10089	0	0.7334629325	0	0	0
S1009	0	0.752706512798	0	0	0
S10090	0	0.73756099159	0	0	0
S10093	0	0.749364590234	0	0	0
S10094	0	0.734043979042	0	0	0
S1010	0	0.732627249856	0	0	0
S10111	0	0.754279799013	0	0	0
S10116	0	0.762167094872	0	0	0
S10119	0	0.756160604523	0	0	0
S10121	0	0.740433084386	0	0	0
S10130	0	0.730452128982	0	0	0
S10140	0	0.710531797943	0	0	0
S10142	0	0.733459943906	0	0	0
S10150	0	0.704900388501	0	0	0
S10155	0	0.746966378839	0	0	0
S1016	0	0.741154006825	0	0	0
S10163	0	0.724908537806	0	0	0
S10167	0	0.745392925468	0	0	0
S10168	0	0.751927661134	0	0	0
S10173	0	0.760597020167	0	0	0
S10175	0	0.73617165899	0	0	0
S10179	0	0.764561315498	0	0	0
S10186	0	0.747814192656	0	0	0
S1019	0	0.747972677062	0	0	0
S10190	0	0.755609461537	0	0	0
S10195	0	0.731173895018	0	0	0
S10196	0	0.751720981206	0	0	0
S10200	0	0.736763567072	0	0	0
S10201	0	0.703004175752	0	0	0
S10202	0	0.735246180516	0	0	0
S10205	0	0.739363740548	0	0	0
S10211	0	0.748479426434	0	0	0
