	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.0	0.0	0.0726	0.4108	0.4775
Mix_2	0.209	0.0	0.0	0.1944	0.3683
Mix_3	0.0	0.0	0.0703	0.1542	0.7409
Mix_4	0.0342	0.0	0.0484	0.0865	0.6962
Mix_5	0.3962	0.0	0.2114	0.0002	0.3566
Mix_6	0.1225	0.0	0.0986	0.4564	0.3145
Mix_7	0.1182	0.0	0.0	0.0026	0.6278
Mix_8	0.1912	0.0	0.0	0.254	0.026
Mix_9	0.1647	0.0	0.0	0.1682	0.5898
Mix_10	0.2444	0.0	0.0	0.2885	0.4427
Mix_11	0.1347	0.0	0.0	0.0946	0.3672
Mix_12	0.0	0.0	0.0077	0.3055	0.6395
Mix_13	0.3093	0.0	0.0	0.1087	0.5538
Mix_14	0.0	0.0	0.0333	0.0	0.8565
Mix_15	0.0366	0.0	0.0	0.1104	0.3928
Mix_16	0.1598	0.0	0.0	0.1888	0.3211
Mix_17	0.0745	0.0	0.0	0.088	0.4923
Mix_18	0.0328	0.0	0.0	0.138	0.0991
Mix_19	0.0	0.0	0.0616	0.3465	0.5762
Mix_20	0.1922	0.0	0.0	0.2782	0.4123
Mix_21	0.1774	0.0	0.0	0.3482	0.363
Mix_22	0.0	0.0	0.0	0.4006	0.5641
Mix_23	0.3107	0.0	0.0	0.1578	0.2638
Mix_24	0.0	0.0	0.0	0.1595	0.2034
Mix_25	0.3148	0.0	0.0	0.0	0.5474
Mix_26	0.1729	0.0	0.0	0.0594	0.3518
Mix_27	0.244	0.0	0.0	0.2833	0.2244
Mix_28	0.1077	0.0	0.0	0.3162	0.4761
Mix_29	0.2326	0.0	0.0	0.0552	0.3204
Mix_30	0.1098	0.0	0.1034	0.0	0.745
Mix_31	0.1806	0.0	0.0	0.1725	0.3874
Mix_32	0.0255	0.0	0.0	0.2087	0.1015
Mix_33	0.0	0.0	0.0	0.2135	0.4312
Mix_34	0.1628	0.0	0.0328	0.4081	0.3844
Mix_35	0.1122	0.0	0.0476	0.0995	0.5456
Mix_36	0.1678	0.0	0.0	0.1444	0.5852
Mix_37	0.0	0.0	0.1137	0.1725	0.6764
Mix_38	0.0	0.0	0.0	0.2795	0.6068
Mix_39	0.278	0.0	0.0	0.3898	0.0749
Mix_40	0.1445	0.0	0.1482	0.0961	0.5879
Mix_41	0.0694	0.0	0.1813	0.1948	0.5122
Mix_42	0.1859	0.0	0.0	0.0622	0.2559
Mix_43	0.2093	0.0	0.0509	0.2807	0.437
Mix_44	0.0	0.0	0.0953	0.2931	0.571
Mix_45	0.0095	0.0	0.0	0.2418	0.6922
Mix_46	0.2113	0.0	0.0	0.1773	0.2037
Mix_47	0.1046	0.0	0.0084	0.3623	0.492
Mix_48	0.1699	0.0	0.0	0.1391	0.478
Mix_49	0.0	0.0	0.1827	0.0	0.6707
Mix_50	0.0	0.0	0.0	0.1825	0.3609
Mix_51	0.1591	0.0	0.0	0.1715	0.3548
Mix_52	0.0	0.0	0.0	0.1247	0.8471
Mix_53	0.1196	0.0	0.0	0.3099	0.446
Mix_54	0.0	0.0	0.4185	0.3496	0.2318
Mix_55	0.0	0.0	0.2028	0.122	0.6646
Mix_56	0.0	0.0	0.0	0.2432	0.4688
Mix_57	0.0	0.0	0.2706	0.1429	0.5382
Mix_58	0.0372	0.0	0.0	0.1106	0.4574
Mix_59	0.0	0.0	0.3427	0.1177	0.5334
Mix_60	0.3576	0.0	0.0	0.0	0.4561
Mix_61	0.2664	0.0	0.112	0.2339	0.3675
Mix_62	0.3524	0.0	0.2356	0.0	0.3819
Mix_63	0.0	0.0	0.288	0.3136	0.3982
Mix_64	0.1391	0.0	0.0	0.4024	0.4431
Mix_65	0.1342	0.0	0.0	0.3269	0.4812
Mix_66	0.2212	0.0	0.0	0.0149	0.5905
Mix_67	0.3563	0.0	0.0223	0.346	0.2328
Mix_68	0.0619	0.0	0.0	0.2151	0.32
Mix_69	0.3126	0.0	0.0	0.1405	0.5127
Mix_70	0.0283	0.0	0.0	0.1739	0.3771
Mix_71	0.0935	0.0	0.0994	0.1416	0.6387
Mix_72	0.0065	0.0	0.0	0.3404	0.0532
Mix_73	0.0	0.0	0.164	0.0798	0.7275
Mix_74	0.238	0.0	0.1674	0.2705	0.3216
Mix_75	0.0779	0.0	0.2154	0.0588	0.5526
Mix_76	0.0793	0.0	0.1867	0.0357	0.6539
Mix_77	0.0455	0.0	0.0112	0.3593	0.5302
Mix_78	0.0	0.0	0.0	0.0	0.7704
Mix_79	0.0	0.0	0.4514	0.2568	0.2918
Mix_80	0.091	0.0	0.0	0.1859	0.3574
Mix_81	0.087	0.0	0.0794	0.2567	0.5502
Mix_82	0.1834	0.0	0.0135	0.0	0.7267
Mix_83	0.2159	0.0	0.0	0.2321	0.5119
Mix_84	0.0777	0.0	0.0	0.2541	0.4142
Mix_85	0.1267	0.0	0.0924	0.0044	0.6365
Mix_86	0.0054	0.0	0.1299	0.2804	0.5657
Mix_87	0.447	0.0	0.1907	0.2938	0.0639
Mix_88	0.2406	0.0	0.0	0.126	0.0516
Mix_89	0.0	0.0	0.0713	0.3179	0.5791
Mix_90	0.1355	0.0	0.3959	0.0	0.4337
Mix_91	0.4465	0.0	0.0003	0.0578	0.3602
Mix_92	0.1311	0.0	0.1966	0.2149	0.4123
Mix_93	0.0374	0.0	0.0	0.306	0.0
Mix_94	0.2814	0.0	0.0	0.1278	0.1573
Mix_95	0.0598	0.0	0.0424	0.1358	0.4458
Mix_96	0.0	0.0	0.0	0.1514	0.4769
Mix_97	0.1514	0.0	0.1266	0.2997	0.4062
Mix_98	0.3476	0.0	0.0	0.5375	0.0
Mix_99	0.0	0.0	0.0	0.0	0.417
Mix_100	0.1133	0.0	0.0577	0.3792	0.3978
