	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0086	0.0802	0.4033	0	0	0	0
mix_2	0.0232	0.0929	0.282	0	0	0	0
mix_3	0.0129	0.1282	0.1626	0	0	0	0
mix_4	0.0192	0.2644	0.2948	0	0	0	0
mix_5	0.0171	0.1549	0.2865	0	0	0	0
mix_6	0.0193	0.2049	0.322	0	0	0	0
mix_7	0.0168	0.1231	0.2452	0	0	0	0
mix_8	0.0123	0.0792	0.2821	0	0	0	0
mix_9	0.02	0.2539	0.369	0	0	0	0
mix_10	0.0237	0.3113	0.1832	0	0	0	0
mix_11	0.023	0.1097	0.408	0	0	0	0
mix_12	0.0087	0.2222	0.2767	0	0	0	0
mix_13	0.0105	0.3547	0.2359	0	0	0	0
mix_14	0.0227	0.3096	0.3071	0	0	0	0
mix_15	0.016	0.1434	0.2848	0	0	0	0
mix_16	0.0228	0.0977	0.1433	0	0	0	0
mix_17	0.0176	0.1508	0.1297	0	0	0	0
mix_18	0.0167	0.3796	0.1145	0	0	0	0
mix_19	0.0067	0.1107	0.193	0	0	0	0
mix_20	0.0228	0.2266	0.2786	0	0	0	0
mix_21	0.0107	0.2623	0.1337	0	0	0	0
mix_22	0.0135	0.2014	0.3508	0	0	0	0
mix_23	0.021	0.2364	0.3218	0	0	0	0
mix_24	0.0155	0.1915	0.2472	0	0	0	0
mix_25	0.0216	0.2871	0.3217	0	0	0	0
mix_26	0.0088	0.2632	0.1186	0	0	0	0
mix_27	0.0383	0.3725	0.1691	0	0	0	0
mix_28	0.0186	0.2027	0.2975	0	0	0	0
mix_29	0.0153	0.1181	0.3713	0	0	0	0
mix_30	0.0169	0.2737	0.3053	0	0	0	0
mix_31	0.0118	0.2561	0.2647	0	0	0	0
mix_32	0.0226	0.356	0.3087	0	0	0	0
mix_33	0.011	0.3193	0.1857	0	0	0	0
mix_34	0.0143	0.2225	0.1069	0	0	0	0
mix_35	0.0101	0.2275	0.3033	0	0	0	0
mix_36	0.0141	0.2022	0.2766	0	0	0	0
mix_37	0.0128	0.1477	0.1858	0	0	0	0
mix_38	0.0144	0.1103	0.256	0	0	0	0
mix_39	0.0184	0.199	0.3081	0	0	0	0
mix_40	0.0118	0.2729	0.2395	0	0	0	0
mix_41	0.0125	0.2353	0.1411	0	0	0	0
mix_42	0.0261	0.4231	0.2099	0	0	0	0
mix_43	0.0188	0.2822	0.1158	0	0	0	0
mix_44	0.0249	0.212	0.2974	0	0	0	0
mix_45	0.0179	0.1331	0.2866	0	0	0	0
mix_46	0.008	0.2411	0.2014	0	0	0	0
mix_47	0.0193	0.0523	0.0844	0	0	0	0
mix_48	0.0245	0.372	0.1804	0	0	0	0
mix_49	0.0149	0.2126	0.3406	0	0	0	0
mix_50	0.0141	0.1988	0.3218	0	0	0	0
mix_51	0.0152	0.2156	0.106	0	0	0	0
mix_52	0.0152	0.216	0.1575	0	0	0	0
mix_53	0.0315	0.2234	0.1551	0	0	0	0
mix_54	0.0178	0.2603	0.2397	0	0	0	0
mix_55	0.0108	0.3196	0.1297	0	0	0	0
mix_56	0.0097	0.3162	0.2772	0	0	0	0
mix_57	0.0197	0.2156	0.3688	0	0	0	0
mix_58	0.0107	0.1826	0.2765	0	0	0	0
mix_59	0.0225	0.1782	0.1557	0	0	0	0
mix_60	0.0156	0.2933	0.1824	0	0	0	0
mix_61	0.0173	0.2053	0.2539	0	0	0	0
mix_62	0.0111	0.1598	0.204	0	0	0	0
mix_63	0.0107	0.22	0.2783	0	0	0	0
mix_64	0.0267	0.0526	0.0969	0	0	0	0
mix_65	0.0131	0.1874	0.1705	0	0	0	0
mix_66	0.0248	0.1325	0.2389	0	0	0	0
mix_67	0.0218	0.0985	0.3528	0	0	0	0
mix_68	0.0148	0.2021	0.1881	0	0	0	0
mix_69	0.025	0.2577	0.2581	0	0	0	0
mix_70	0.0079	0.2284	0.1344	0	0	0	0
mix_71	0.0138	0.1663	0.2158	0	0	0	0
mix_72	0.0138	0.1334	0.2084	0	0	0	0
mix_73	0.014	0.2082	0.1484	0	0	0	0
mix_74	0.0176	0.3257	0.3322	0	0	0	0
mix_75	0.0204	0.3041	0.1846	0	0	0	0
mix_76	0.0122	0.0797	0.3171	0	0	0	0
mix_77	0.0212	0.2444	0.2755	0	0	0	0
mix_78	0.015	0.2218	0.1983	0	0	0	0
mix_79	0.0299	0.1419	0.1304	0	0	0	0
mix_80	0.0287	0.2801	0.1572	0	0	0	0
mix_81	0.0226	0.1471	0.1474	0	0	0	0
mix_82	0.0082	0.0606	0.1072	0	0	0	0
mix_83	0.0091	0.2898	0.135	0	0	0	0
mix_84	0.0132	0.138	0.2555	0	0	0	0
mix_85	0.0117	0.1369	0.1762	0	0	0	0
mix_86	0.018	0.2083	0.2643	0	0	0	0
mix_87	0.0182	0.2781	0.4598	0	0	0	0
mix_88	0.0136	0.266	0.296	0	0	0	0
mix_89	0.0359	0.1631	0.0886	0	0	0	0
mix_90	0.0108	0.2245	0.4101	0	0	0	0
mix_91	0.0097	0.215	0.3046	0	0	0	0
mix_92	0.0175	0.2735	0.2448	0	0	0	0
mix_93	0.0177	0.1298	0.1218	0	0	0	0
mix_94	0.0143	0.2904	0.3325	0	0	0	0
mix_95	0.0094	0.3144	0.2475	0	0	0	0
mix_96	0.0187	0.2199	0.2311	0	0	0	0
mix_97	0.0182	0.3061	0.3153	0	0	0	0
mix_98	0.0111	0.3537	0.2134	0	0	0	0
mix_99	0.0284	0.1035	0.1062	0	0	0	0
mix_100	0.0073	0.2575	0.2413	0	0	0	0
