	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	41.95153	0	0	0
S10006	0	42.189786	0	0	0
S1001	0	42.071916	0	0	0
S10010	0	41.978912	0	0	0
S10011	0	42.211024	0	0	0
S10014	0	41.52039	0	0	0
S10026	0	42.083188	0	0	0
S10032	0	42.06036	0	0	0
S10036	0	41.744234	0	0	0
S10042	0	42.518602	0	0	0
S10044	0	42.703142	0	0	0
S10049	0	42.46573	0	0	0
S10057	0	41.755328	0	0	0
S10062	0	42.495476	0	0	0
S10066	0	41.902946	0	0	0
S10067	0	42.21553	0	0	0
S1007	0	42.083888	0	0	0
S10073	0	42.794124	0	0	0
S10077	0	42.077166	0	0	0
S10080	0	42.499212	0	0	0
S10082	0	42.354944	0	0	0
S10087	0	42.282262	0	0	0
S10089	0	41.589278	0	0	0
S1009	0	42.648752	0	0	0
S10090	0	41.393134	0	0	0
S10093	0	42.019544	0	0	0
S10094	0	42.488296	0	0	0
S1010	0	42.475346	0	0	0
S10111	0	42.652854	0	0	0
S10116	0	42.469516	0	0	0
S10119	0	42.341618	0	0	0
S10121	0	41.746678	0	0	0
S10130	0	41.929812	0	0	0
S10140	0	42.074602	0	0	0
S10142	0	41.961434	0	0	0
S10150	0	41.795612	0	0	0
S10155	0	42.535142	0	0	0
S1016	0	41.39381	0	0	0
S10163	0	42.550094	0	0	0
S10167	0	42.348082	0	0	0
S10168	0	41.998492	0	0	0
S10173	0	42.239946	0	0	0
S10175	0	41.890668	0	0	0
S10179	0	43.233886	0	0	0
S10186	0	42.217594	0	0	0
S1019	0	42.014146	0	0	0
S10190	0	42.854896	0	0	0
S10195	0	42.320832	0	0	0
S10196	0	42.820958	0	0	0
S10200	0	41.784308	0	0	0
S10201	0	41.394214	0	0	0
S10202	0	41.74419	0	0	0
S10205	0	42.564188	0	0	0
S10211	0	41.645636	0	0	0
S10221	0	43.065746	0	0	0
S10222	0	41.480376	0	0	0
S10226	0	42.017948	0	0	0
S10227	0	42.090962	0	0	0
S10228	0	41.910188	0	0	0
S10232	0	42.061608	0	0	0
S10248	0	42.06335	0	0	0
S10249	0	41.880182	0	0	0
S1025	0	42.196238	0	0	0
S10266	0	42.079268	0	0	0
S10269	0	41.577734	0	0	0
S10272	0	41.647458	0	0	0
S10273	0	41.795964	0	0	0
S10274	0	42.203672	0	0	0
S1028	0	42.04275	0	0	0
S10280	0	42.915724	0	0	0
S10283	0	42.550342	0	0	0
S1029	0	42.250412	0	0	0
S10292	0	41.951388	0	0	0
S10294	0	42.222976	0	0	0
S10302	0	42.104944	0	0	0
S10303	0	41.729248	0	0	0
S10323	0	42.087568	0	0	0
S10326	0	42.040178	0	0	0
S10328	0	42.203634	0	0	0
S10329	0	42.381994	0	0	0
S10336	0	41.706326	0	0	0
S10340	0	41.992906	0	0	0
S10347	0	41.669434	0	0	0
S10353	0	41.863402	0	0	0
S10356	0	41.892156	0	0	0
S10358	0	41.961022	0	0	0
S10365	0	41.585692	0	0	0
S1037	0	42.465832	0	0	0
S10373	0	42.727024	0	0	0
S10374	0	41.438388	0	0	0
S10375	0	42.868858	0	0	0
S10377	0	42.27207	0	0	0
S10378	0	42.769608	0	0	0
S10390	0	41.234544	0	0	0
S10391	0	41.870124	0	0	0
S10393	0	42.057668	0	0	0
S10400	0	42.22351	0	0	0
