	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
average.A	0.489331641541	0.5541200275	0.480390457167	0.502665621014	0.443976432777	0.457503069855
average.B	0.494395846413	0.558104523243	0.488066346224	0.507577629955	0.449085493989	0.46236980065
average.C	0.493859409569	0.359138063861	0.519525515892	0.267821577278	0.557452197963	0.531180023233
average.D	0.504078174096	0.365808769215	0.526027851023	0.269889528136	0.563451690402	0.537804742668
average.E	0.481000185198	0.419686985515	0.544048656684	0.349837085931	0.517776414835	0.533606270914
average.F	0.480918081822	0.49051214219	0.613154179223	0.451910467333	0.469645227921	0.512075975872
average.G	0.433258789199	0.624545323956	0.393191086249	0.701780769152	0.359776642164	0.369564531836
average.H	0.474782778379	0.720420101419	0.419647393443	0.637157300063	0.390662290086	0.390839357024
average.I	0.467738183367	0.715499123194	0.411524608722	0.63152419025	0.38309124869	0.383956902224
average.J	0.526305152116	0.309735616633	0.528264779498	0.205706634855	0.597421306239	0.553387805389
average.K	0.537832451804	0.323417547901	0.60008589601	0.224434617379	0.596631769291	0.5975342771
average.L	0.513474239859	0.376775939963	0.549222031116	0.281545281381	0.595512809404	0.554752778769
stdev.A	0.000215998154498	0.000155088880763	0.000172239457673	9.14059414878e-05	0.000169080417137	0.000263749743287
stdev.B	0.000474940498797	0.000296098254741	0.000182758096113	0.00010718320395	0.00016917025011	0.000213896409367
stdev.C	0.000807810678908	0.000194303059748	0.000481207973001	0.000181420510811	0.000665269184088	0.00068796340508
stdev.D	0.00058836233378	0.000121205726165	0.000284038794392	0.000136980841529	0.000425069160558	0.000468191669902
stdev.E	0.000709994320993	0.000208621734888	0.000546934163699	0.000243442487931	0.000264434526123	0.000496855876251
stdev.F	0.000318823829467	8.0852131402e-05	0.000154851315803	6.56520920435e-05	9.91405439775e-05	0.000177676668031
stdev.G	0.000133703375147	8.54517080506e-05	0.000214550649194	0.00020783451991	0.000128398875077	0.00016459672284
stdev.H	0.000329551991599	0.000217928843356	0.000373429300081	0.000207600952603	0.000283491371899	0.0002897150488
stdev.I	0.000405452482297	0.000268344082084	0.00023235035357	0.000278442059138	0.000275699688999	0.000283094390966
stdev.J	0.000154667155977	3.00912795429e-05	0.000181279577261	6.89398184605e-05	0.000252384458633	0.00031745384443
stdev.K	0.000587282682643	0.000207272392188	0.000374065701509	0.00031758264368	0.00047938469753	0.0004924987264
stdev.L	0.00061426578859	0.000203750361502	0.000345893470201	0.000250153445063	0.000278305513424	0.000458706846251
