	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	27.4663966667	0	0	0
S10006	0	27.403185	0	0	0
S1001	0	27.7412666667	0	0	0
S10010	0	27.0989566667	0	0	0
S10011	0	27.7574133333	0	0	0
S10014	0	27.3387533333	0	0	0
S10026	0	27.8787583333	0	0	0
S10032	0	27.6162583333	0	0	0
S10036	0	27.4396866667	0	0	0
S10042	0	28.031735	0	0	0
S10044	0	28.5415616667	0	0	0
S10049	0	28.7976866667	0	0	0
S10057	0	27.4552733333	0	0	0
S10062	0	28.3587866667	0	0	0
S10066	0	27.284445	0	0	0
S10067	0	28.7487566667	0	0	0
S1007	0	27.4384066667	0	0	0
S10073	0	29.049905	0	0	0
S10077	0	27.4948083333	0	0	0
S10080	0	28.1251983333	0	0	0
S10082	0	28.8896016667	0	0	0
S10087	0	28.8399716667	0	0	0
S10089	0	27.3316216667	0	0	0
S1009	0	29.4105966667	0	0	0
S10090	0	27.1932816667	0	0	0
S10093	0	26.5072016667	0	0	0
S10094	0	27.6576283333	0	0	0
S1010	0	28.4666233333	0	0	0
S10111	0	29.0338	0	0	0
S10116	0	28.5640433333	0	0	0
S10119	0	28.3433366667	0	0	0
S10121	0	27.8553116667	0	0	0
S10130	0	26.8739466667	0	0	0
S10140	0	27.6549416667	0	0	0
S10142	0	27.9626166667	0	0	0
S10150	0	25.726275	0	0	0
S10155	0	28.60315	0	0	0
S1016	0	27.3543983333	0	0	0
S10163	0	28.35156	0	0	0
S10167	0	27.7798683333	0	0	0
S10168	0	28.3718	0	0	0
S10173	0	29.0908066667	0	0	0
S10175	0	27.418825	0	0	0
S10179	0	29.2855033333	0	0	0
S10186	0	28.87068	0	0	0
S1019	0	28.2818233333	0	0	0
S10190	0	29.3869783333	0	0	0
S10195	0	27.270105	0	0	0
S10196	0	28.0479833333	0	0	0
S10200	0	27.0873616667	0	0	0
S10201	0	25.5740466667	0	0	0
S10202	0	27.9890816667	0	0	0
S10205	0	28.721805	0	0	0
S10211	0	27.454505	0	0	0
S10221	0	28.6593966667	0	0	0
S10222	0	26.8361783333	0	0	0
S10226	0	28.0061716667	0	0	0
S10227	0	27.4480466667	0	0	0
S10228	0	27.71547	0	0	0
S10232	0	28.42079	0	0	0
S10248	0	28.3797116667	0	0	0
S10249	0	26.9859683333	0	0	0
S1025	0	28.5507533333	0	0	0
S10266	0	27.4786916667	0	0	0
S10269	0	27.8901366667	0	0	0
S10272	0	26.71931	0	0	0
S10273	0	27.7972416667	0	0	0
S10274	0	27.60523	0	0	0
S1028	0	28.1511283333	0	0	0
S10280	0	29.366005	0	0	0
S10283	0	29.0211066667	0	0	0
S1029	0	28.0746983333	0	0	0
S10292	0	28.2223116667	0	0	0
S10294	0	28.0753383333	0	0	0
S10302	0	27.9859133333	0	0	0
S10303	0	27.72735	0	0	0
S10323	0	27.7129483333	0	0	0
S10326	0	27.4308516667	0	0	0
S10328	0	28.313115	0	0	0
S10329	0	28.5298716667	0	0	0
S10336	0	27.1427533333	0	0	0
S10340	0	28.460235	0	0	0
S10347	0	27.0977483333	0	0	0
S10353	0	28.0942233333	0	0	0
S10356	0	27.9126183333	0	0	0
S10358	0	27.6161983333	0	0	0
S10365	0	27.375635	0	0	0
S1037	0	29.188275	0	0	0
S10373	0	28.48235	0	0	0
S10374	0	27.124215	0	0	0
S10375	0	27.8468916667	0	0	0
S10377	0	27.4464833333	0	0	0
S10378	0	28.7342983333	0	0	0
S10390	0	26.6788733333	0	0	0
S10391	0	26.8106933333	0	0	0
S10393	0	28.2959	0	0	0
S10400	0	27.42001	0	0	0
S10401	0	27.6175116667	0	0	0
S10406	0	26.596135	0	0	0
S10408	0	28.144025	0	0	0
S10409	0	28.840085	0	0	0
S10418	0	25.5773583333	0	0	0
S10431	0	27.5772783333	0	0	0
S10438	0	27.8333566667	0	0	0
S10439	0	28.0833933333	0	0	0
S10441	0	27.4751133333	0	0	0
S10442	0	28.0058783333	0	0	0
S1046	0	27.4474016667	0	0	0
S10478	0	26.2726766667	0	0	0
S10480	0	27.95078	0	0	0
S10484	0	27.4215416667	0	0	0
S10492	0	29.3066266667	0	0	0
S10496	0	28.9994316667	0	0	0
S10510	0	27.6133333333	0	0	0
S10513	0	27.1578416667	0	0	0
S10516	0	27.3398266667	0	0	0
S10534	0	28.3181483333	0	0	0
S10535	0	28.3834066667	0	0	0
S10537	0	27.8528733333	0	0	0
S1054	0	27.6998783333	0	0	0
S10543	0	27.93962	0	0	0
S10546	0	27.1086916667	0	0	0
S1055	0	26.40085	0	0	0
S10551	0	27.2631866667	0	0	0
S10552	0	26.1819033333	0	0	0
S10555	0	29.1770133333	0	0	0
S10559	0	27.3351183333	0	0	0
S1056	0	28.84908	0	0	0
S10563	0	28.46642	0	0	0
S10574	0	28.6297683333	0	0	0
S10576	0	26.693655	0	0	0
S10578	0	26.873525	0	0	0
S10579	0	27.49082	0	0	0
S10582	0	27.772655	0	0	0
S1059	0	28.283925	0	0	0
S10599	0	27.6039	0	0	0
S10611	0	27.8444633333	0	0	0
S10614	0	27.13929	0	0	0
S10624	0	27.93577	0	0	0
S10632	0	26.84563	0	0	0
S10634	0	28.2770383333	0	0	0
S10638	0	28.257345	0	0	0
S10644	0	28.8197216667	0	0	0
S10649	0	27.21133	0	0	0
S10652	0	26.6958716667	0	0	0
S10654	0	27.9537383333	0	0	0
S10655	0	27.7830666667	0	0	0
S10656	0	28.9188933333	0	0	0
S10657	0	27.3215666667	0	0	0
S10658	0	28.8647316667	0	0	0
S10660	0	28.08311	0	0	0
S10661	0	29.0515183333	0	0	0
S10676	0	26.953895	0	0	0
S1068	0	28.5330283333	0	0	0
S10681	0	26.91111	0	0	0
S10686	0	26.8239166667	0	0	0
S10688	0	29.2865666667	0	0	0
S10690	0	27.0046966667	0	0	0
S10698	0	28.3340083333	0	0	0
S107	0	28.857165	0	0	0
S10703	0	28.258645	0	0	0
S10726	0	28.28418	0	0	0
S10729	0	27.2389883333	0	0	0
S10733	0	28.0029183333	0	0	0
S10734	0	28.4727933333	0	0	0
S10735	0	28.0248216667	0	0	0
S10740	0	27.8146833333	0	0	0
S10745	0	26.93705	0	0	0
S10748	0	27.9141066667	0	0	0
S10753	0	28.8209483333	0	0	0
S10756	0	28.281545	0	0	0
S10757	0	30.042425	0	0	0
S1076	0	28.1891533333	0	0	0
S10764	0	27.5018166667	0	0	0
S10767	0	28.6275166667	0	0	0
S10776	0	27.82981	0	0	0
S10778	0	28.3164133333	0	0	0
S10784	0	26.9716	0	0	0
S10787	0	27.7619566667	0	0	0
S10800	0	28.8781633333	0	0	0
S10805	0	27.4858366667	0	0	0
S10813	0	27.3681116667	0	0	0
S10814	0	26.3629216667	0	0	0
S10815	0	28.133205	0	0	0
S10817	0	27.98857	0	0	0
S1083	0	28.6973133333	0	0	0
S10835	0	26.6206716667	0	0	0
S10838	0	27.8603616667	0	0	0
S10844	0	27.94924	0	0	0
S10845	0	27.1804133333	0	0	0
S10846	0	29.2507883333	0	0	0
S10853	0	25.881125	0	0	0
S10854	0	29.1996416667	0	0	0
S10865	0	27.83269	0	0	0
S10866	0	27.8975716667	0	0	0
S10869	0	26.7855616667	0	0	0
S10873	0	27.3411083333	0	0	0
S10876	0	28.9708966667	0	0	0
S10883	0	27.0852166667	0	0	0
S10885	0	27.5719433333	0	0	0
S10893	0	27.2870166667	0	0	0
S10895	0	27.17199	0	0	0
S10902	0	27.792485	0	0	0
S10903	0	27.2591066667	0	0	0
S1092	0	27.46643	0	0	0
S10925	0	27.6312433333	0	0	0
S10927	0	27.9873516667	0	0	0
S10936	0	28.9237716667	0	0	0
S10945	0	28.259775	0	0	0
S10947	0	26.8893066667	0	0	0
S10949	0	28.680185	0	0	0
S1095	0	26.6289233333	0	0	0
S10961	0	27.1920066667	0	0	0
S10969	0	28.2201866667	0	0	0
S10972	0	27.16731	0	0	0
S10973	0	28.061885	0	0	0
S10978	0	27.8885233333	0	0	0
S10979	0	28.29388	0	0	0
S10986	0	27.0874083333	0	0	0
S10989	0	28.2211483333	0	0	0
S10995	0	27.9727083333	0	0	0
S11005	0	28.04161	0	0	0
S11008	0	28.0105666667	0	0	0
S11010	0	26.7011216667	0	0	0
S11013	0	27.842895	0	0	0
S11016	0	28.715325	0	0	0
S11017	0	27.126455	0	0	0
S11020	0	27.8051733333	0	0	0
S11027	0	27.4801466667	0	0	0
S11035	0	27.4484083333	0	0	0
S11041	0	27.8776466667	0	0	0
S1106	0	28.43781	0	0	0
S11071	0	29.3813866667	0	0	0
S11076	0	27.6955433333	0	0	0
S11078	0	28.063465	0	0	0
S11081	0	27.70062	0	0	0
S11086	0	27.8000933333	0	0	0
S1109	0	27.986485	0	0	0
S11096	0	27.48417	0	0	0
S11100	0	27.8710633333	0	0	0
S11107	0	27.87674	0	0	0
