	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.0167	0.1042	0.0437	0.1601	0.5239
Mix_2	0.1252	0.2337	0.0205	0.0768	0.4904
Mix_3	0.0222	0.0	0.0818	0.0684	0.7932
Mix_4	0.0521	0.0616	0.0844	0.0364	0.7462
Mix_5	0.2462	0.0	0.1309	0.0468	0.5268
Mix_6	0.112	0.0	0.0	0.205	0.461
Mix_7	0.0638	0.1193	0.0	0.03	0.7848
Mix_8	0.0911	0.3582	0.0	0.0935	0.4072
Mix_9	0.121	0.0835	0.0345	0.0708	0.6298
Mix_10	0.1682	0.0	0.0	0.1208	0.5625
Mix_11	0.0834	0.3208	0.021	0.0397	0.5137
Mix_12	0.0	0.0647	0.043	0.1229	0.6723
Mix_13	0.1876	0.0011	0.0	0.0755	0.6604
Mix_14	0.0103	0.0	0.0787	0.0076	0.9034
Mix_15	0.0192	0.3359	0.0	0.0376	0.5994
Mix_16	0.0899	0.2154	0.0	0.0725	0.5674
Mix_17	0.0414	0.2181	0.0	0.0423	0.6923
Mix_18	0.0	0.5173	0.0	0.031	0.4517
Mix_19	0.0266	0.0	0.0391	0.1355	0.6408
Mix_20	0.1251	0.1207	0.0	0.1096	0.5451
Mix_21	0.1058	0.1273	0.0	0.1341	0.4872
Mix_22	0.0223	0.0	0.0	0.1782	0.6402
Mix_23	0.1792	0.2461	0.0	0.0678	0.4473
Mix_24	0.0	0.451	0.0	0.0295	0.5078
Mix_25	0.1722	0.0572	0.0	0.0362	0.7048
Mix_26	0.0882	0.2202	0.0	0.0306	0.6545
Mix_27	0.1223	0.0673	0.0	0.1039	0.5762
Mix_28	0.0736	0.1428	0.0	0.1201	0.5437
Mix_29	0.1139	0.2228	0.0	0.04	0.6103
Mix_30	0.097	0.0	0.1161	0.0143	0.7726
Mix_31	0.1088	0.192	0.0	0.0716	0.5838
Mix_32	0.0	0.4959	0.0	0.0357	0.4267
Mix_33	0.0	0.2715	0.0	0.0708	0.616
Mix_34	0.1248	0.0	0.0	0.1862	0.5168
Mix_35	0.0767	0.128	0.0817	0.0457	0.6334
Mix_36	0.1126	0.0811	0.0	0.0647	0.6776
Mix_37	0.0292	0.0	0.0887	0.0746	0.7451
Mix_38	0.0	0.1759	0.0046	0.1049	0.6423
Mix_39	0.1367	0.2634	0.0	0.1455	0.2961
Mix_40	0.1229	0.0	0.1175	0.0649	0.6773
Mix_41	0.0966	0.0	0.136	0.0727	0.6152
Mix_42	0.0833	0.287	0.0	0.0336	0.5889
Mix_43	0.1553	0.0	0.0214	0.1255	0.5669
Mix_44	0.0136	0.0984	0.0948	0.1136	0.5902
Mix_45	0.0275	0.0301	0.0	0.0779	0.7635
Mix_46	0.1009	0.1557	0.0	0.0613	0.6125
Mix_47	0.08	0.0	0.0	0.1351	0.5866
Mix_48	0.1108	0.1693	0.0	0.0694	0.6187
Mix_49	0.0263	0.0423	0.1678	0.0149	0.7487
Mix_50	0.0	0.2364	0.0	0.0538	0.6794
Mix_51	0.092	0.2593	0.0	0.0698	0.5383
Mix_52	0.0	0.0124	0.0	0.0582	0.8785
Mix_53	0.0827	0.1147	0.0	0.1153	0.5643
Mix_54	0.031	0.0	0.2411	0.1332	0.4497
Mix_55	0.0	0.0	0.1685	0.0509	0.7595
Mix_56	0.0058	0.1434	0.0	0.0761	0.6892
Mix_57	0.0	0.0557	0.2325	0.0529	0.6392
Mix_58	0.0252	0.2691	0.0	0.0437	0.6593
Mix_59	0.0364	0.0	0.2365	0.0534	0.6434
Mix_60	0.1905	0.0	0.0	0.0186	0.7659
Mix_61	0.1989	0.0	0.0489	0.1109	0.5487
Mix_62	0.2383	0.0	0.1576	0.0213	0.5488
Mix_63	0.0	0.0	0.1899	0.1176	0.5493
Mix_64	0.1054	0.0	0.0	0.1751	0.5442
Mix_65	0.0874	0.0626	0.0	0.1213	0.5986
Mix_66	0.1288	0.103	0.0139	0.0378	0.6907
Mix_67	0.2296	0.0714	0.0	0.1487	0.3625
Mix_68	0.027	0.2184	0.0	0.0695	0.6347
Mix_69	0.1988	0.0	0.0073	0.0811	0.6231
Mix_70	0.0248	0.2483	0.0	0.0518	0.6292
Mix_71	0.0917	0.0	0.0762	0.06	0.7114
Mix_72	0.0	0.4379	0.0	0.0942	0.4078
Mix_73	0.0	0.0	0.1487	0.0369	0.7738
Mix_74	0.1869	0.0	0.0813	0.1158	0.4763
Mix_75	0.0688	0.0423	0.1755	0.033	0.6707
Mix_76	0.0816	0.0	0.1768	0.0359	0.7057
Mix_77	0.0554	0.1328	0.0268	0.1323	0.5305
Mix_78	0.0	0.1158	0.0613	0.0	0.8228
Mix_79	0.0076	0.0	0.299	0.0968	0.5065
Mix_80	0.0534	0.3029	0.0	0.0633	0.5471
Mix_81	0.0965	0.0	0.0601	0.1003	0.6383
Mix_82	0.1384	0.0	0.0853	0.0015	0.7746
Mix_83	0.1534	0.0	0.0114	0.1029	0.6189
Mix_84	0.0522	0.1669	0.0	0.0867	0.6092
Mix_85	0.0918	0.0606	0.1128	0.0246	0.692
Mix_86	0.0582	0.0	0.0891	0.1086	0.6477
Mix_87	0.288	0.0	0.0404	0.1427	0.3313
Mix_88	0.1012	0.2916	0.0	0.0503	0.525
Mix_89	0.0	0.0959	0.0735	0.1277	0.5994
Mix_90	0.1041	0.0	0.2593	0.0212	0.6055
Mix_91	0.2784	0.1069	0.0081	0.061	0.5028
Mix_92	0.114	0.0416	0.1524	0.0834	0.5394
Mix_93	0.0	0.4803	0.0	0.0792	0.3734
Mix_94	0.132	0.26	0.0	0.0614	0.5076
Mix_95	0.0544	0.2385	0.0691	0.0507	0.5793
Mix_96	0.0	0.2793	0.0	0.0538	0.659
Mix_97	0.1297	0.0	0.071	0.1248	0.5409
Mix_98	0.1465	0.2356	0.0	0.2161	0.1604
Mix_99	0.0	0.3942	0.0	0.0	0.6058
Mix_100	0.0852	0.1567	0.0486	0.1382	0.417
