	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
average.mix_1	0.0	0.0	0.0	0.00038472137674	1.66003511778e-05
average.mix_2	0.0	0.0	0.0	0.000502580657769	0.0
average.mix_3	0.000317696848359	0.000878986453881	0.000178406548504	0.0	0.000144788335344
average.mix_4	0.00016846414524	9.6053367195e-05	9.59828150452e-05	0.0	8.891086609e-05
average.mix_5	0.000180495982398	0.000113608932464	0.000118162241321	0.0	0.000123323800037
average.mix_6	6.42342037501e-05	4.31658218364e-05	4.67269418072e-05	1.8420332797e-05	5.44002040603e-05
average.mix_7	0.000289220387811	0.000556037710852	0.000140816933327	0.0	0.000121817295716
average.mix_8	3.08794768217e-05	0.0	0.0	0.000157111659271	0.0
average.mix_9	1.52084726842e-05	3.84652134186e-05	4.799166184e-05	9.55380098412e-05	8.03678712269e-05
average.mix_10	0.000269856347277	0.000427265571268	0.000110679253622	0.0	7.03616331989e-05
average.mix_11	0.0	0.0	0.0	0.000485699090449	0.0
average.mix_12	0.0	0.0	0.0	0.000281146046195	2.12305469816e-05
average.mix_13	0.000292956444438	0.000387816759725	0.00012521672071	0.0	0.000112543688228
average.mix_14	0.000283934111973	0.000385887177798	0.000113139617329	0.0	7.67358963375e-05
average.mix_15	0.000331762550316	0.000837066594152	0.000183185294083	0.0	0.000197501890646
average.mix_16	0.000247471635678	0.000552771040185	0.000131966920443	0.0	0.000102364595845
average.mix_17	0.000472512005841	0.00143396818327	0.0001731747685	0.0	0.000110838516607
average.mix_18	0.0	0.0	0.0	0.000482192594465	0.0
average.mix_19	8.65900882861e-05	4.0090948467e-05	4.28550003753e-05	1.24967209352e-05	4.57357971356e-05
average.mix_20	0.000393689219501	0.00191015335078	0.000236555933109	0.0	0.000201051684523
average.mix_21	0.000275655699135	0.000576148129854	0.000136749094109	0.0	0.00010311701881
average.mix_22	0.000110268491253	5.70306110526e-05	6.86433242702e-05	0.0	9.30819335616e-05
average.mix_23	0.000124431230339	4.94893486303e-05	4.9148345368e-05	0.0	3.94728019947e-05
average.mix_24	0.0	0.0	0.0	0.000500239176433	0.0
average.mix_25	7.37720495147e-05	6.79005725888e-05	6.07012469018e-05	0.0	4.35947278027e-05
average.mix_26	0.000326454967809	0.00129946472883	0.000233124710024	0.0	0.000242799903697
average.mix_27	0.0	0.0	0.0	0.000471292725753	0.0
average.mix_28	0.000389758133648	0.00135902101087	0.000228293931714	0.0	0.000197684638242
average.mix_29	7.83859034193e-05	5.54620429956e-05	6.03492262919e-05	0.0	7.35037909801e-05
average.mix_30	9.98651538383e-05	5.98043146925e-05	6.21222311635e-05	0.0	6.71696377471e-05
average.mix_31	7.30573231924e-05	5.31309389819e-05	5.07806165443e-05	0.0	4.98268530744e-05
average.mix_32	0.000170188158669	0.000105973693433	0.000104456124359	0.0	9.6378714923e-05
