	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0.6288	0.0045	0.3624	0.0012	0.0024
Mix_2	0.7085	0.0003	0.2909	0.0001	0.0001
Mix_3	0.5208	0.0004	0.4598	0.0018	0.0173
Mix_4	0.5644	0.0	0.4355	0.0	0.0001
Mix_5	0.6835	0.0	0.316	0.0	0.0004
Mix_6	0.6237	0.0	0.3758	0.0004	0.0
Mix_7	0.6382	0.001	0.3582	0.0	0.0025
Mix_8	0.7333	0.0524	0.2141	0.0	0.0001
Mix_9	0.669	0.0	0.331	0.0	0.0
Mix_10	0.5535	0.237	0.176	0.0	0.0335
Mix_11	0.6897	0.0005	0.2806	0.0024	0.0265
Mix_12	0.4986	0.0002	0.4732	0.002	0.026
Mix_13	0.8222	0.0004	0.1547	0.0071	0.0156
Mix_14	0.5397	0.0	0.4562	0.0004	0.0035
Mix_15	0.5881	0.0092	0.3938	0.0	0.0089
Mix_16	0.5169	0.082	0.3322	0.0003	0.0685
Mix_17	0.5888	0.0	0.4105	0.0	0.0005
Mix_18	0.5793	0.0967	0.3029	0.0016	0.0187
Mix_19	0.5453	0.0	0.4543	0.0003	0.0002
Mix_20	0.7793	0.1168	0.1037	0.0	0.0001
Mix_21	0.6364	0.0002	0.3629	0.0002	0.0003
Mix_22	0.5157	0.0171	0.4672	0.0	0.0
Mix_23	0.7711	0.0001	0.2252	0.001	0.0026
Mix_24	0.4593	0.1913	0.3437	0.0002	0.0054
Mix_25	0.7667	0.1012	0.122	0.0099	0.0
Mix_26	0.6806	0.0255	0.2869	0.0	0.0067
Mix_27	0.5832	0.0005	0.4087	0.002	0.0055
Mix_28	0.6505	0.0	0.3494	0.0	0.0
Mix_29	0.5858	0.0994	0.3146	0.0	0.0
Mix_30	0.5631	0.0	0.3636	0.0	0.0732
Mix_31	0.4829	0.0422	0.3879	0.0007	0.0863
Mix_32	0.5223	0.0	0.4772	0.0001	0.0003
Mix_33	0.5173	0.0007	0.3663	0.0	0.1157
Mix_34	0.5437	0.0582	0.387	0.0023	0.009
