	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0	0.2334	0.589	0	0	0.1192	0.0585
mix_2	0.0276	0.4086	0.2841	0	0	0.1238	0.156
mix_3	0.0486	0.4124	0.0729	0	0	0.3206	0.1453
mix_4	0.0	0.6185	0.3202	0	0	0.052	0.0094
mix_5	0.005	0.4734	0.3467	0	0	0.1115	0.0633
mix_6	0.0	0.5583	0.3891	0	0	0.0527	0.0
mix_7	0.0223	0.4363	0.2593	0	0	0.1601	0.122
mix_8	0.0	0.3447	0.3711	0	0	0.1565	0.1276
mix_9	0.0	0.5518	0.4229	0	0	0.0253	0.0
mix_10	0.0512	0.6874	0.0614	0	0	0.1457	0.0542
mix_11	0.0135	0.3422	0.4617	0	0	0.1065	0.076
mix_12	0.0	0.5555	0.3158	0	0	0.0988	0.0299
mix_13	0.0	0.765	0.1517	0	0	0.0833	0.0
mix_14	0.0103	0.6493	0.2625	0	0	0.0727	0.005
mix_15	0.0	0.459	0.3704	0	0	0.124	0.0465
mix_16	0.0706	0.4846	0.0382	0	0	0.2926	0.114
mix_17	0.0533	0.5449	0.0202	0	0	0.2698	0.1119
mix_18	0.0324	0.7646	0.0	0	0	0.1528	0.0503
mix_19	0.0366	0.3869	0.1294	0	0	0.3138	0.1333
mix_20	0.0198	0.6408	0.2528	0	0	0.0809	0.0058
mix_21	0.0324	0.7144	0.0347	0	0	0.1825	0.0359
mix_22	0.0	0.4429	0.3892	0	0	0.0991	0.0688
mix_23	0.0073	0.5698	0.317	0	0	0.0917	0.0141
mix_24	0.0111	0.5828	0.2502	0	0	0.1125	0.0434
mix_25	0.0	0.6412	0.3248	0	0	0.034	0.0
mix_26	0.0343	0.654	0.0095	0	0	0.2526	0.0494
mix_27	0.0	0.4315	0.4645	0	0	0.0809	0.0231
mix_28	0.0017	0.5855	0.3222	0	0	0.0809	0.0096
mix_29	0.0	0.3312	0.4886	0	0	0.0973	0.0827
mix_30	0.0	0.633	0.3145	0	0	0.0525	0.0
mix_31	0.0	0.6116	0.2264	0	0	0.1137	0.0482
mix_32	0.0196	0.6644	0.2164	0	0	0.0729	0.0268
mix_33	0.005	0.7391	0.0883	0	0	0.1632	0.0045
mix_34	0.0578	0.4857	0.0	0	0	0.2595	0.197
mix_35	0.0	0.5261	0.3507	0	0	0.0779	0.0453
mix_36	0.0	0.5143	0.2875	0	0	0.1227	0.0756
