	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.1864	0	0	0	0.2865	0.1905
B	0.1979	0	0	0	0.2566	0.2195
C	0.0608	0	0	0	0.7527	0.1261
D	0.0495	0	0	0	0.7038	0.1773
E	0.0428	0	0	0	0.2994	0.5347
F	0.0697	0	0	0	0.0813	0.5829
G	0.1913	0	0	0	0.2291	0.0
H	0.1336	0	0	0	0.1365	0.0
I	0.1405	0	0	0	0.1328	0.0
J	0.0522	0	0	0	0.8646	0.0292
K	0.0516	0	0	0	0.3525	0.515
L	0.0132	0	0	0	0.8197	0.0453
