	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
average.A	2.99132724466	7.84761207559	1.52559628081	1.01560088236	0.800412654355	0.981248475941
average.B	4.84523843171	7.93390219914	2.1198599438	1.40344710132	0.920668949468	1.15654247422
average.C	2.02304302108	0.379887588109	3.12680834057	0.0	2.48556791089	3.19587209532
average.D	3.05091748444	0.261188686537	3.22955030676	0.0	2.45888380257	3.23012201789
average.E	0.437461520338	2.46617824752	4.48740507371	0.0	1.84790818991	3.8735248845
average.F	2.30573788618	5.90704183483	6.55135660291	0.874068179748	0.375052606353	0.998359258015
average.G	1.2435726233	10.0344719848	0.0	5.91339663117	0.0	0.0
average.H	0.717409718738	15.6766598422	0.506979486159	1.83264254089	0.0371737170324	0.0
average.I	0.855776195859	16.6515168086	0.696813355728	2.06580407194	0.152379585881	0.0
average.J	6.94172161133	0.0	3.27775421359	0.0	3.17285238236	2.42056955008
average.K	5.72100788539	0.0	6.68333579126	0.0	2.42462319731	5.3665701283
average.L	0.618622373557	0.0	2.48579572246	0.0	3.11291855488	2.44414778545
stdev.A	0.00163576571192	0.001908542878	0.00109002342007	0.000946523534932	0.000411500038089	0.0007136558648
stdev.B	0.00121366343325	0.00173874599523	0.00103202733254	6.94965069162e-05	0.000350117826717	0.00119126593934
stdev.C	0.00305832351443	0.00116593520413	0.00210496055247	0.0	0.000767107341812	0.00134775703026
stdev.D	0.00182394641222	0.00180739776267	0.000653130268352	0.0	0.000386145114007	0.000337460509356
stdev.E	0.00418866955168	0.00240577387154	0.00141868492014	0.0	0.000308620891844	0.000805181852366
stdev.F	0.0024469170571	0.00073609073217	0.000460596076076	0.000454539131979	0.000269392234472	0.000398011827795
stdev.G	0.00103287332584	0.000976198118892	0.0	0.000510606297627	0.0	0.0
stdev.H	0.000556415070938	0.00230239769435	0.000754817654353	0.000620311226671	0.000396055811982	0.0
stdev.I	0.00276285870808	0.00364171510612	0.000354801904416	0.000752173258889	0.00036952795804	0.0
stdev.J	0.00195464304583	0.0	0.000798826592974	0.0	0.000450182893336	0.000548111989198
stdev.K	0.00205714289522	0.0	0.00129955252516	0.0	0.00057566681325	0.00116126354971
stdev.L	0.000453773883778	0.0	0.000309266212821	0.0	0.000332402352786	0.000257290548128
