	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells
Mix_1	0	0.0527	0.264	0	0.0
Mix_2	0	0.1763	0.1915	0	0.0
Mix_3	0	0.0307	0.471	0	0.213
Mix_4	0	0.1988	0.4346	0	0.1089
Mix_5	0	0.0048	0.3316	0	0.0
Mix_6	0	0.0	0.1856	0	0.0
Mix_7	0	0.2622	0.2627	0	0.2029
Mix_8	0	0.265	0.0036	0	0.0395
Mix_9	0	0.1466	0.28	0	0.0294
Mix_10	0	0.0	0.1817	0	0.0493
Mix_11	0	0.3956	0.2128	0	0.0
Mix_12	0	0.0804	0.3295	0	0.0805
Mix_13	0	0.0665	0.1847	0	0.0734
Mix_14	0	0.1898	0.5079	0	0.2395
Mix_15	0	0.4218	0.1586	0	0.1172
Mix_16	0	0.2133	0.0861	0	0.116
Mix_17	0	0.3073	0.1728	0	0.1996
Mix_18	0	0.6017	0.028	0	0.0348
Mix_19	0	0.0	0.2956	0	0.1089
Mix_20	0	0.0924	0.1207	0	0.058
Mix_21	0	0.052	0.0754	0	0.0756
Mix_22	0	0.0	0.226	0	0.0928
Mix_23	0	0.1769	0.096	0	0.0
Mix_24	0	0.4315	0.0066	0	0.2877
Mix_25	0	0.154	0.1872	0	0.0924
Mix_26	0	0.2765	0.1	0	0.188
Mix_27	0	0.0161	0.005	0	0.2118
Mix_28	0	0.1045	0.1599	0	0.0429
Mix_29	0	0.262	0.0785	0	0.1493
Mix_30	0	0.0431	0.5018	0	0.2119
Mix_31	0	0.2067	0.1203	0	0.071
Mix_32	0	0.4661	0.0238	0	0.0782
Mix_33	0	0.2779	0.1448	0	0.1837
Mix_34	0	0.0	0.1626	0	0.0149
Mix_35	0	0.2472	0.362	0	0.0093
Mix_36	0	0.141	0.2347	0	0.0969
Mix_37	0	0.0041	0.4853	0	0.1659
Mix_38	0	0.1783	0.2816	0	0.0698
Mix_39	0	0.0764	0.0181	0	0.0026
Mix_40	0	0.0005	0.4759	0	0.1144
Mix_41	0	0.0576	0.4809	0	0.0
Mix_42	0	0.3002	0.0347	0	0.2044
Mix_43	0	0.0	0.2248	0	0.0352
Mix_44	0	0.1097	0.3793	0	0.0044
Mix_45	0	0.0333	0.1809	0	0.3018
Mix_46	0	0.0868	0.001	0	0.2811
Mix_47	0	0.0	0.2193	0	0.0646
Mix_48	0	0.2121	0.2203	0	0.037
Mix_49	0	0.228	0.6233	0	0.0472
Mix_50	0	0.1953	0.0351	0	0.3853
Mix_51	0	0.276	0.1325	0	0.0383
Mix_52	0	0.0556	0.3435	0	0.3851
Mix_53	0	0.0714	0.1041	0	0.1261
Mix_54	0	0.0	0.4713	0	0.0
Mix_55	0	0.038	0.6029	0	0.1326
Mix_56	0	0.1035	0.0802	0	0.3333
Mix_57	0	0.1257	0.6777	0	0.0
Mix_58	0	0.3489	0.1723	0	0.154
Mix_59	0	0.0	0.7295	0	0.0551
Mix_60	0	0.0714	0.0538	0	0.2925
Mix_61	0	0.0006	0.2552	0	0.0062
Mix_62	0	0.0016	0.3843	0	0.0
Mix_63	0	0.0	0.4964	0	0.0003
Mix_64	0	0.0	0.1326	0	0.0626
Mix_65	0	0.0355	0.1244	0	0.1181
Mix_66	0	0.2094	0.2607	0	0.0748
Mix_67	0	0.0	0.0999	0	0.0
Mix_68	0	0.1681	0.0434	0	0.2921
Mix_69	0	0.0255	0.2108	0	0.0577
Mix_70	0	0.2263	0.083	0	0.2837
Mix_71	0	0.0	0.4198	0	0.1602
Mix_72	0	0.2955	0.0	0	0.0976
Mix_73	0	0.0969	0.6233	0	0.1393
Mix_74	0	0.0	0.2664	0	0.0
Mix_75	0	0.1411	0.5804	0	0.0
Mix_76	0	0.0826	0.5934	0	0.0575
Mix_77	0	0.0915	0.2396	0	0.0
Mix_78	0	0.3062	0.4267	0	0.2406
Mix_79	0	0.0	0.6474	0	0.0
Mix_80	0	0.3475	0.1657	0	0.0
Mix_81	0	0.0	0.3331	0	0.0856
Mix_82	0	0.1131	0.3764	0	0.1596
Mix_83	0	0.0356	0.2341	0	0.0362
Mix_84	0	0.1449	0.1093	0	0.1529
Mix_85	0	0.2349	0.4445	0	0.0162
Mix_86	0	0.0	0.3882	0	0.092
Mix_87	0	0.0	0.115	0	0.0
Mix_88	0	0.2488	0.0	0	0.1573
Mix_89	0	0.0729	0.3541	0	0.04
Mix_90	0	0.0194	0.7056	0	0.0
Mix_91	0	0.0833	0.1427	0	0.0
Mix_92	0	0.0436	0.4182	0	0.0
Mix_93	0	0.3205	0.0	0	0.0991
Mix_94	0	0.2315	0.0262	0	0.0818
Mix_95	0	0.3068	0.3274	0	0.0
Mix_96	0	0.3672	0.1736	0	0.1747
Mix_97	0	0.0	0.2937	0	0.012
Mix_98	0	0.018	0.0	0	0.0
Mix_99	0	0.653	0.1521	0	0.1768
Mix_100	0	0.0447	0.2094	0	0.0
