	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells
mix_1	0.6503	0.0	0.1604	0.187	0.0024
mix_2	0.5518	0.0353	0.0877	0.3251	0.0
mix_3	0.8319	0.0194	0.1487	0.0	0.0
mix_4	0.9214	0.0	0.0784	0.0001	0.0
mix_5	0.4002	0.0289	0.5632	0.007	0.0001
mix_6	0.5129	0.0204	0.4641	0.0025	0.0
mix_7	0.5008	0.0196	0.418	0.0005	0.059
mix_8	0.471	0.3258	0.0373	0.0726	0.0
mix_9	0.5436	0.0	0.4377	0.0173	0.0
mix_10	0.4295	0.0242	0.5358	0.0105	0.0
mix_11	0.4782	0.1334	0.3383	0.0501	0.0
mix_12	0.3101	0.2305	0.3277	0.0155	0.0
mix_13	0.4661	0.0002	0.4795	0.053	0.0003
mix_14	0.9781	0.009	0.0048	0.0	0.008
mix_15	0.3721	0.1821	0.4413	0.0	0.0045
mix_16	0.9634	0.0	0.0362	0.0003	0.0
mix_17	0.898	0.0866	0.0081	0.0032	0.0041
mix_18	0.596	0.0	0.0503	0.3515	0.0022
mix_19	0.3441	0.0001	0.5413	0.0917	0.0138
mix_20	0.4707	0.0143	0.5148	0.0	0.0
mix_21	0.3466	0.3191	0.3303	0.0	0.0039
mix_22	0.3791	0.0002	0.6064	0.001	0.0133
mix_23	0.7363	0.218	0.0213	0.0005	0.0238
mix_24	0.7987	0.0	0.0347	0.1666	0.0
mix_25	0.5159	0.114	0.3639	0.0054	0.0008
mix_26	0.6147	0.0122	0.3686	0.0	0.0045
mix_27	0.7896	0.0	0.0066	0.2031	0.0
mix_28	0.2656	0.1815	0.3169	0.0	0.1963
mix_29	0.5671	0.0	0.4292	0.0034	0.0003
mix_30	0.5968	0.0	0.403	0.0	0.0001
mix_31	0.4663	0.0375	0.4909	0.0044	0.0
mix_32	0.6359	0.0885	0.2755	0.0001	0.0
mix_33	0.4796	0.0044	0.516	0.0	0.0
mix_34	0.3694	0.001	0.5608	0.0687	0.0
mix_35	0.3289	0.2377	0.4026	0.027	0.0039
mix_36	0.2929	0.3223	0.3597	0.0251	0.0001
mix_37	0.4679	0.0238	0.5053	0.0007	0.0023
mix_38	0.2971	0.3049	0.3918	0.006	0.0
mix_39	0.2688	0.3145	0.4167	0.0	0.0
mix_40	0.2946	0.0001	0.6796	0.0221	0.0036
mix_41	0.3789	0.2194	0.2785	0.1232	0.0
mix_42	0.3214	0.035	0.4503	0.0	0.1933
mix_43	0.6001	0.0002	0.3894	0.0101	0.0001
mix_44	0.4811	0.0134	0.3988	0.1063	0.0001
mix_45	0.6391	0.1172	0.2401	0.0013	0.0024
mix_46	0.3518	0.2427	0.4002	0.0019	0.0032
mix_47	0.3328	0.0106	0.5567	0.0997	0.0001
mix_48	0.787	0.0	0.0837	0.1293	0.0
mix_49	0.7015	0.0	0.2856	0.0017	0.0023
mix_50	0.9424	0.0023	0.0553	0.0	0.0
mix_51	0.3262	0.171	0.287	0.2158	0.0
