	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
A	0.0429981256558	0.229868972043	0.291461319832	0.00267228035514	0.432999302114	0.0
B	0.0464476121534	0.226348328486	0.287424443232	0.00392024141106	0.435859374718	0.0
C	0.00953793709208	0.0562219207668	0.40509043608	0.0	0.529149706061	0.0
D	0.017002543359	0.0468063183901	0.404407429502	0.0	0.531783708749	0.0
E	0.0142588076294	0.0892687580625	0.433934056359	0.0	0.462538377949	0.0
F	0.0159292566498	0.0873566625288	0.604171415603	0.00203250102793	0.290510164191	0.0
G	0.029733487936	0.408974969162	0.183385791817	0.0828744798655	0.29503127122	0.0
H	0.0305494874594	0.560652683069	0.181796442912	0.0	0.227001386559	0.0
I	0.0527601796051	0.639016523175	0.101929237284	0.0	0.206294059936	0.0
J	0.0189264847955	0.0354887639805	0.418468050653	0.0	0.527116700571	0.0
K	0.0254549352577	0.0340095519378	0.522519950761	0.0	0.418015562044	0.0
L	0.012273391411	0.0737957373044	0.394394628991	0.0	0.519536242294	0.0
