	Neutrophils	Lymphocyte	Monocytes	Eosinophil	Basophil
S10001	0	0.485879529935	0	0	0
S10006	0	0.484590881617	0	0	0
S1001	0	0.480036496563	0	0	0
S10010	0	0.46595781604	0	0	0
S10011	0	0.495474978479	0	0	0
S10014	0	0.481653714221	0	0	0
S10026	0	0.48939459675	0	0	0
S10032	0	0.466695606588	0	0	0
S10036	0	0.496178210536	0	0	0
S10042	0	0.482378078859	0	0	0
S10044	0	0.486814957186	0	0	0
S10049	0	0.486965431251	0	0	0
S10057	0	0.507184169119	0	0	0
S10062	0	0.477005668596	0	0	0
S10066	0	0.470983879726	0	0	0
S10067	0	0.503518906552	0	0	0
S1007	0	0.488812347743	0	0	0
S10073	0	0.502321788108	0	0	0
S10077	0	0.476602381954	0	0	0
S10080	0	0.47761763925	0	0	0
S10082	0	0.498102314927	0	0	0
S10087	0	0.484602658053	0	0	0
S10089	0	0.493638652209	0	0	0
S1009	0	0.509717932146	0	0	0
S10090	0	0.498549151541	0	0	0
S10093	0	0.481378005897	0	0	0
S10094	0	0.473521980311	0	0	0
S1010	0	0.487091663476	0	0	0
S10111	0	0.4915543916	0	0	0
S10116	0	0.509339399518	0	0	0
S10119	0	0.50971804419	0	0	0
S10121	0	0.494833954087	0	0	0
S10130	0	0.484539037476	0	0	0
S10140	0	0.457881017686	0	0	0
S10142	0	0.489286264902	0	0	0
S10150	0	0.458365278601	0	0	0
S10155	0	0.496730787587	0	0	0
S1016	0	0.486098018481	0	0	0
S10163	0	0.475290582873	0	0	0
S10167	0	0.493605226092	0	0	0
S10168	0	0.507786279789	0	0	0
S10173	0	0.519499231631	0	0	0
S10175	0	0.481454968923	0	0	0
S10179	0	0.48341845759	0	0	0
S10186	0	0.506184239044	0	0	0
S1019	0	0.495302375197	0	0	0
S10190	0	0.499517437517	0	0	0
S10195	0	0.469242321595	0	0	0
S10196	0	0.482670368611	0	0	0
S10200	0	0.474660819825	0	0	0
S10201	0	0.454002408414	0	0	0
S10202	0	0.483554651452	0	0	0
S10205	0	0.475389647928	0	0	0
S10211	0	0.482223715161	0	0	0
S10221	0	0.480228205848	0	0	0
S10222	0	0.472247852396	0	0	0
S10226	0	0.478586182248	0	0	0
S10227	0	0.471548674236	0	0	0
S10228	0	0.487304305785	0	0	0
S10232	0	0.530173055014	0	0	0
S10248	0	0.503410373663	0	0	0
S10249	0	0.445564385517	0	0	0
S1025	0	0.491072484308	0	0	0
S10266	0	0.47251443088	0	0	0
S10269	0	0.485518084535	0	0	0
S10272	0	0.485052386573	0	0	0
S10273	0	0.480674815065	0	0	0
S10274	0	0.483987932961	0	0	0
S1028	0	0.492969098207	0	0	0
S10280	0	0.466115056116	0	0	0
S10283	0	0.495368605311	0	0	0
S1029	0	0.482110098531	0	0	0
S10292	0	0.512089636555	0	0	0
S10294	0	0.499368360801	0	0	0
S10302	0	0.497658681652	0	0	0
S10303	0	0.493312033211	0	0	0
S10323	0	0.473301030262	0	0	0
S10326	0	0.47005518488	0	0	0
S10328	0	0.498996560754	0	0	0
S10329	0	0.488965177382	0	0	0
S10336	0	0.480414977159	0	0	0
S10340	0	0.494865027115	0	0	0
S10347	0	0.494217004213	0	0	0
S10353	0	0.492429702542	0	0	0
S10356	0	0.49580300969	0	0	0
S10358	0	0.46785970372	0	0	0
S10365	0	0.478712541863	0	0	0
S1037	0	0.518878071102	0	0	0
S10373	0	0.498924669007	0	0	0
S10374	0	0.498233768565	0	0	0
S10375	0	0.480149061156	0	0	0
S10377	0	0.501356821382	0	0	0
S10378	0	0.499288096538	0	0	0
S10390	0	0.507742986979	0	0	0
S10391	0	0.475486164002	0	0	0
S10393	0	0.500320775579	0	0	0
S10400	0	0.471788270999	0	0	0
S10401	0	0.477367049794	0	0	0
S10406	0	0.468327136364	0	0	0
S10408	0	0.474737953346	0	0	0
S10409	0	0.496731806191	0	0	0
S10418	0	0.474499294307	0	0	0
S10431	0	0.495421188363	0	0	0
S10438	0	0.486529852166	0	0	0
S10439	0	0.472756290561	0	0	0
S10441	0	0.448773434243	0	0	0
S10442	0	0.474964073563	0	0	0
S1046	0	0.471867242882	0	0	0
S10478	0	0.442438641264	0	0	0
S10480	0	0.514159704587	0	0	0
S10484	0	0.467424728381	0	0	0
S10492	0	0.479550285534	0	0	0
S10496	0	0.49103936791	0	0	0
S10510	0	0.487282873895	0	0	0
S10513	0	0.472840296807	0	0	0
S10516	0	0.478691795631	0	0	0
S10534	0	0.489965196889	0	0	0
S10535	0	0.508215625693	0	0	0
S10537	0	0.470612927728	0	0	0
S1054	0	0.487733061066	0	0	0
S10543	0	0.490426389752	0	0	0
S10546	0	0.477453842709	0	0	0
S1055	0	0.459266699942	0	0	0
S10551	0	0.487252910008	0	0	0
S10552	0	0.460821069939	0	0	0
S10555	0	0.501992954012	0	0	0
S10559	0	0.475127524534	0	0	0
S1056	0	0.504381138135	0	0	0
S10563	0	0.475189009202	0	0	0
S10574	0	0.492943465847	0	0	0
S10576	0	0.490027224346	0	0	0
S10578	0	0.463441766697	0	0	0
S10579	0	0.482998005296	0	0	0
S10582	0	0.483214969639	0	0	0
S1059	0	0.483856967832	0	0	0
S10599	0	0.473943470114	0	0	0
S10611	0	0.478910113957	0	0	0
S10614	0	0.474373764277	0	0	0
S10624	0	0.484345051632	0	0	0
S10632	0	0.490141058536	0	0	0
S10634	0	0.499064139799	0	0	0
S10638	0	0.460883604504	0	0	0
S10644	0	0.498953524451	0	0	0
S10649	0	0.472988615988	0	0	0
S10652	0	0.474951990633	0	0	0
S10654	0	0.489674180605	0	0	0
S10655	0	0.495720580529	0	0	0
S10656	0	0.496582557849	0	0	0
S10657	0	0.476782226752	0	0	0
S10658	0	0.491367430236	0	0	0
S10660	0	0.510643460884	0	0	0
S10661	0	0.497498639697	0	0	0
S10676	0	0.458452473642	0	0	0
S1068	0	0.489242808539	0	0	0
S10681	0	0.482031575274	0	0	0
S10686	0	0.488351224687	0	0	0
S10688	0	0.483326465078	0	0	0
S10690	0	0.477909201341	0	0	0
S10698	0	0.502852800866	0	0	0
S107	0	0.506426329897	0	0	0
S10703	0	0.495842447545	0	0	0
S10726	0	0.495430172356	0	0	0
S10729	0	0.475496590302	0	0	0
S10733	0	0.4815386642	0	0	0
S10734	0	0.488789728578	0	0	0
S10735	0	0.487297384655	0	0	0
