	B Cells	Monocytes	NK Cells	Neutrophils	CD4 T Cells	CD8 T Cells
average.A	2.99132724466	0	0	0	0.800412654355	0.981248475941
average.B	4.84523843171	0	0	0	0.920668949468	1.15654247422
average.C	2.02304302108	0	0	0	2.48556791089	3.19587209532
average.D	3.05091748444	0	0	0	2.45888380257	3.23012201789
average.E	0.437461520338	0	0	0	1.84790818991	3.8735248845
average.F	2.30573788618	0	0	0	0.375052606353	0.998359258015
average.G	1.2435726233	0	0	0	0.0	0.0
average.H	0.717409718738	0	0	0	0.0371737170324	0.0
average.I	0.855776195859	0	0	0	0.152379585881	0.0
average.J	6.94172161133	0	0	0	3.17285238236	2.42056955008
average.K	5.72100788539	0	0	0	2.42462319731	5.3665701283
average.L	0.618622373557	0	0	0	3.11291855488	2.44414778545
stdev.A	0.00163576571192	0	0	0	0.000411500038089	0.0007136558648
stdev.B	0.00121366343325	0	0	0	0.000350117826717	0.00119126593934
stdev.C	0.00305832351443	0	0	0	0.000767107341812	0.00134775703026
stdev.D	0.00182394641222	0	0	0	0.000386145114007	0.000337460509356
stdev.E	0.00418866955168	0	0	0	0.000308620891844	0.000805181852366
stdev.F	0.0024469170571	0	0	0	0.000269392234472	0.000398011827795
stdev.G	0.00103287332584	0	0	0	0.0	0.0
stdev.H	0.000556415070938	0	0	0	0.000396055811982	0.0
stdev.I	0.00276285870808	0	0	0	0.00036952795804	0.0
stdev.J	0.00195464304583	0	0	0	0.000450182893336	0.000548111989198
stdev.K	0.00205714289522	0	0	0	0.00057566681325	0.00116126354971
stdev.L	0.000453773883778	0	0	0	0.000332402352786	0.000257290548128
