	B Cells	CD4 T Cells	CD8 T Cells	Endo	Fibroblast	Macrophages	Mast Cell
mix_1	0.0146	0.1644	0.3833	0	0	0.0724	0.0661
mix_2	0.0228	0.1872	0.2189	0	0	0.0619	0.1209
mix_3	0.0037	0.1724	0.0836	0	0	0.1527	0.1561
mix_4	0.0	0.4571	0.1817	0	0	0.0088	0.0341
mix_5	0.0	0.3091	0.1826	0	0	0.0567	0.0939
mix_6	0.0008	0.4029	0.2431	0	0	0.0087	0.0444
mix_7	0.0	0.2242	0.15	0	0	0.0994	0.1394
mix_8	0.0188	0.1729	0.2355	0	0	0.0827	0.1296
mix_9	0.0	0.4306	0.2795	0	0	0.0	0.0
mix_10	0.0	0.458	0.0602	0	0	0.0611	0.0737
mix_11	0.0135	0.2363	0.3285	0	0	0.042	0.0409
mix_12	0.0	0.403	0.1676	0	0	0.0473	0.0899
mix_13	0.0128	0.5518	0.1351	0	0	0.0098	0.0347
mix_14	0.005	0.4898	0.1783	0	0	0.0079	0.0027
mix_15	0.0025	0.282	0.209	0	0	0.0646	0.0945
mix_16	0.004	0.1755	0.0585	0	0	0.1415	0.138
mix_17	0.0097	0.2498	0.0199	0	0	0.1276	0.1597
mix_18	0.0095	0.504	0.0386	0	0	0.0586	0.0795
mix_19	0.016	0.1709	0.1194	0	0	0.15	0.1522
mix_20	0.0142	0.4095	0.2188	0	0	0.0091	0.0336
mix_21	0.003	0.4071	0.0452	0	0	0.0894	0.1128
mix_22	0.0	0.3393	0.2699	0	0	0.0397	0.0622
mix_23	0.0185	0.4029	0.24	0	0	0.0156	0.0237
mix_24	0.0	0.3866	0.1508	0	0	0.05	0.0877
mix_25	0.0	0.4646	0.2484	0	0	0.0	0.0
mix_26	0.0054	0.3751	0.0291	0	0	0.118	0.1214
mix_27	0.0	0.3198	0.3122	0	0	0.026	0.0242
mix_28	0.0032	0.3975	0.1844	0	0	0.0232	0.0562
mix_29	0.0069	0.2209	0.3372	0	0	0.0488	0.0753
mix_30	0.0	0.4652	0.206	0	0	0.0057	0.0287
mix_31	0.009	0.4077	0.1881	0	0	0.0406	0.0775
mix_32	0.0	0.5363	0.1591	0	0	0.0054	0.0068
mix_33	0.0151	0.4561	0.1044	0	0	0.0795	0.0636
mix_34	0.011	0.2875	0.0386	0	0	0.1267	0.161
mix_35	0.0015	0.3846	0.2106	0	0	0.0217	0.094
mix_36	0.0	0.3411	0.1739	0	0	0.0614	0.0913
mix_37	0.0028	0.2573	0.1045	0	0	0.1066	0.1375
mix_38	0.0005	0.2206	0.172	0	0	0.1099	0.1101
mix_39	0.0041	0.375	0.2257	0	0	0.0156	0.0695
mix_40	0.0	0.406	0.1452	0	0	0.0572	0.0799
mix_41	0.0068	0.3229	0.0605	0	0	0.1183	0.1165
mix_42	0.0049	0.6188	0.0612	0	0	0.0	0.0288
mix_43	0.0022	0.3806	0.042	0	0	0.0968	0.1037
mix_44	0.0173	0.3406	0.2451	0	0	0.0331	0.0354
mix_45	0.0	0.2764	0.2182	0	0	0.0443	0.1285
mix_46	0.004	0.3561	0.1262	0	0	0.1203	0.0824
mix_47	0.0215	0.1083	0.0214	0	0	0.179	0.1632
mix_48	0.0	0.5171	0.0539	0	0	0.034	0.0569
mix_49	0.0	0.2854	0.2504	0	0	0.1013	0.0828
mix_50	0.0034	0.3735	0.2389	0	0	0.0142	0.0901
mix_51	0.0066	0.3119	0.0046	0	0	0.1294	0.1412
mix_52	0.0058	0.3086	0.0808	0	0	0.1115	0.1134
mix_53	0.0127	0.3188	0.0547	0	0	0.0947	0.0874
mix_54	0.0	0.4407	0.1281	0	0	0.0378	0.0508
mix_55	0.0056	0.4606	0.0529	0	0	0.0743	0.0893
mix_56	0.0058	0.4929	0.176	0	0	0.0255	0.0248
mix_57	0.0	0.3934	0.2726	0	0	0.006	0.0204
mix_58	0.001	0.3529	0.1998	0	0	0.0572	0.0808
mix_59	0.0	0.2611	0.0433	0	0	0.1182	0.1514
mix_60	0.0104	0.4514	0.1014	0	0	0.0617	0.0506
mix_61	0.0	0.3555	0.1528	0	0	0.0535	0.0781
mix_62	0.0	0.2706	0.1138	0	0	0.1317	0.1153
mix_63	0.0	0.4014	0.1857	0	0	0.0463	0.0698
mix_64	0.0166	0.116	0.0171	0	0	0.1562	0.1696
mix_65	0.0176	0.2513	0.082	0	0	0.1344	0.1208
mix_66	0.0044	0.2101	0.1483	0	0	0.1039	0.1298
mix_67	0.0052	0.232	0.2672	0	0	0.0771	0.0474
mix_68	0.0086	0.3173	0.1118	0	0	0.0851	0.1239
mix_69	0.0057	0.4396	0.1433	0	0	0.0154	0.052
mix_70	0.0076	0.3342	0.0354	0	0	0.1189	0.1356
mix_71	0.0027	0.2606	0.1499	0	0	0.1058	0.1112
mix_72	0.0	0.2313	0.1119	0	0	0.1259	0.1276
mix_73	0.0123	0.3688	0.0181	0	0	0.0971	0.1192
mix_74	0.0048	0.5166	0.2499	0	0	0.0	0.0
mix_75	0.0012	0.4682	0.0772	0	0	0.0375	0.0586
mix_76	0.0001	0.2162	0.2043	0	0	0.0997	0.1074
mix_77	0.0	0.4107	0.1746	0	0	0.0244	0.0512
mix_78	0.0042	0.358	0.1188	0	0	0.0837	0.0893
mix_79	0.0	0.2436	0.0233	0	0	0.1472	0.0986
mix_80	0.0051	0.3905	0.0603	0	0	0.091	0.0487
mix_81	0.0201	0.1864	0.0702	0	0	0.1773	0.1076
mix_82	0.0131	0.0941	0.0277	0	0	0.1745	0.224
mix_83	0.0032	0.4622	0.0092	0	0	0.0699	0.1423
mix_84	0.0	0.2685	0.164	0	0	0.0803	0.1269
mix_85	0.0106	0.1837	0.1245	0	0	0.1461	0.1532
mix_86	0.0	0.3864	0.1587	0	0	0.0446	0.0613
mix_87	0.0004	0.4831	0.3246	0	0	0.0	0.0
mix_88	0.0042	0.4245	0.216	0	0	0.043	0.033
mix_89	0.0207	0.1601	0.0465	0	0	0.1774	0.0823
mix_90	0.0	0.4226	0.3206	0	0	0.0	0.0202
mix_91	0.0	0.3803	0.2033	0	0	0.0373	0.09
mix_92	0.0074	0.4404	0.177	0	0	0.0212	0.0607
mix_93	0.0208	0.2304	0.0045	0	0	0.1308	0.146
mix_94	0.0	0.487	0.2139	0	0	0.0025	0.0207
mix_95	0.0073	0.5188	0.146	0	0	0.0212	0.0474
mix_96	0.0128	0.3362	0.1704	0	0	0.0732	0.0772
mix_97	0.0	0.4748	0.1544	0	0	0.0001	0.0779
mix_98	0.0	0.5177	0.0846	0	0	0.0423	0.0714
mix_99	0.0068	0.1599	0.0	0	0	0.1303	0.1888
mix_100	0.0	0.4297	0.1306	0	0	0.0445	0.0956
