dtangle	dtangleFullRef	dtangleHalfRef
0.818251173885476	0.340759382318287	0.656118952587591
0.701907612174242	0.70042819808094	0.810906120100554
0.397180188365776	0.377917878264534	0.683317856247111
0.850925669658155	0.752859318949675	0.76537921541743
