dtangle	dtangleFullRef	dtangleHalfRef
0.244952761355026	0.219134145110307	0.0105526547437208
0.194378878681012	0.152179857014177	0.140722391821481
0.280194354343178	0.24026460568973	0.343638024206915
0.561906605804486	0.647260159071388	0.431425694166228
