dtangle	dtangleFullRef	dtangleHalfRef
0.364541913382033	0.51338261959926	0.321788650506417
0.0777834721187827	0.172145588722621	0.258023372649715
0.356525276194385	0.359359935039757	0.41176898204259
0.678461741819909	0.643535372018362	0.512074057137834
