dtangle	dtangleFullRef	dtangleHalfRef
0.611756696003088	0.244347966310919	0.360597344868566
0.563985875256774	0.607321722145018	0.813053549502947
0.467705684239859	0.417790472618309	0.433514078110579
0.726140032242017	0.667822164596382	0.645052115279032
