	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	0.0251259795662	0.0	0.3943772419	0	0	0.152153043959	0	0.314759633132
mix_2	0.064027489325	0.0185838923589	0.255768373773	0	0	0.138016308115	0	0.378697781841
mix_3	0.0609814657177	0.0262640183392	0.107342941731	0	0	0.239911739951	0	0.429708181809
mix_4	0.0425584608977	0.0	0.23725228687	0	0	0.0957353854489	0	0.539845105726
mix_5	0.0531345975347	0.0018176988064	0.25920015587	0	0	0.155965970068	0	0.420204920232
mix_6	0.0454846656207	0.0	0.273676925635	0	0	0.103027508646	0	0.494911849949
mix_7	0.0583348568532	0.108776205127	0.212965562789	0	0	0.180360344622	0	0.314164015215
mix_8	0.0433487290817	0.0560623998352	0.257176480766	0	0	0.155463324136	0	0.344879357883
mix_9	0.0340129029436	0.0	0.295290027878	0	0	0.0697520287506	0	0.513483936394
mix_10	0.0794791824235	0.0	0.0946815726522	0	0	0.17615042619	0	0.561428111561
mix_11	0.057634344415	0.0	0.357901468729	0	0	0.130129096959	0	0.37529136791
mix_12	0.0313950097788	0.0270830730532	0.23181326163	0	0	0.142234078869	0	0.470765877284
mix_13	0.0380470188453	0.00718438173718	0.150434705011	0	0	0.0980145294078	0	0.620290522123
mix_14	0.0504639890714	0.0	0.20796012187	0	0	0.101695144883	0	0.559174830366
mix_15	0.0471939833617	0.0593506593641	0.248950874765	0	0	0.147551361816	0	0.370066098059
mix_16	0.0814244469955	0.0	0.102333851896	0	0	0.212203378494	0	0.467961452511
mix_17	0.0669564100814	0.0734679207338	0.0625463685594	0	0	0.193291652461	0	0.477793476354
mix_18	0.064008903133	0.123307468776	0.0149146098459	0	0	0.148836017351	0	0.556226678577
mix_19	0.041895751063	0.0479426464373	0.149739943479	0	0	0.222932305787	0	0.402079181226
mix_20	0.0628743813487	0.0	0.22776838786	0	0	0.0970896888915	0	0.504616358875
mix_21	0.0423078409767	0.240584787226	0.060950594751	0	0	0.160229187237	0	0.382717049691
mix_22	0.0267576933235	0.0	0.285758084646	0	0	0.143730246918	0	0.461212566686
mix_23	0.0504127409221	0.0	0.259874219582	0	0	0.1100188343	0	0.500710935224
mix_24	0.0471967590392	0.0609885998877	0.204294705733	0	0	0.140377216066	0	0.438080825701
mix_25	0.048146125556	0.0	0.24429820775	0	0	0.0729091546532	0	0.548992775379
mix_26	0.0425931582272	0.237159437464	0.0387900866262	0	0	0.197739834722	0	0.364955253291
mix_27	0.0476014756225	0.0	0.344231272217	0	0	0.11467350261	0	0.409663409992
mix_28	0.0499414454858	0.0	0.246459964777	0	0	0.112512474949	0	0.495589583559
mix_29	0.0401809145931	0.0	0.338198792734	0	0	0.140105816503	0	0.373479740277
mix_30	0.0382257015002	0.0	0.238746012061	0	0	0.0963506419579	0	0.542546995919
mix_31	0.04164490697	0.0	0.200834505539	0	0	0.140727034888	0	0.51790040493
mix_32	0.0497987949549	0.0	0.200199568521	0	0	0.0961246235112	0	0.569960831021
mix_33	0.0435553237725	0.056601308369	0.111330791384	0	0	0.161183471018	0	0.532915018171
mix_34	0.0628579066804	0.176032616565	0.0307616913832	0	0	0.217112599719	0	0.387256720547
mix_35	0.0323886576355	0.0	0.260495126769	0	0	0.126917375338	0	0.487087284039
mix_36	0.0472051120351	0.0	0.230670962254	0	0	0.165768346561	0	0.454232632361
mix_37	0.049117125791	0.127997731651	0.148656935876	0	0	0.18411738871	0	0.361196432758
mix_38	0.0522621393697	0.0590060056223	0.220990725861	0	0	0.194957142853	0	0.334774156196
