	B Cells	CD4 T Cells	NK Cells	Monocytes	CD8 T Cells	Other
Mix_1	0.0928	0.1443	0.3569	0.4059	0.0	0
Mix_2	0.2809	0.2909	0.2765	0.1517	0.0	0
Mix_3	0.0478	0.095	0.4574	0.1377	0.2621	0
Mix_4	0.0974	0.2571	0.449	0.0758	0.1207	0
Mix_5	0.4745	0.0719	0.4355	0.018	0.0	0
Mix_6	0.1875	0.0154	0.2776	0.4651	0.0543	0
Mix_7	0.1455	0.2866	0.2391	0.0336	0.2952	0
Mix_8	0.253	0.3885	0.0061	0.2587	0.0936	0
Mix_9	0.2404	0.2251	0.3454	0.1341	0.0551	0
Mix_10	0.3272	0.0	0.2407	0.2698	0.1623	0
Mix_11	0.1836	0.4628	0.2801	0.0735	0.0	0
Mix_12	0.0176	0.202	0.3756	0.3254	0.0795	0
Mix_13	0.3931	0.1154	0.2366	0.0851	0.1698	0
Mix_14	0.0369	0.216	0.4457	0.0054	0.296	0
Mix_15	0.0906	0.4824	0.159	0.1142	0.1538	0
Mix_16	0.2242	0.2838	0.1039	0.1877	0.2004	0
Mix_17	0.127	0.3294	0.1677	0.0928	0.2832	0
Mix_18	0.1016	0.6856	0.0564	0.127	0.0294	0
Mix_19	0.0709	0.0192	0.3604	0.3453	0.2042	0
Mix_20	0.2712	0.1785	0.1599	0.2661	0.1243	0
Mix_21	0.2403	0.1331	0.0911	0.3748	0.1608	0
Mix_22	0.0742	0.0677	0.2806	0.4165	0.161	0
Mix_23	0.4059	0.2954	0.163	0.1357	0.0	0
Mix_24	0.0	0.4987	0.0	0.2023	0.299	0
Mix_25	0.3718	0.1969	0.2094	0.0261	0.1958	0
Mix_26	0.2094	0.3259	0.0988	0.0732	0.2928	0
Mix_27	0.2769	0.0224	0.0	0.2931	0.4075	0
Mix_28	0.1791	0.2134	0.2275	0.3254	0.0546	0
Mix_29	0.2709	0.3082	0.072	0.0768	0.2721	0
Mix_30	0.1429	0.06	0.4748	0.0103	0.3121	0
Mix_31	0.2558	0.2928	0.1527	0.1666	0.1322	0
Mix_32	0.0966	0.5882	0.0277	0.198	0.0895	0
Mix_33	0.0438	0.3343	0.1547	0.2223	0.2449	0
Mix_34	0.2313	0.026	0.2388	0.4192	0.0846	0
Mix_35	0.1694	0.3214	0.4122	0.08	0.017	0
Mix_36	0.2306	0.2165	0.2776	0.1205	0.1549	0
Mix_37	0.0608	0.0653	0.4898	0.1538	0.2303	0
Mix_38	0.0273	0.288	0.3276	0.2851	0.072	0
Mix_39	0.3335	0.1904	0.0252	0.4144	0.0364	0
Mix_40	0.2034	0.0349	0.5035	0.0744	0.1837	0
Mix_41	0.1482	0.1504	0.5494	0.1519	0.0	0
Mix_42	0.2272	0.3396	0.0141	0.081	0.3382	0
Mix_43	0.2909	0.0179	0.3103	0.2549	0.1261	0
Mix_44	0.0624	0.213	0.4492	0.2754	0.0	0
Mix_45	0.0877	0.0351	0.1691	0.2345	0.4736	0
Mix_46	0.2368	0.1055	0.0	0.1836	0.4742	0
Mix_47	0.1799	0.0606	0.2768	0.3534	0.1293	0
Mix_48	0.2381	0.2972	0.2752	0.1152	0.0743	0
Mix_49	0.0636	0.2967	0.5994	0.0227	0.0177	0
Mix_50	0.0509	0.2357	0.0161	0.1964	0.5009	0
Mix_51	0.2257	0.3731	0.1744	0.1599	0.0669	0
Mix_52	0.0021	0.1186	0.3023	0.1293	0.4478	0
Mix_53	0.1839	0.1364	0.1194	0.3299	0.2304	0
