	B Cells	CD4 T Cells	CD8 T Cells	Endothelial	Fibroblasts	Macrophages	Mast Cell	Other
mix_1	49.0924401349	0	1665.97156452	453.846492772	987.369484326	0	0	2651.49594388
mix_2	161.229380621	0	1089.33338414	657.461450234	851.945682165	0	0	1854.82777319
mix_3	80.2200132145	0	436.514777296	393.31631483	2135.91314691	0	0	1186.2611517
mix_4	122.223520966	0	1147.84947699	129.894253445	1454.17922469	0	0	2476.73175831
mix_5	112.506823237	0	1075.11753301	111.793655777	2044.51923764	0	0	2067.5006705
mix_6	121.099180263	0	1221.92692163	214.067422615	1494.7453291	0	0	2517.19128459
mix_7	117.377092225	0	896.826628757	206.590732899	2209.34329798	0	0	1649.84058986
mix_8	72.7242278282	0	1060.05686932	474.091306275	1764.18362946	0	0	1845.04360685
mix_9	121.992897114	0	1503.94063264	168.749553629	1075.86162449	0	0	2937.60872081
mix_10	146.842369733	0	468.879437463	286.160384037	1137.58580399	0	0	1822.86656293
mix_11	169.058356366	0	1605.18580879	495.214931887	236.30511039	0	0	2734.30983691
mix_12	47.0436929659	0	980.149578412	154.13942317	1980.93187528	0	0	2233.77363314
mix_13	46.2601400125	0	752.510423175	498.054191084	827.009691661	0	0	2394.66594287
mix_14	144.607712452	0	1097.90410614	201.605850825	773.264622402	0	0	2649.94617559
mix_15	93.514140905	0	1042.24012903	355.546555553	1756.2334681	0	0	2047.18962987
mix_16	142.521504785	0	386.967646734	426.338517557	2444.6989432	0	0	1027.36968948
mix_17	112.6308212	0	273.056584152	435.061579778	2407.47100937	0	0	1055.78440284
mix_18	95.3978803901	0	151.05323761	565.841991425	595.409840419	0	0	1716.94889093
mix_19	31.229516905	0	637.729987702	502.241591676	2013.93943741	0	0	1340.2724117
mix_20	142.987291973	0	997.011194753	522.437473407	807.665830966	0	0	2331.89865137
mix_21	53.5165478056	0	278.349936513	398.296583945	2057.85861543	0	0	1492.63622869
mix_22	94.2552302126	0	1343.37382434	142.382983796	1047.33619576	0	0	2605.93163071
mix_23	136.839463458	0	1203.70303981	489.001239285	453.231058578	0	0	2633.82293804
mix_24	92.8930037285	0	872.465445499	216.48098019	2037.01070944	0	0	1969.92511394
mix_25	135.531755046	0	1214.42249247	301.246281368	833.188947667	0	0	2752.61002477
mix_26	35.1618656421	0	209.773705783	408.834923331	1962.61422273	0	0	1376.37699263
mix_27	122.673690419	0	1543.64324857	399.253399676	753.027876303	0	0	2744.14917648
mix_28	109.285366508	0	1138.99838626	308.155936893	1377.50511168	0	0	2306.79473191
mix_29	100.163017117	0	1469.44073316	398.523286907	862.369832329	0	0	2527.86511929
mix_30	105.224010854	0	1151.95055099	224.684188	1236.52664068	0	0	2580.13847394
mix_31	67.4092567509	0	911.855367457	377.397267079	1082.17426189	0	0	2233.76421016
mix_32	157.782594792	0	1185.7914624	134.45003932	475.923555259	0	0	2729.10654433
mix_33	51.1615919717	0	512.24492698	429.760643786	1167.48414489	0	0	2039.34400626
mix_34	94.5398776174	0	166.886342231	558.999414056	1275.39293021	0	0	1178.38306232
mix_35	58.0882659914	0	1137.20546964	182.997807688	1542.47618699	0	0	2389.60761188
mix_36	90.3269207166	0	1009.07961888	172.36465318	1606.16255986	0	0	2119.79726897
mix_37	75.5130572406	0	625.483456134	385.816928244	2226.40412207	0	0	1427.80878643
mix_38	88.7547108168	0	896.151917153	344.350486071	1981.80494268	0	0	1768.27348304
mix_39	119.947644449	0	1168.32247159	332.529157366	1276.65388248	0	0	2338.51338857
mix_40	72.1369228481	0	782.956665694	129.497903898	1561.9927011	0	0	2120.00573432
mix_41	71.0680538924	0	307.471960482	414.183729488	1682.34389067	0	0	1431.8019846
mix_42	179.979140613	0	572.698053769	267.570360995	377.618226789	0	0	2384.11615429
mix_43	110.907314327	0	193.474440503	384.317148383	1417.2568749	0	0	1445.30137162
mix_44	165.435668145	0	1051.94068133	542.870076319	431.166457075	0	0	2369.5496598
mix_45	116.419196066	0	986.890964591	214.569027381	1629.62321568	0	0	2043.44321998
mix_46	44.6023039097	0	599.88675202	278.753692647	1642.91437786	0	0	1806.37781945
mix_47	110.936788616	0	88.421613697	722.382241311	2412.35293566	0	0	523.101839905
mix_48	162.044835923	0	492.839751253	371.121439821	582.650224687	0	0	2024.56677778
mix_49	109.881445575	0	1149.29652458	80.6911847318	810.325529517	0	0	2581.15978634
mix_50	96.3364935197	0	1207.71698701	225.478194709	1389.88026882	0	0	2431.71791013
mix_51	89.4986498805	0	154.989551606	378.359798283	2107.80556419	0	0	1127.6793502
mix_52	87.697979389	0	419.943952127	415.789516947	1632.89044337	0	0	1468.25503655
mix_53	202.451420372	0	414.451972444	526.349040795	789.808592046	0	0	1420.2105998
mix_54	101.734946048	0	839.310375307	270.981175462	1493.98255139	0	0	2118.98307828
mix_55	47.774771067	0	252.466860332	491.791067117	1416.35632874	0	0	1644.55939985
mix_56	44.495176641	0	992.210352186	235.497322562	1137.12613685	0	0	2588.50543578
mix_57	130.567793568	0	1451.24979989	118.076345454	1206.92551054	0	0	2768.14317601
mix_58	55.7915215014	0	1022.60674107	321.574259853	1796.20817376	0	0	2171.05217374
mix_59	152.247962264	0	387.553103064	344.767713698	1638.7875853	0	0	1258.04822968
mix_60	85.3258548621	0	523.807509147	421.693676657	1257.05786916	0	0	1911.10667869
mix_61	106.964450848	0	896.826628757	123.027220929	1901.8948412	0	0	2025.52053355
mix_62	60.6981297287	0	693.928885838	334.395724009	2035.90691381	0	0	1612.98123727
mix_63	53.9420897306	0	1037.58802122	242.399443445	1805.06684455	0	0	2263.88604731
mix_64	175.133800051	0	112.925812141	633.327448702	2161.75964989	0	0	547.448638945
