	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_1	390.304444444	0	978.28	252.757142857	109.974375	1664.24033333
mix_2	217.988333333	0	1030.03	295.644285714	48.869375	927.856761905
mix_3	1627.83333333	0	1262.13	86.2171428571	72.6375	1847.76328571
mix_4	2022.045	0	1330.285	144.697857143	73.204375	1608.05504762
mix_5	1448.78944444	0	2325.57	127.877142857	119.173125	2290.7112381
mix_6	1179.79111111	0	1801.34	193.69	74.361875	1448.35871429
mix_7	2648.71333333	0	1341.7	110.833571429	101.99125	1962.69004762
mix_8	2006.41555556	0	643.07	225.055	4.92875	530.414380952
mix_9	534.736111111	0	1182.87	200.250714286	119.334375	2032.19157143
mix_10	2935.58444444	0	1943.14	130.632857143	13.555625	827.19147619
mix_11	431.451666667	0	503.79	280.059285714	48.205	1014.4972381
mix_12	186.861666667	0	1593.285	243.313571429	43.65875	1096.356
mix_13	3379.81555556	0	1115.02	110.134285714	122.7225	1953.79580952
mix_14	3256.80555556	0	2307.65	128.751428571	26.7625	1010.14390476
mix_15	2858.77666667	0	2300.27	77.335	219.37625	3448.48461905
mix_16	1718.13333333	0	1398.075	127.537857143	57.45375	1472.39909524
mix_17	4559.84055556	0	2613.855	39.18	30.718125	1347.24695238
mix_18	419.903333333	0	846.85	310.238571429	25.754375	607.236
mix_19	1840.87833333	0	1805.86	197.31	54.280625	1277.3982381
mix_20	1058.31444444	0	4534.17	29.885	121.431875	2747.6357619
mix_21	2267.02333333	0	2603.56	111.19	43.04125	1475.96128571
mix_22	2225.49944444	0	1509.08	168.332142857	120.143125	1935.25885714
mix_23	2334.83555556	0	916.43	193.47	22.938125	791.156619048
mix_24	149.055555556	0	613.93	323.165714286	69.748125	953.112619048
mix_25	453.403888889	0	1662.19	193.608571429	16.205625	951.744
mix_26	472.944444444	0	1827.97	47.3028571429	240.630625	4220.07352381
mix_27	2419.14666667	0	333.99	255.433571429	101.601875	1312.62761905
mix_28	1848.83055556	0	2914.05	42.3971428571	110.14	2650.11595238
mix_29	1037.46111111	0	1318.79	183.145	94.814375	1771.70119048
mix_30	1493.60166667	0	1496.0	175.537142857	71.305	1510.12809524
mix_31	902.237777778	0	780.71	188.199285714	41.36	1205.23414286
mix_32	1455.32277778	0	1641.02	147.414285714	81.27375	1686.09590476
mix_33	1573.24944444	0	538.27	209.721428571	65.638125	1239.67114286
mix_34	228.005555556	0	897.22	267.840714286	78.0975	1257.86919048
