	B Cells	CD4 T Cells	CD8 T Cells	Monocytes	NK Cells	Other
mix_56	0.1131	0.0569	0.056	0.0426	0.0	0.0
mix_57	0.0	0.0299	0.0411	0.0862	0.0355	0.0002
mix_58	0.132	0.0174	0.0743	0.0348	0.049	0.0011
mix_59	0.0	0.0025	0.0618	0.0968	0.0312	0.0034
mix_60	0.2604	0.0179	0.0379	0.0495	0.0	0.0
mix_61	0.228	0.0727	0.0711	0.0	0.0	0.0
mix_62	0.1922	0.0483	0.0586	0.0	0.0494	0.0
mix_63	0.0026	0.0215	0.0473	0.0909	0.0161	0.0027
mix_64	0.1797	0.0259	0.0054	0.0816	0.0	0.0009
mix_65	0.1305	0.0052	0.0515	0.0376	0.0763	0.0201
mix_66	0.1973	0.0	0.0	0.0906	0.0261	0.0196
mix_67	0.2776	0.02	0.0795	0.0	0.0576	0.0
mix_68	0.0638	0.013	0.1214	0.015	0.0819	0.0102
mix_69	0.1695	0.0212	0.0137	0.0836	0.0	0.0012
mix_70	0.3075	0.0	0.0	0.0492	0.0613	0.0137
mix_71	0.2423	0.0	0.0	0.1072	0.0	0.0022
mix_72	0.3708	0.034	0.0118	0.0042	0.0	0.0
mix_73	0.2768	0.0	0.0353	0.0295	0.0576	0.0125
mix_74	0.2083	0.0266	0.0086	0.055	0.0206	0.0005
mix_75	0.1827	0.0	0.0	0.0995	0.0069	0.017
mix_76	0.0495	0.0238	0.0927	0.0327	0.0608	0.0
mix_77	0.0802	0.0582	0.1188	0.0	0.0388	0.0
mix_78	0.1441	0.0	0.0348	0.0829	0.0209	0.0079
mix_79	0.022	0.0209	0.0382	0.1039	0.005	0.0044
mix_80	0.2336	0.0257	0.0499	0.029	0.0	0.0
mix_81	0.1058	0.0577	0.0592	0.0315	0.0	0.0
mix_82	0.1789	0.0088	0.0427	0.0705	0.0	0.0063
mix_83	0.14	0.0	0.0	0.0947	0.0121	0.0252
mix_84	0.1663	0.04	0.0559	0.0451	0.0	0.0
mix_85	0.1147	0.0488	0.068	0.0416	0.0	0.0
mix_86	0.0407	0.0499	0.0997	0.0121	0.0447	0.0
mix_87	0.0784	0.0468	0.0462	0.0656	0.0	0.0
mix_88	0.157	0.0289	0.0762	0.0252	0.0326	0.0
mix_89	0.145	0.044	0.1072	0.0027	0.0312	0.0
mix_90	0.0572	0.0341	0.055	0.076	0.0	0.0001
mix_91	0.1373	0.0	0.0037	0.0912	0.0312	0.0266
mix_92	0.1227	0.0355	0.033	0.0726	0.0	0.0007
mix_93	0.0	0.0	0.0	0.1497	0.0	0.0169
mix_94	0.0	0.0	0.0331	0.1186	0.0462	0.0051
mix_95	0.2041	0.0	0.0	0.085	0.0334	0.0199
mix_96	0.1611	0.0	0.0	0.0743	0.0607	0.0195
mix_97	0.1057	0.0159	0.0435	0.0838	0.0041	0.002
mix_98	0.1571	0.0219	0.021	0.0765	0.0	0.0013
mix_99	0.0995	0.0826	0.1161	0.0	0.0045	0.0
mix_100	0.143	0.0351	0.0417	0.0624	0.0	0.0
